file_name,cell_id,family,cycle,discharge_capacity_Ah,soh,mean_voltage_V,mean_current_A,is_interpolated,true_eol_cycle
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,479,0.865939701702395,0.7872179106385409,3.8504866665116757,-0.021434761184448585,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,480,0.8663239913499937,0.7875672648636306,3.851066182604612,-0.021267566281530318,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,481,0.864070107525906,0.7855182795690053,3.852655496497167,-0.01856599484481409,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,482,0.8694787868339859,0.790435260758169,3.854868053456199,-0.018284785798501575,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,483,0.8635780312081447,0.7850709374619497,3.850636330802297,-0.018192403108001323,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,484,0.8631374777728162,0.7846704343389238,3.852258770716818,-0.020380982347859046,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,485,0.863617803923465,0.7851070944758772,3.852659917505164,-0.018970290114597638,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,486,0.8622809443255474,0.7838917675686794,3.85210913685676,-0.018463504729469202,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,487,0.8650859523666106,0.7864417748787368,3.8543770338359633,-0.01965929910588066,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,488,0.8659110871929796,0.7871918974481632,3.8547565593769413,-0.016807145135859954,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,489,0.8592982175735817,0.7811801977941651,3.8515440860758305,-0.015735956521526352,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,490,0.8633652671474976,0.7848775155886342,3.856115122372655,-0.024055127752558834,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,491,0.860012990248045,0.7818299911345863,3.852217579014087,-0.020013326980039926,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,492,0.8647701026475866,0.7861546387705332,3.855171639668314,-0.019969471168051794,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,493,0.8654745374776295,0.7867950340705722,3.854906256910394,-0.01642934977665424,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,494,0.8610537243927899,0.7827761130843545,3.853928788794273,-0.014269039463477346,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,495,0.859350329744308,0.7812275724948254,3.8523762905503327,-0.018649332516744985,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,496,0.8602863032360409,0.7820784574873099,3.8541778593390474,-0.018659303283182497,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,497,0.8598236731324849,0.7816578846658953,3.8543621025587385,-0.017107361315988542,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,498,0.8622212281368212,0.7838374801243829,3.8532108586496086,-0.01636763983575264,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,499,0.8636381035266965,0.7851255486606331,3.854794903150115,-0.01502318171440507,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,500,0.8640353959364837,0.7854867235786215,3.854613020276899,-0.015799351208132032,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,501,0.8638375328713,0.7853068480648182,3.8542581675258067,-0.015844455464529093,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,502,0.8644345929605181,0.7858496299641072,3.8543969041062396,-0.015957216500285185,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,503,0.8644540618861062,0.7858673289873692,3.854345296132658,-0.01615689655389897,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,504,0.8644547348607635,0.7858679407825122,3.8553860932588577,-0.014582650868381583,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,505,0.8645421215414948,0.7859473832195406,3.855494081353148,-0.014032030604615406,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,506,0.8642790325439359,0.785708211403578,3.8553776436795792,-0.014625294358665997,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,507,0.8637269237177163,0.7852062942888329,3.8549195136874914,-0.013765390012925613,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,508,0.8634265992347027,0.7849332720315478,3.8546035457402468,-0.014185735372696703,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,509,0.8644247071699737,0.7858406428817942,3.8554923882087073,-0.014366620047818893,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,510,0.8626002704228368,0.7841820640207607,3.8539070722957454,-0.014315540959463155,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,511,0.8622557271146363,0.7838688428314875,3.853423253051917,-0.01574203062589176,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,512,0.860505263175026,0.7822775119772962,3.855535560253403,-0.014550265652284207,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,513,0.8533185103780933,0.7757441003437211,3.8518121085255,-0.015710350844869637,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,514,0.8514041572625072,0.7740037793295519,3.8537773470929326,-0.017569972277495717,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,515,0.8498993296317603,0.7726357542106911,3.853562358211964,-0.01741156177841402,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,516,0.8465961941527052,0.7696329037751864,3.853454491671394,-0.017478293329860173,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,517,0.8510341387264215,0.7736673988422014,3.8567173195646163,-0.01713446192731313,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,518,0.8528030092964897,0.7752754629968087,3.853920130113184,-0.015444941116382655,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,519,0.8484050259779953,0.771277296343632,3.8518366170307945,-0.014286907240853118,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,520,0.8439829683458813,0.7672572439508011,3.851398844769932,-0.01708471854390106,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,521,0.8428432447546758,0.7662211315951597,3.854877434751039,-0.017555416790894934,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,522,0.8423146726889369,0.7657406115353971,3.854053977356162,-0.017161177507816358,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,523,0.8436842348478679,0.7669856680435162,3.8529347906802998,-0.018536131133886562,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,524,0.8487691037740569,0.7716082761582335,3.8538949679821095,-0.01724405693374215,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,525,0.8474929109229671,0.7704481008390609,3.856263226017039,-0.014719051475270696,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,526,0.8413436158268661,0.7648578325698783,3.8526168809179966,-0.016153397169897343,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,527,0.8397241265700185,0.7633855696091076,3.852484133935744,-0.017353217749792572,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,528,0.8374641749117909,0.7613310681016281,3.853544366681898,-0.017721402372478986,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,529,0.8427313520956797,0.7661194109960724,3.85729641555458,-0.017651678627840072,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,530,0.8440100951210456,0.767281904655496,3.853686322530111,-0.01597598782585313,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,531,0.8382755556253817,0.7620686869321651,3.854302380743359,-0.01280290318876767,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,532,0.8318597232250372,0.7562361120227611,3.8481539861575977,-0.014792151604637479,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,533,0.8349478752444323,0.7590435229494839,3.8561255800494147,-0.025816792333816094,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,534,0.7772215087957123,0.706565007996102,3.8439175375137555,-0.02996116973491156,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,535,0.7689726639626626,0.699066058147875,3.8447412762297204,-0.03293324787429525,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,536,0.7735424991587788,0.703220453780708,3.847051599657679,-0.035751699926177355,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,537,0.7477020174643378,0.6797291067857616,3.842489261452745,-0.022766451781690858,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,538,0.7408686078976234,0.6735169162705668,3.841893414344907,-0.03562503954035093,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,539,0.7308255457372735,0.6643868597611577,3.83853055507906,-0.04446629518520973,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,540,0.7207526152013467,0.6552296501830424,3.8417535277601247,-0.02880852888444269,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,541,0.718110799882248,0.6528279998929527,3.8405459781423064,-0.038167015778686524,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,542,0.7150186404607233,0.6500169458733848,3.841296982921027,-0.03853907740077238,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,543,0.7092494332005329,0.6447722120004844,3.8435112632663047,-0.04262425435989531,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,544,0.709934269947384,0.6453947908612581,3.8443654029095757,-0.03697840693105226,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,545,0.7095937158195778,0.6450851961996161,3.844744622902792,-0.03664152177201477,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,546,0.7097477944412045,0.6452252676738223,3.8451403101936714,-0.0368910877936764,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,547,0.7102061574942059,0.6456419613583689,3.8456448672247716,-0.036936517421931,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,548,0.7102769204374765,0.6457062913067968,3.845840856677196,-0.03628929719466289,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,549,0.7104751612645058,0.6458865102404598,3.8459369886116903,-0.036339446116280816,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,550,0.7103771169533882,0.6457973790485347,3.84569905546845,-0.03582733329557279,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,551,0.7094691301182802,0.6449719364711637,3.8449836363557908,-0.036180148288401486,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,552,0.7078266847085107,0.6434788042804642,3.8436993802180055,-0.03608279988469296,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,553,0.7060062503614862,0.6418238639649875,3.8460152745246887,-0.03462671007429507,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,554,0.7050090749665838,0.6409173408787125,3.844444227690744,-0.036383432125893234,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,555,0.7039589956030383,0.6399627232754893,3.8436839918885686,-0.036345423523700876,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,556,0.7039259771503084,0.6399327065002802,3.8438433097927485,-0.03525980084803318,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,557,0.704933237375187,0.6408483976138063,3.8458010648426257,-0.034802513829976976,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,558,0.7052254248800518,0.6411140226182288,3.8455788657853476,-0.03495700759949135,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,559,0.7045026697874301,0.6404569725340273,3.8448744180955385,-0.035316902711584636,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,560,0.7036215485337901,0.6396559532125364,3.8443788439035416,-0.03466814529594175,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,561,0.7033653064054024,0.6394230058230931,3.843704312547992,-0.03663523962558708,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,562,0.7030423722887142,0.6391294293533766,3.843637474299264,-0.036252777619389574,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,563,0.7019348011847173,0.6381225465315611,3.8464330344310294,-0.03232897590233394,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,564,0.6975655940763479,0.6341505400694071,3.8470459942801845,-0.03319672306261236,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,565,0.6948817849398403,0.631710713581673,3.843344836729426,-0.036976301119457246,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,566,0.6985609433186788,0.6350554030169807,3.844647819780586,-0.04017743764063234,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,567,0.698163441164582,0.6346940374223472,3.848419423119174,-0.03275492559200651,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,568,0.6922028053548639,0.6292752775953308,3.845488109716205,-0.03283269754976944,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,569,0.6898458637651642,0.6271326034228765,3.8440748373134026,-0.0335953881320092,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,570,0.6877591436810918,0.6252355851646288,3.845725300344261,-0.03407417335177809,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,571,0.6836541329682684,0.6215037572438803,3.8462956323462016,-0.032298455723873104,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,572,0.6834900326411683,0.6213545751283347,3.8460163551122966,-0.03531904670211477,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,573,0.6796256765124792,0.6178415241022538,3.844983728940055,-0.0231777656963642,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,574,0.6729971540997972,0.6118155946361792,3.8428896829999726,-0.03541674468453556,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,575,0.6676446193797703,0.6069496539816093,3.840921083530346,-0.03935961746525221,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,576,0.6634860156815784,0.6031691051650712,3.8410967059538397,-0.0389602059999753,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,577,0.6625260647902635,0.6022964225366032,3.8400251806414167,-0.041449644667316106,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,578,0.6590701901650954,0.5991547183319048,3.840012409508865,-0.040967989614974124,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,579,0.662592502464947,0.6023568204226791,3.8414115449215505,-0.04294788578243642,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,580,0.6595566419389727,0.5995969472172479,3.8419245236308863,-0.03920217388654656,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,581,0.6575656776291101,0.5977869796628273,3.842781339854318,-0.038115214203096034,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,582,0.6445081414880812,0.585916492261892,3.839913766737019,-0.03794137773184704,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,583,0.6387219780207224,0.5806563436552021,3.8391524126929957,-0.04176644323373309,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,584,0.6278593773323751,0.5707812521203409,3.8381219337235635,-0.041000424556298626,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,585,0.6219842199033383,0.5654401999121257,3.8367379845313305,-0.04508102140004993,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,586,0.6200799400620562,0.5637090364200511,3.8341875357319646,-0.04895927801289146,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,587,0.6221982372713227,0.5656347611557478,3.8381235798199973,-0.04695486597472953,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,588,0.61949424342573,0.5631765849324818,3.8352150971239265,-0.04640343700124173,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,589,0.608405503306611,0.5530959120969191,3.8352673946660456,-0.04455831745411557,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,590,0.6020460530816827,0.5473145937106206,3.8315569456885843,-0.04995873132012967,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,591,0.5987283516512077,0.5442985015010979,3.8329363029464902,-0.05024567625661134,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,592,0.5953466030924565,0.5412241846295058,3.833522511668414,-0.05077234390182458,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,593,0.5926746670464978,0.5387951518604526,3.8318244888488042,-0.05146632386792165,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,594,0.5899163215641595,0.5362875650583268,3.8330037105514343,-0.05256204555361872,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,595,0.5923479645216854,0.5384981495651685,3.832445116996765,-0.05128392679512035,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,596,0.5920589092977407,0.5382353720888552,3.8312055521011352,-0.052833632847759875,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,597,0.5811273611786061,0.5282976010714601,3.8346308662045385,-0.046143936570226814,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,598,0.5787867545121866,0.5261697768292606,3.830605760885745,-0.051015774904018533,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,599,0.5758607931964944,0.523509811996813,3.832239791018064,-0.05100330500708431,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,600,0.5736447541746577,0.5214952310678705,3.8333240126775316,-0.05022703711360054,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,601,0.5711251536548327,0.519204685140757,3.8294712023121686,-0.05436112777911092,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,602,0.5680499450419413,0.5164090409472193,3.831390309333801,-0.05204181853381063,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,603,0.5645171227368189,0.5131973843061989,3.831111386042683,-0.052702321501462444,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,604,0.5615000356784186,0.5104545778894714,3.8282573363951995,-0.0549167084914361,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,605,0.5574814571543916,0.5068013246858105,3.82911587670698,-0.050031268714889644,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,606,0.5537200273809704,0.5033818430736093,3.829283489121331,-0.050961951253802366,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,607,0.5411788574556039,0.4919807795050944,3.8290887838834293,-0.04618935697665136,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,608,0.5282116150594174,0.480192377326743,3.8227044529385035,-0.0514459158715585,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,609,0.5206679428943682,0.47333449354033474,3.821815316243605,-0.05625820718573364,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,610,0.5106761975740567,0.46425108870368786,3.8196431448293287,-0.0597643549298207,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,611,0.5124464832520449,0.4658604393200408,3.8222010967343354,-0.05966308198647227,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,612,0.5041812358536047,0.4583465780487316,3.826585833673124,-0.04649181535758005,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,613,0.49185430469363367,0.4471402769942124,3.8184328170049757,-0.05424215337982224,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,614,0.4842026033647125,0.44018418487701133,3.818338456967982,-0.058357334975721084,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,615,0.4749165110319499,0.43174228275631804,3.816388265410466,-0.059332775061519176,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,616,0.4651828453228792,0.42289349574807195,3.810854522549376,-0.061883761787909435,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,617,0.4628069378905066,0.4207335799004605,3.8109874425758243,-0.07188302584946965,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,618,0.46524725633576175,0.42295205121432883,3.810988690435272,-0.06897681654648755,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,619,0.4629880187526297,0.420898198866027,3.816226278207241,-0.059456306378930235,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,620,0.4604805629711922,0.41861869361017473,3.814954436131013,-0.059773752268236606,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,621,0.4413214598765398,0.40120132716049073,3.8092358087105724,-0.05646192876987958,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,622,0.4344864296399369,0.3949876633090335,3.8068724095495674,-0.0628723242233286,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,623,0.42991063574654775,0.39082785067867976,3.8061076725385465,-0.06572161736632491,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,624,0.4167688474512076,0.3788807704101887,3.807735039015948,-0.06094768446936577,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,625,0.40752857370643986,0.37048052155130895,3.803917788356715,-0.06263600704744673,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,626,0.28880224074478084,0.26254749158616436,3.7871873083040697,-0.055865478121617795,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,627,0.2873111036471256,0.26119191240647777,3.7835437425478236,-0.06672761498814757,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,628,0.27253550567815144,0.2477595506165013,3.7807016372680664,-0.0612350105453752,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,629,0.2676385405194883,0.24330776410862573,3.781035555295708,-0.06170757845008538,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,630,0.2587988033294905,0.2352716393904459,3.7848914942498935,-0.05833970316068143,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,631,0.23305203837802715,0.21186548943457012,3.7964738532229587,-0.04215829516210392,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,632,0.23570700974458314,0.21427909976780285,3.7805824190656714,-0.07303940272937903,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,633,0.2348044951751333,0.2134586319773939,3.79124206471666,-0.0651402192453584,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,634,0.22806868451840184,0.20733516774400165,3.7911769742163544,-0.05335114623510244,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,635,0.22135281068086796,0.20122982789169813,3.799252728621165,-0.03958006100233265,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,636,0.21586590972576344,0.19624173611433038,3.797623837695402,-0.05307831349137796,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,637,0.2146765415052105,0.1951604922774641,3.794232684786957,-0.057978855608501426,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,638,0.20950390900703583,0.1904580990973053,3.794507646560669,-0.0546134570290451,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,639,0.2093768017112472,0.1903425470102247,3.7966589021682737,-0.057319864533492366,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,640,0.20030555626551952,0.18209596024138136,3.80266319975561,-0.042766623283624745,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,641,0.19579132970998173,0.1779921179181652,3.8003600547188205,-0.05247762059535537,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,642,0.1814383948666571,0.16494399533332463,3.806767165005862,-0.04088359811902302,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,643,0.17825081400262133,0.16204619454783756,3.8078299029306932,-0.053100295748167395,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,644,0.17770586657660645,0.16155078779691495,3.808748480948535,-0.05359719582107077,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,645,0.17130119953144143,0.1557283632104013,3.801177598709284,-0.05620616913345361,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,646,0.17516887566225797,0.1592444324202345,3.7978025962566506,-0.061313083444537335,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,647,0.17220646018262234,0.15655132743874756,3.8081018093020416,-0.05624383259063782,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,648,0.17039577279658433,0.15490524799689484,3.816924336377312,-0.05064036816132583,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,649,0.17155878123233642,0.1559625283930331,3.806078794390656,-0.0536931838053766,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,650,0.16341716238454582,0.14856105671322345,3.8172788080715,-0.04348533189892935,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,651,0.16171176706810605,0.14701069733464187,3.807442761049038,-0.057294066288372185,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,652,0.15606947806377583,0.14188134369434166,3.8311150519053143,-0.08927639081530894,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,653,0.13293603247338917,0.12085093861217196,3.854488033137909,-0.03472874851495487,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,654,0.12285433437831672,0.11168575852574246,3.8504314600531733,-0.054293295726051495,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,655,0.12468209475419835,0.11334735886745304,3.82607051820466,-0.0821559725864614,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,656,0.11986152002216789,0.1089650182019708,3.8607342532186797,-0.05400512069084498,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,657,0.1157762276963711,0.10525111608761008,3.8415041230618954,-0.06779754374156255,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,658,0.11279024890915741,0.10253658991741582,3.8528500587221175,-0.058806894016304304,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,659,0.10696714830244908,0.09724286209313551,3.854489064607464,-0.06452030002389515,False,473
CALCE_CS2_33.pkl,CALCE_CS2_33,CS2,660,0.10146990873805113,0.09224537158004648,3.861048924922943,-0.05554434428292249,False,473
CALCE_CS2_34.pkl,CALCE_CS2_34,CS2,1,1.1427541346054118,1.0388673950958287,3.833326981691067,-0.022396822367514113,False,448
CALCE_CS2_34.pkl,CALCE_CS2_34,CS2,2,1.140612306463102,1.03692027860282,3.8332145328293303,-0.022338953068198268,False,448
CALCE_CS2_34.pkl,CALCE_CS2_34,CS2,3,1.1387604826937936,1.0352368024489031,3.8316905636787415,-0.023481588556664063,False,448
CALCE_CS2_34.pkl,CALCE_CS2_34,CS2,4,1.1396914615961933,1.0360831469056302,3.8362051379418896,-0.022356313407098587,False,448
CALCE_CS2_34.pkl,CALCE_CS2_34,CS2,5,1.1394685580319381,1.0358805073017618,3.834358983780758,-0.02140625708551421,False,448
CALCE_CS2_34.pkl,CALCE_CS2_34,CS2,6,1.1386877430762727,1.0351706755238843,3.8360329035989302,-0.020454944865608463,False,448
CALCE_CS2_34.pkl,CALCE_CS2_34,CS2,7,1.1379138857762603,1.0344671688875093,3.8364196944521716,-0.01927224527191059,False,448
CALCE_CS2_34.pkl,CALCE_CS2_34,CS2,8,1.137152697213619,1.0337751792851082,3.836083341879674,-0.019400025691245257,False,448
CALCE_CS2_34.pkl,CALCE_CS2_34,CS2,9,1.1362945198098027,1.0329950180089114,3.835689899930916,-0.019346603541287123,False,448
CALCE_CS2_34.pkl,CALCE_CS2_34,CS2,10,1.1354428723290093,1.032220793026372,3.8347956249100004,-0.020546089044419822,False,448
