cycle_number,elapsed_time_s,elapsed_time_min,voltage_in_V,current_in_A,discharge_capacity_in_Ah,q_normalized
130,312.1755000000121,5.202925000000202,3.1268415,-4.000043,0.38123903,0.3465809363636363
130,312.17560000001686,5.202926666666948,3.1268415,-4.000043,0.38123903,0.3465809363636363
130,317.1810000000405,5.286350000000676,3.1255369,-4.000042090909091,0.38735548,0.3521413454545454
130,317.18110000004526,5.286351666667421,3.1255369,-4.000042090909091,0.38735548,0.3521413454545454
130,322.1897000000463,5.369828333334104,3.1244497,-3.999961545454545,0.39347625,0.3577056818181818
130,327.1993000000366,5.453321666667277,3.123168,-3.99976509090909,0.39959848,0.3632713454545454
130,327.19940000004135,5.453323333334023,3.123168,-3.99976509090909,0.39959848,0.3632713454545454
130,332.20900000003166,5.536816666667194,3.1221628,-4.000076818181818,0.40571204,0.36882912727272726
130,337.2146000000648,5.620243333334414,3.1208458,-3.9999059999999997,0.41183859,0.37439871818181814
130,342.22020000003977,5.703670000000662,3.1197596,-3.9997014545454537,0.41796315,0.3799665
130,342.2203000000445,5.703671666667408,3.1197596,-3.9997014545454537,0.41796315,0.3799665
130,347.22590000001946,5.787098333333658,3.1184416,-3.999829727272727,0.4240784,0.3855258181818182
130,352.23460000002524,5.8705766666670876,3.1174126,-4.000034363636363,0.43020284,0.39109349090909085
130,352.23470000003,5.8705783333338335,3.1174126,-4.000034363636363,0.43020284,0.39109349090909085
130,357.24580000003334,5.954096666667223,3.1160374,-4.000226363636363,0.43631622,0.39665110909090906
130,362.25050000002375,6.037508333333729,3.1148338,-3.999788545454545,0.44244191,0.4022199181818181
130,362.2506000000285,6.037510000000475,3.1148338,-3.999788545454545,0.44244191,0.4022199181818181
130,367.2516000000178,6.120860000000296,3.1136866,-4.000089818181818,0.44855049,0.4077731727272727
130,372.25780000002123,6.2042966666670205,3.1123314,-3.9999537272727266,0.45466915,0.4133355909090909
130,377.259400000039,6.287656666667317,3.1111765,-4.000149181818181,0.46077731,0.4188884636363636
130,382.2610000000568,6.371016666667614,3.1096287,-4.000240272727273,0.46689817,0.4244528818181818
130,387.26500000001397,6.4544166666669,3.1086025,-4.0000919999999995,0.47301012,0.4300091999999999
130,387.2651000000187,6.454418333333646,3.1086025,-4.0000919999999995,0.47301012,0.4300091999999999
130,392.2754000000423,6.537923333334038,3.1072178,-4.000123636363636,0.47913235,0.4355748636363636
130,392.27550000004703,6.537925000000784,3.1072178,-4.000123636363636,0.47913235,0.4355748636363636
130,397.27820000005886,6.621303333334314,3.1057549,-3.999653727272727,0.48522931,0.44111755454545454
130,402.2873000000254,6.704788333333757,3.1045656,-3.9999762727272725,0.49137133,0.44670120909090905
130,407.2893000000622,6.788155000001037,3.1032114,-4.000102363636363,0.49748638,0.4522603454545454
130,412.29510000004666,6.871585000000778,3.1017847,-4.0001192727272725,0.50360054,0.45781867272727267
130,417.3001000000513,6.955001666667522,3.1004639,-3.9996697272727273,0.50972795,0.46338904545454546
130,417.30020000005607,6.955003333334267,3.1004639,-3.9996697272727273,0.50972795,0.46338904545454546
130,422.305800000031,7.038430000000517,3.0990295,-4.000206454545455,0.51584238,0.4689476181818182
130,427.30730000004405,7.1217883333340675,3.0978441,-4.000133999999999,0.52195144,0.4745013090909091
130,427.3074000000488,7.121790000000813,3.0978441,-4.000133999999999,0.52195144,0.4745013090909091
130,432.30750000005355,7.205125000000892,3.0964251,-3.9999593636363637,0.52807122,0.48006474545454536
130,432.3076000000583,7.205126666667638,3.0964251,-3.9999593636363637,0.52807122,0.48006474545454536
130,437.31180000002496,7.288530000000416,3.0951262,-4.000346454545454,0.53417683,0.4856153
130,437.3119000000297,7.288531666667162,3.0951262,-4.000346454545454,0.53417683,0.4856153
130,442.31320000003325,7.371886666667221,3.0936718,-3.9999294545454545,0.54028952,0.4911722909090908
130,442.313300000038,7.371888333333967,3.0936718,-3.9999294545454545,0.54028952,0.4911722909090908
130,447.32010000001173,7.455335000000195,3.092308,-3.999903818181818,0.54641694,0.4967426727272726
130,447.3202000000165,7.455336666666941,3.092308,-3.999903818181818,0.54641694,0.4967426727272726
130,452.32260000001406,7.5387100000002345,3.0909071,-4.000392,0.55252969,0.5022997181818181
130,452.3227000000188,7.5387116666669804,3.0909071,-4.000392,0.55252969,0.5022997181818181
130,457.32910000003176,7.622151666667196,3.0896654,-4.000092818181818,0.55864257,0.5078568818181818
130,462.33640000002924,7.705606666667154,3.0880632,-4.000183,0.56477368,0.5134306181818181
130,467.34010000003036,7.789001666667173,3.0867815,-3.9996771818181815,0.570885,0.5189863636363635
130,467.3402000000351,7.789003333333919,3.0867815,-3.9996771818181815,0.570885,0.5189863636363635
130,472.34070000005886,7.872345000000981,3.0852108,-4.000159636363636,0.57699025,0.5245365909090909
130,477.34740000002785,7.955790000000464,3.0836792,-4.000024818181817,0.5831123,0.5301020909090909
130,477.3475000000326,7.95579166666721,3.0836792,-4.000024818181817,0.5831123,0.5301020909090909
130,482.35230000002775,8.039205000000463,3.0822849,-4.000150090909091,0.58922929,0.5356629909090909
130,487.35800000000745,8.122633333333457,3.0809164,-3.999878727272727,0.59534222,0.5412202
130,487.3581000000704,8.122635000001173,3.0809164,-3.999878727272727,0.59534222,0.5412202
130,492.36410000000615,8.206068333333436,3.0794783,-3.9998444545454546,0.60147476,0.5467952363636364
130,492.3642000000691,8.206070000001151,3.0794783,-3.9998444545454546,0.60147476,0.5467952363636364
130,497.36800000001676,8.289466666666947,3.0779533,-3.999998363636363,0.60758305,0.5523482272727273
130,502.36940000002505,8.37282333333375,3.0765171,-3.9998613636363634,0.61370009,0.5579091727272727
130,507.37750000006054,8.456291666667676,3.0747385,-3.9998986363636364,0.61981338,0.563466709090909
130,512.3866000000271,8.539776666667118,3.0733204,-4.0003898181818185,0.62594682,0.5690425636363636
130,512.3867000000319,8.539778333333864,3.0733204,-4.0003898181818185,0.62594682,0.5690425636363636
130,517.3901000000187,8.623168333333645,3.0715971,-3.9999241818181814,0.63203847,0.5745804272727273
130,522.3992000000435,8.706653333334058,3.0698357,-4.000026090909091,0.63817209,0.5801564454545454
130,527.4067000000505,8.790111666667508,3.0683746,-3.999979272727273,0.6443007,0.585727909090909
130,527.4068000000552,8.790113333334254,3.0683746,-3.999979272727273,0.6443007,0.585727909090909
130,532.4130000000587,8.873550000000979,3.0665016,-3.9998002727272723,0.65042287,0.5912935181818181
130,537.416200000036,8.956936666667268,3.0647173,-4.000032181818182,0.65653753,0.5968523
130,542.4242000000086,9.040403333333476,3.0630627,-3.999931636363636,0.66265076,0.6024097818181817
130,542.4243000000715,9.040405000001192,3.0630627,-3.999931636363636,0.66265076,0.6024097818181817
130,547.4322000000393,9.123870000000656,3.0613651,-4.00011709090909,0.66877943,0.6079813
130,552.4403000000166,9.20733833333361,3.0594282,-4.000017454545454,0.67489356,0.6135396
130,557.4449000000022,9.29074833333337,3.0575857,-3.999919909090909,0.68101448,0.6191040727272726
130,562.4531000000425,9.37421833333404,3.0556431,-4.000046,0.68713039,0.6246639909090909
130,562.4532000000472,9.374220000000786,3.0556431,-4.000046,0.68713039,0.6246639909090909
130,567.4554000000353,9.457590000000588,3.0536079,-3.9999579999999995,0.6932252,0.6302047272727272
130,567.45550000004,9.457591666667334,3.0536079,-3.9999579999999995,0.6932252,0.6302047272727272
130,572.4642000000458,9.541070000000763,3.0515299,-4.000084181818181,0.69936639,0.6357876272727272
130,577.4651000000304,9.62441833333384,3.0498123,-3.999867,0.70548278,0.6413479818181818
130,582.4709000000148,9.70784833333358,3.0476999,-3.9999888181818175,0.71159834,0.6469075818181818
130,587.4800000000396,9.791333333333993,3.045434,-3.999987909090909,0.71772778,0.6524797999999999
130,587.4801000000443,9.791335000000739,3.045434,-3.999987909090909,0.71772778,0.6524797999999999
130,592.4810000000289,9.874683333333815,3.04319,-3.9999008181818176,0.72382843,0.6580258454545453
130,597.486600000062,9.958110000001033,3.0412178,-3.999877454545454,0.72995079,0.6635916272727271
130,602.4947000000393,10.04157833333399,3.0386591,-3.999879545454545,0.7360639,0.669149
130,607.4963000000571,10.124938333334285,3.0363741,-4.0000209090909085,0.74218041,0.6747094636363636
130,607.4964000000618,10.12494000000103,3.0363741,-4.0000209090909085,0.74218041,0.6747094636363636
130,612.5073000000557,10.208455000000928,3.0340805,-3.9995973636363633,0.7483052,0.6802774545454545
130,612.5074000000022,10.208456666666704,3.0340805,-3.9995973636363633,0.7483052,0.6802774545454545
130,617.507900000026,10.291798333333766,3.0317936,-4.000068545454545,0.75441408,0.6858309818181818
130,617.5080000000307,10.291800000000512,3.0317936,-4.000068545454545,0.75441408,0.6858309818181818
130,622.5096000000485,10.37516000000081,3.0291739,-4.000064272727272,0.76049906,0.6913627818181818
130,622.5097000000533,10.375161666667555,3.0291739,-4.000064272727272,0.76049906,0.6913627818181818
130,627.5097000000533,10.458495000000887,3.0265007,-3.9999051818181814,0.76664001,0.6969454636363636
130,632.5222000000067,10.542036666666778,3.0240116,-3.9999125454545448,0.77275223,0.7025020272727273
130,637.5290000000386,10.625483333333978,3.0213461,-3.999983636363636,0.77889395,0.708085409090909
130,637.5291000000434,10.625485000000724,3.0213461,-3.999983636363636,0.77889395,0.708085409090909
130,642.5297000000137,10.708828333333562,3.0183001,-3.9998275454545453,0.78501076,0.7136461454545454
130,647.5323000000208,10.792205000000346,3.0155134,-3.999974909090909,0.79111749,0.7191977181818181
130,652.5339000000386,10.875565000000643,3.0125856,-3.999758636363636,0.79723412,0.7247582909090909
130,657.5410000000265,10.95901666666711,3.0094318,-4.000027,0.80335313,0.7303210272727272
130,662.5473000000347,11.04245500000058,3.0063543,-4.000082454545454,0.80946237,0.7358748818181817
130,662.5474000000395,11.042456666667325,3.0063543,-4.000082454545454,0.80946237,0.7358748818181817
130,667.5504000000656,11.125840000001093,3.003047,-3.9998193636363633,0.81558746,0.7414431454545455
130,672.5570000000298,11.20928333333383,2.9994755,-3.9995275454545447,0.82170707,0.7470064272727271
130,677.561800000025,11.292696666667082,2.9960527,-4.000235909090908,0.82782716,0.7525701454545454
130,682.5675000000047,11.376125000000078,2.9923725,-3.9999029999999993,0.83393705,0.7581245909090908
130,687.5701000000117,11.459501666666862,2.9884319,-3.999972818181818,0.84005684,0.7636880363636364
130,687.5702000000165,11.459503333333608,2.9884319,-3.999972818181818,0.84005684,0.7636880363636364
130,692.5729000000283,11.542881666667139,2.9845028,-4.000111909090909,0.84617442,0.7692494727272726
130,692.5730000000331,11.542883333333885,2.9845028,-4.000111909090909,0.84617442,0.7692494727272726
130,697.5810000000056,11.626350000000093,2.9803677,-4.000084181818181,0.85229176,0.7748106909090908
130,702.5922000000137,11.709870000000228,2.9760132,-3.999708818181818,0.85840034,0.7803639454545453
130,702.5923000000184,11.709871666666974,2.9760132,-3.999708818181818,0.85840034,0.7803639454545453
130,707.59440000006,11.793240000001,2.9711847,-3.9997819999999997,0.86453027,0.7859366090909091
130,707.5945000000065,11.793241666666775,2.9711847,-3.9997819999999997,0.86453027,0.7859366090909091
130,712.5962000000291,11.876603333333817,2.9662657,-3.999980545454545,0.87064123,0.7914920272727273
130,717.5964000000386,11.959940000000643,2.9613113,-3.9999909999999996,0.87675899,0.7970536272727272
130,722.6006000000052,12.04334333333342,2.9559155,-3.9997490909090905,0.88287199,0.8026109
130,727.604100000055,12.126735000000917,2.9499464,-4.000152272727273,0.88898414,0.8081674
130,727.6042000000598,12.126736666667663,2.9499464,-4.000152272727273,0.88898414,0.8081674
130,732.609000000055,12.210150000000915,2.944171,-3.999986636363636,0.89510334,0.813730309090909
130,737.6096000000252,12.293493333333753,2.937746,-4.000073818181818,0.90121222,0.8192838363636363
130,737.60970000003,12.2934950000005,2.937746,-4.000073818181818,0.90121222,0.8192838363636363
130,742.6098000000347,12.376830000000579,2.9310017,-3.9999111818181814,0.9073261,0.824841909090909
130,747.6170000000275,12.460283333333791,2.9237366,-3.99976509090909,0.91344118,0.8304010727272726
130,752.6178000000073,12.543630000000121,2.9160614,-4.000298727272727,0.91955829,0.8359620818181818
130,757.61870000005,12.626978333334167,2.9075518,-3.9999667272727266,0.92567164,0.8415196727272727
130,757.6188000000548,12.626980000000913,2.9075518,-3.9999667272727266,0.92567164,0.8415196727272727
130,762.626900000032,12.710448333333867,2.8987503,-4.000289181818181,0.93178964,0.8470814909090908
130,767.6353000000236,12.793921666667059,2.8889656,-4.000512909090909,0.93791038,0.8526458
130,772.4104000000516,12.873506666667527,2.8788748,-3.9999623636363633,0.94374561,0.8579505545454544
130,776.8394000000553,12.947323333334255,2.8688269,-3.9998613636363634,0.94916654,0.8628786727272727
130,781.0584000000381,13.017640000000634,2.8587818,-4.000135363636363,0.95431668,0.8675606181818182
130,784.9322000000393,13.082203333333988,2.8487511,-4.000187363636363,0.95905113,0.8718646636363635
130,784.932300000044,13.082205000000734,2.8487511,-4.000187363636363,0.95905113,0.8718646636363635
130,788.5650000000605,13.142750000001008,2.8387423,-3.999782909090909,0.96349806,0.8759073272727272
130,791.9905000000144,13.199841666666908,2.8286924,-4.000021727272727,0.96766537,0.8796957909090908
130,791.9906000000192,13.199843333333654,2.8286924,-4.000021727272727,0.96766537,0.8796957909090908
130,795.2226000000373,13.253710000000622,2.818574,-4.00011409090909,0.97162849,0.8832986272727271
130,798.2853000000468,13.30475500000078,2.8084621,-3.9995570909090907,0.97536653,0.8866968454545453
130,798.2854000000516,13.304756666667526,2.8084621,-3.9995570909090907,0.97536653,0.8866968454545453
130,801.1554000000469,13.352590000000783,2.798337,-4.000249818181818,0.97888643,0.8898967545454545
130,803.9010000000708,13.39835000000118,2.7882891,-4.000177818181818,0.98223561,0.8929414636363636
130,806.4610000000102,13.441016666666837,2.7782774,-3.999981454545454,0.98537141,0.8957921909090908
130,808.9034000000684,13.481723333334473,2.7682571,-4.0003126363636365,0.98835355,0.8985032272727272
130,808.9035000000149,13.481725000000248,2.7682571,-4.0003126363636365,0.98835355,0.8985032272727272
130,811.2402000000002,13.520670000000003,2.7582016,-4.000069454545454,0.99120271,0.9010933727272727
130,813.4306000000215,13.557176666667026,2.7481976,-4.000424909090909,0.99388188,0.9035289818181818
130,815.5698000000557,13.592830000000928,2.7381563,-4.0000611818181815,0.99650025,0.9059093181818181
130,817.585000000021,13.626416666667016,2.728096,-4.000072454545454,0.99896753,0.9081523
130,819.5275000000256,13.658791666667094,2.717988,-3.999717454545454,1.0013343,0.910303909090909
130,821.4130000000587,13.690216666667645,2.7079258,-3.9998223636363637,1.0036392,0.9123992727272727
130,823.1852000000654,13.719753333334422,2.6979198,-3.9998986363636364,1.0058026,0.9143659999999999
130,824.8961000000127,13.748268333333545,2.6879044,-4.000189545454545,1.0079004,0.9162730909090908
130,826.5334000000148,13.775556666666914,2.6778889,-3.9999579999999995,1.0099022,0.918092909090909
130,826.5335000000196,13.77555833333366,2.6778889,-3.9999579999999995,1.0099022,0.918092909090909
130,828.094000000041,13.80156666666735,2.6677637,-4.000229818181817,1.0118047,0.9198224545454544
130,829.609000000055,13.826816666667582,2.657671,-3.9998561818181813,1.0136536,0.9215032727272727
130,831.0500000000466,13.85083333333411,2.6476536,-3.9998691818181817,1.0154164,0.9231058181818182
130,832.4538000000175,13.874230000000292,2.6375046,-3.999983636363636,1.0171373,0.9246702727272725
130,833.7894000000088,13.896490000000146,2.6274471,-3.999794636363636,1.0187702,0.9261547272727273
130,835.0747000000556,13.917911666667594,2.6174049,-4.00011709090909,1.0203412,0.9275829090909091
130,836.3066000000108,13.938443333333513,2.607317,-3.9997482727272726,1.0218391,0.9289446363636363
130,837.5058000000427,13.95843000000071,2.5970802,-4.000073818181818,1.0233152,0.9302865454545455
130,838.6562000000267,13.977603333333779,2.5869446,-3.999957181818181,1.0247095,0.9315540909090908
130,839.7442000000156,13.995736666666925,2.5768461,-4.000075909090909,1.026047,0.9327699999999999
130,839.7443000000203,13.995738333333671,2.5768461,-4.000075909090909,1.026047,0.9327699999999999
130,840.7921000000206,14.01320166666701,2.5667353,-4.000045181818182,1.0273038,0.9339125454545455
130,841.8344000000507,14.030573333334178,2.5564938,-4.000177818181818,1.0285994,0.9350903636363637
130,842.7996000000276,14.04666000000046,2.5464907,-4.000144909090909,1.0297862,0.9361692727272727
130,843.7473000000464,14.062455000000773,2.536437,-3.9997161818181812,1.0309407,0.9372188181818181
130,844.6454000000376,14.077423333333961,2.5262346,-4.0000209090909085,1.0320311,0.9382100909090908
130,845.509400000039,14.091823333333984,2.5161819,-4.000150090909091,1.0330907,0.9391733636363636
130,845.5095000000438,14.09182500000073,2.5161819,-4.000150090909091,1.0330907,0.9391733636363636
130,846.329800000065,14.10549666666775,2.5060482,-4.0003508181818175,1.0340961,0.9400873636363635
130,847.1345000000438,14.118908333334064,2.4959249,-3.999986636363636,1.0350698,0.9409725454545455
130,847.9074000000255,14.131790000000425,2.4859142,-4.000093727272727,1.0350698,0.9409725454545455
130,848.642600000021,14.144043333333684,2.4758997,-4.000276181818181,1.0369238,0.942658
130,849.3346000000602,14.155576666667669,2.465888,-4.000021727272727,1.0377578,0.9434161818181818
130,849.9986000000499,14.166643333334166,2.4558706,-4.000145727272726,1.0377578,0.9434161818181818
130,850.6556000000564,14.177593333334274,2.4457674,-4.000015272727273,1.0393804,0.9448912727272726
130,851.2837000000291,14.188061666667151,2.4355526,-4.000264545454545,1.0401483,0.9455893636363636
130,851.8682000000263,14.197803333333772,2.4253941,-3.999763818181818,1.0401483,0.9455893636363636
130,852.4532000000472,14.20755333333412,2.4153576,-3.999834090909091,1.041551,0.9468645454545452
130,853.0038000000641,14.216730000001068,2.4052734,-3.9999961818181817,1.041551,0.9468645454545452
130,853.5356000000611,14.225593333334352,2.3951254,-3.999750363636364,1.0428883,0.9480802727272727
130,854.05620000005,14.234270000000834,2.3845558,-3.999793727272727,1.0428883,0.9480802727272727
130,854.5627000000095,14.242711666666825,2.3744669,-4.000102363636363,1.0441624,0.9492385454545454
130,855.0320000000065,14.250533333333442,2.3644094,-3.9997404545454542,1.0441624,0.9492385454545454
130,855.5034000000451,14.258390000000752,2.3543634,-3.999915545454545,1.0453039,0.9502762727272726
130,855.9514000000199,14.265856666666998,2.3442802,-3.9996970909090908,1.0453039,0.9502762727272726
130,856.3982000000542,14.273303333334237,2.3342381,-3.999521909090909,1.0463958,0.951268909090909
130,856.8403000000399,14.280671666667331,2.3239574,-3.9999094545454543,1.0463958,0.951268909090909
130,857.2698000000091,14.287830000000152,2.3137989,-3.9998999090909084,1.0474713,0.9522466363636363
130,857.7008000000496,14.295013333334161,2.3034592,-4.000074636363636,1.0474713,0.9522466363636363
130,858.1210000000428,14.302016666667381,2.2932024,-4.0000386363636355,1.0485075,0.9531886363636363
130,858.5262000000221,14.308770000000369,2.2831316,-3.999675818181818,1.0485075,0.9531886363636363
130,858.9338000000571,14.315563333334286,2.2729588,-3.999855272727272,1.0485075,0.9531886363636363
130,859.3362000000197,14.322270000000328,2.2628479,-3.9998691818181817,1.0499936,0.9545396363636364
130,859.7274000000325,14.328790000000541,2.2523623,-4.00011409090909,1.0499936,0.9545396363636364
130,860.1146000000299,14.335243333333832,2.2420015,-4.0001192727272725,1.0509483,0.9554075454545453
130,860.5011000000522,14.34168500000087,2.2319851,-4.0002592727272726,1.0509483,0.9554075454545453
130,860.861600000062,14.347693333334368,2.2216139,-4.000150090909091,1.0509483,0.9554075454545453
130,861.2147000000114,14.353578333333523,2.2113914,-4.00019909090909,1.0522858,0.9566234545454544
130,861.5663000000641,14.359438333334401,2.2009687,-3.999782909090909,1.0522858,0.9566234545454544
130,861.898600000015,14.364976666666916,2.1907883,-3.9999579999999995,1.0522858,0.9566234545454544
130,862.2266000000527,14.370443333334212,2.1805906,-3.9999974545454537,1.0535218,0.9577470909090908
130,862.5339000000386,14.375565000000643,2.1704044,-4.0000018181818175,1.0535218,0.9577470909090908
130,862.8379000000423,14.380631666667371,2.1602421,-3.9998084545454544,1.0535218,0.9577470909090908
130,863.124700000044,14.3854116666674,2.1499596,-3.999817181818182,1.0546207,0.9587460909090909
130,863.4010000000708,14.390016666667846,2.1399174,-3.9998319090909082,1.0546207,0.9587460909090909
130,863.6602000000421,14.394336666667368,2.1296406,-3.9999667272727266,1.0546207,0.9587460909090909
130,863.9163000000408,14.39860500000068,2.1195574,-3.999931636363636,1.0546207,0.9587460909090909
130,864.1617000000551,14.40269500000092,2.109272,-3.999807636363636,1.0558878,0.9598979999999999
130,864.3955000000424,14.406591666667373,2.0990772,-3.9995921818181817,1.0558878,0.9598979999999999
130,864.6192000000156,14.41032000000026,2.0890617,-3.9998444545454546,1.0558878,0.9598979999999999
130,864.8346000000602,14.413910000001003,2.0788164,-3.9996377272727273,1.0558878,0.9598979999999999
130,865.0489999999991,14.417483333333317,2.0685205,-4.000054727272727,1.0558878,0.9598979999999999
130,865.2507000000332,14.420845000000554,2.0579576,-3.9998860909090905,1.0572175,0.961106818181818
130,865.445800000045,14.424096666667417,2.0478601,-4.000194727272727,1.0572175,0.961106818181818
130,865.6274000000558,14.427123333334263,2.0377455,-3.9995718181818183,1.0572175,0.961106818181818
130,865.8067000000156,14.430111666666926,2.0274496,-3.9999380909090907,1.0572175,0.961106818181818
130,865.9857000000193,14.433095000000321,2.0163918,-4.0001691818181815,1.0572175,0.961106818181818
130,866.1498000000138,14.43583000000023,2.0062828,-4.000069454545454,1.0583204,0.9621094545454544
130,866.3011000000406,14.438351666667343,2.0375948,-3.999655909090909,1.0583204,0.9621094545454544
130,866.3226000000141,14.438710000000235,2.0260286,-3.9996654545454544,1.0583204,0.9621094545454544
130,866.3598000000347,14.439330000000579,2.0126886,-3.999739545454545,1.0583204,0.9621094545454544
130,866.4122000000207,14.440203333333677,2.0026503,-3.9995262727272727,1.0583204,0.9621094545454544
130,871.4141000000527,14.523568333334213,1.9997149,-2.117934181818182,1.06308,0.9664363636363635
130,871.4141999999993,14.523569999999987,1.9997149,-2.117934181818182,1.06308,0.9664363636363635
130,876.4228000000585,14.60704666666764,1.9996653,-1.2186544545454545,1.0655538,0.9686852727272727
130,881.4322000000393,14.690536666667322,1.9996405,-0.795106018181818,1.0670511,0.9700464545454545
130,881.432300000044,14.690538333334068,1.9996405,-0.795106018181818,1.0670511,0.9700464545454545
130,886.4395000000368,14.77399166666728,1.9995775,-0.5943098909090908,1.0680965,0.9709968181818182
130,891.4436000000569,14.857393333334281,1.9999895,-0.48030939999999994,1.068913,0.9717390909090908
130,891.4437000000617,14.857395000001027,1.9999895,-0.48030939999999994,1.068913,0.9717390909090908
130,896.4493000000366,14.940821666667278,1.9996271,-0.4037258818181818,1.0695853,0.9723502727272726
130,901.4603000000352,15.02433833333392,1.9996195,-0.3419694,1.0701537,0.972867
130,901.46040000004,15.024340000000667,1.9996195,-0.3419694,1.0701537,0.972867
130,906.4684000000125,15.107806666666875,1.9997015,-0.2909859727272727,1.0706352,0.9733047272727271
130,911.4703000000445,15.191171666667408,2.0001659,-0.24849111818181818,1.071046,0.9736781818181817
130,911.4704000000493,15.191173333334154,2.0001659,-0.24849111818181818,1.071046,0.9736781818181817
130,916.471600000048,15.274526666667468,1.9999552,-0.21429755454545452,1.0713995,0.9739995454545455
130,916.4717000000528,15.274528333334214,1.9999552,-0.21429755454545452,1.0713995,0.9739995454545455
130,921.4768000000622,15.357946666667704,1.9997225,-0.1872999,1.0717049,0.9742771818181818
130,921.4769000000088,15.357948333333479,1.9997225,-0.1872999,1.0717049,0.9742771818181818
130,926.4802000000491,15.441336666667485,1.9996548,-0.1639947,1.0719721,0.9745200909090909
130,926.4803000000538,15.441338333334231,1.9996548,-0.1639947,1.0719721,0.9745200909090909
130,931.4876000000513,15.52479333333419,1.9997339,-0.14605695454545453,1.0722086,0.9747350909090908
130,936.4913000000524,15.608188333334207,1.9998989,-0.13212897272727273,1.0724201,0.9749273636363636
130,936.4914000000572,15.608190000000953,1.9998989,-0.13212897272727273,1.0724201,0.9749273636363636
130,941.4946000000346,15.691576666667242,1.999877,-0.12001124545454543,1.0726118,0.9751016363636363
130,941.4947000000393,15.691578333333988,1.999877,-0.12001124545454543,1.0726118,0.9751016363636363
130,946.5011000000522,15.775018333334204,1.9998455,-0.11055859999999998,1.0727873,0.9752611818181819
130,951.5086000000592,15.858476666667654,2.0002432,-0.10252692727272726,1.0729499,0.975409
130,956.5114000000176,15.94185666666696,1.99967,-0.09708230909090909,1.0731018,0.975547090909091
130,961.5129000000306,16.02521500000051,2.0002117,-0.0907880609090909,1.0732454,0.9756776363636362
130,966.5153000000282,16.108588333333802,2.0003729,-0.08670720181818181,1.0733819,0.9758017272727272
130,971.5179000000353,16.19196500000059,1.9997683,-0.08418343272727272,1.0735128,0.9759207272727273
130,976.5257000000565,16.275428333334276,1.9997683,-0.08151401181818181,1.0736384,0.9760349090909091
130,976.5258000000613,16.27543000000102,1.9997683,-0.08151401181818181,1.0736384,0.9760349090909091
130,981.5282000000589,16.358803333334315,1.9999018,-0.07767157090909091,1.0737597,0.9761451818181818
130,981.5283000000054,16.35880500000009,1.9999018,-0.07767157090909091,1.0737597,0.9761451818181818
130,986.5306000000564,16.442176666667606,2.000248,-0.07514086636363636,1.0738772,0.976252
130,991.5395000000717,16.52565833333453,2.0003328,-0.07270032727272727,1.0739909,0.9763553636363637
130,991.5396000000183,16.525660000000304,2.0003328,-0.07270032727272727,1.0739909,0.9763553636363637
130,996.5503000000026,16.60917166666671,2.0002499,-0.07042104545454544,1.0741013,0.9764557272727271
130,996.5504000000656,16.609173333334425,2.0002499,-0.07042104545454544,1.0741013,0.9764557272727271
130,1001.5532000000239,16.69255333333373,1.9998856,-0.06918820454545453,1.0742087,0.9765533636363636
130,1006.5563000000548,16.775938333334246,2.0002136,-0.06760770636363636,1.0743135,0.9766486363636362
130,1011.5576000000583,16.859293333334303,1.9997873,-0.06642688363636363,1.0744158,0.9767416363636362
130,1016.5598000000464,16.942663333334107,2.0001087,-0.06384155999999999,1.0745155,0.9768322727272726
130,1016.5599000000511,16.94266500000085,2.0001087,-0.06384155999999999,1.0745155,0.9768322727272726
130,1021.5603000000119,17.0260050000002,2.0000114,-0.06361527909090908,1.0746131,0.976921
130,1026.5647000000463,17.109411666667437,1.9997978,-0.06192727545454545,1.0747083,0.9770075454545454
130,1031.5739000000176,17.192898333333627,2.0002556,-0.059739892727272724,1.0748017,0.9770924545454546
130,1031.5740000000224,17.19290000000037,2.0002556,-0.059739892727272724,1.0748017,0.9770924545454546
130,1036.574900000007,17.27624833333345,2.0003433,-0.05851138727272727,1.0748923,0.9771748181818181
130,1036.5750000000698,17.276250000001163,2.0003433,-0.05851138727272727,1.0748923,0.9771748181818181
130,1041.5756000000401,17.359593333334,1.9995823,-0.057809136363636354,1.0749813,0.9772557272727271
130,1046.5780000000377,17.442966666667296,2.000102,-0.055491707272727266,1.075068,0.9773345454545453
130,1051.588700000022,17.526478333333703,1.9996557,-0.055009668181818176,1.0751529,0.9774117272727272
130,1051.5888000000268,17.526480000000447,1.9996557,-0.055009668181818176,1.0751529,0.9774117272727272
130,1056.589100000041,17.60981833333402,1.9996786,-0.053718739999999994,1.0752354,0.9774867272727271
130,1056.5892000000458,17.609820000000763,1.9996786,-0.053718739999999994,1.0752354,0.9774867272727271
130,1061.593600000022,17.693226666667034,2.0002899,-0.05181225818181817,1.075316,0.9775599999999999
130,1066.602600000042,17.7767100000007,1.9998531,-0.05109440181818181,1.0753945,0.9776313636363636
130,1066.6027000000468,17.776711666667445,1.9998531,-0.05109440181818181,1.0753945,0.9776313636363636
130,1071.6070000000182,17.86011666666697,2.0000486,-0.049471421818181815,1.0754712,0.9777010909090907
130,1076.6096000000252,17.943493333333755,1.9999952,-0.048348687272727266,1.075546,0.9777690909090907
130,1076.60970000003,17.9434950000005,1.9999952,-0.048348687272727266,1.075546,0.9777690909090907
