cell_id,cycle_number,cycle_alpha,beta,q_cut,actual_q_end,predicted_q_end,endpoint_absolute_error_q,observed_points,future_points,voltage_mae_v,voltage_rmse_v
MATR_b3c24,165,0.2,0.2,0.23884182727272726,0.9526798181818181,0.9561704397201538,0.003490621538335681,50,152,0.017119868805533962,0.030557502897566258
MATR_b3c24,165,0.2,0.4,0.5506881272727272,0.9526798181818181,0.9473901391029358,0.005289679078882337,117,85,0.042764913334566,0.06272732088554762
MATR_b3c24,165,0.2,0.6,0.852308109090909,0.9526798181818181,0.9571585655212402,0.004478747339422107,181,21,0.03178103764851888,0.04963887021018477
MATR_b3c24,412,0.5,0.2,0.23191977272727274,0.9400740909090909,0.9510138034820557,0.010939712572964777,49,150,0.035849048296610515,0.06596081306875867
MATR_b3c24,412,0.5,0.4,0.5381663272727272,0.9400740909090909,0.9350578784942627,0.005016212414828192,114,85,0.0256436123567469,0.03801321311009322
MATR_b3c24,412,0.5,0.6,0.8298391090909091,0.9400740909090909,0.9426850080490112,0.0026109171399203435,176,23,0.03028999204220979,0.04652603817146938
MATR_b3c24,659,0.8,0.2,0.2145390909090909,0.9106848181818181,0.9359323978424072,0.025247579660589103,45,148,0.051380673775801786,0.09568506954536023
MATR_b3c24,659,0.8,0.4,0.5040885090909091,0.9106848181818181,0.9086456894874573,0.0020391286943608478,107,86,0.02336582610773486,0.03942503457305213
MATR_b3c24,659,0.8,0.6,0.7831906181818181,0.9106848181818181,0.9168309569358826,0.006146138754064445,166,27,0.037712304680435745,0.058057752338751566
MATR_b3c31,147,0.2,0.2,0.2410272545454545,0.9712143636363636,0.9584817886352539,0.012732575001109692,51,155,0.024983413757816438,0.03160612125308567
MATR_b3c31,147,0.2,0.4,0.5637553636363636,0.9712143636363636,0.9593279361724854,0.011886427463878246,119,87,0.019829377360727596,0.02738774872012516
MATR_b3c31,147,0.2,0.6,0.8678956999999999,0.9712143636363636,0.9601255655288696,0.011088798107493969,184,22,0.029413981871171432,0.03546537168796078
MATR_b3c31,365,0.5,0.2,0.2424459,0.960296818181818,0.9513497948646545,0.00894702331716346,51,153,0.028101603190104168,0.04934282089450634
MATR_b3c31,365,0.5,0.4,0.5547223818181818,0.960296818181818,0.9448515772819519,0.015445240899866097,117,87,0.013183640337538445,0.02569094562623966
MATR_b3c31,365,0.5,0.6,0.8412649999999999,0.960296818181818,0.9433642625808716,0.01693255560094642,178,26,0.02995610237121582,0.04640831827027475
MATR_b3c31,583,0.8,0.2,0.24010633636363635,0.9293488181818181,0.925905168056488,0.0034436501253301,51,146,0.030162866801431733,0.054390562276708146
MATR_b3c31,583,0.8,0.4,0.5520139999999999,0.9293488181818181,0.9145391583442688,0.014809659837549338,117,80,0.014771100878715516,0.03047554857945206
MATR_b3c31,583,0.8,0.6,0.8130588818181818,0.9293488181818181,0.9199418425559998,0.009406975625818381,172,25,0.03449841022491455,0.04939163722771843
MATR_b3c33,257,0.2,0.2,0.2217425818181818,0.959293,0.9594867825508118,0.00019378255081181628,47,156,0.021861847394551985,0.034074853739684406
MATR_b3c33,257,0.2,0.4,0.5057963999999999,0.959293,0.9619708061218262,0.0026778061218262206,107,96,0.017689743389685948,0.03369034673881686
MATR_b3c33,257,0.2,0.6,0.7954197545454544,0.959293,0.955524206161499,0.003768793838500928,169,34,0.02705955855986651,0.04894324816579692
MATR_b3c33,274,0.2,0.8,0.922189909090909,0.9584682727272726,0.9670857787132263,0.008617505985953677,195,8,0.06373487412929535,0.084856514712168
MATR_b3c33,641,0.5,0.2,0.21406345454545453,0.9428176363636362,0.9560976624488831,0.01328002608524681,45,155,0.03981980662192068,0.07759730815389333
MATR_b3c33,641,0.5,0.4,0.4980642727272727,0.9428176363636362,0.9537283778190613,0.010910741455425033,105,95,0.02830473498294228,0.055037873206693545
MATR_b3c33,641,0.5,0.6,0.7765456727272727,0.9428176363636362,0.9493641257286072,0.006546489364970931,165,35,0.024795573098318917,0.0455240745034485
MATR_b3c33,641,0.5,0.8,0.9008275909090909,0.9428176363636362,0.9545243382453918,0.011706701881755599,191,9,0.056513680352105036,0.07394450367844291
MATR_b3c33,1026,0.8,0.2,0.20378563636363636,0.9180147272727271,0.9434611797332764,0.025446452460549218,43,152,0.04443871190673426,0.08912647010254111
MATR_b3c33,1026,0.8,0.4,0.48214489999999993,0.9180147272727271,0.9341216087341309,0.01610688146140371,102,93,0.022784945785358387,0.045812301206410964
MATR_b3c33,1026,0.8,0.6,0.7658277818181818,0.9180147272727271,0.9336790442466736,0.015664316973946435,162,33,0.021840926372643673,0.04480675905240887
MATR_b3c33,1026,0.8,0.8,0.8802911909090908,0.9180147272727271,0.9409667253494263,0.02295199807669912,187,8,0.07074880599975586,0.09036283697149053
MATR_b3c36,185,0.2,0.2,0.22190730909090906,0.9580233636363635,0.9591474533081055,0.0011240896717419346,47,156,0.020975012809802324,0.03468464220408032
MATR_b3c36,185,0.2,0.4,0.5114223727272728,0.9580233636363635,0.9587843418121338,0.000760978175770255,108,95,0.02132748428143953,0.030193417636427515
MATR_b3c36,185,0.2,0.6,0.8065695636363636,0.9580233636363635,0.9562746286392212,0.0017487349971423427,171,32,0.03283402696251869,0.04596114316725002
MATR_b3c36,308,0.2,0.8,0.9171622727272727,0.9523047272727272,0.9612277150154114,0.008922987742684185,194,8,0.05493815243244171,0.07231998615296348
MATR_b3c36,461,0.5,0.2,0.21510865454545453,0.9440913636363636,0.9552523493766785,0.011160985740314877,45,155,0.042989820049655056,0.08339397368622507
MATR_b3c36,461,0.5,0.4,0.5101533909090908,0.9440913636363636,0.9449653029441833,0.0008739393078197599,108,92,0.016268893428470776,0.0315772724136856
MATR_b3c36,461,0.5,0.6,0.7992236181818181,0.9440913636363636,0.9473864436149597,0.003295079978596127,169,31,0.02383937374238045,0.03962267179109081
MATR_b3c36,461,0.5,0.8,0.9066794090909089,0.9440913636363636,0.954572856426239,0.010481492789875424,192,8,0.059602558612823486,0.0785237870465254
MATR_b3c36,737,0.8,0.2,0.2133936090909091,0.9176281818181817,0.9420041441917419,0.02437596237356021,45,149,0.05477873750981069,0.10812112271830057
MATR_b3c36,737,0.8,0.4,0.4971642363636363,0.9176281818181817,0.9205338954925537,0.002905713674371979,105,89,0.016974513450365387,0.03341307994261575
MATR_b3c36,737,0.8,0.6,0.7803742454545454,0.9176281818181817,0.9270271062850952,0.009398924466913483,165,29,0.02539536870759109,0.04711276121671316
MATR_b3c36,737,0.8,0.8,0.8780185181818181,0.9176281818181817,0.9364085793495178,0.01878039753133609,186,8,0.07013437151908875,0.0916582771944721
MATR_b3c6,134,0.2,0.2,0.2246916,0.9423721818181816,0.9523431658744812,0.009970984056299592,47,153,0.02377346138549007,0.04633327281636301
MATR_b3c6,134,0.2,0.4,0.5197620909090909,0.9423721818181816,0.9517166018486023,0.009344420030420686,110,90,0.02039240731133355,0.03705938317752711
MATR_b3c6,134,0.2,0.6,0.8194091636363636,0.9423721818181816,0.9527930617332458,0.01042087991506424,174,26,0.04117580560537485,0.06569012350397062
MATR_b3c6,260,0.2,0.8,0.8846564727272727,0.9180836363636363,0.9391712546348572,0.021087618271220854,187,8,0.07537104189395905,0.09593045473432393
MATR_b3c6,333,0.5,0.2,0.20772759090909088,0.9048748,0.9298976063728333,0.025022806372833273,44,148,0.049931746882361336,0.09745806675531606
MATR_b3c6,333,0.5,0.4,0.49185509090909085,0.9048748,0.9110888838768005,0.006214083876800558,104,88,0.01868842135776173,0.03947472583006352
MATR_b3c6,333,0.5,0.6,0.7632920999999999,0.9048748,0.9122642874717712,0.007389487471771261,162,30,0.028810473283131917,0.05018971402684698
MATR_b3c6,333,0.5,0.8,0.8647060909090908,0.9048748,0.9263330101966858,0.021458210196685812,183,9,0.06746151712205675,0.09220725421854424
MATR_b3c6,532,0.8,0.2,0.19956572727272726,0.8559322363636364,0.8931128978729248,0.03718066150928845,42,139,0.07125477739375272,0.1344033234756717
MATR_b3c6,532,0.8,0.4,0.47790294545454537,0.8559322363636364,0.8589179515838623,0.0029857152202259485,101,80,0.025897203385829924,0.047691045165233766
MATR_b3c6,532,0.8,0.6,0.7253509727272727,0.8559322363636364,0.8563820123672485,0.00044977600361217895,154,27,0.05134503488187437,0.07609930489475529
MATR_b3c6,410,0.8,0.8,0.8551931909090909,0.8895250363636362,0.9118572473526001,0.022332210988963874,181,8,0.022238463163375854,0.03168946643475064
MATR_b4c1,173,0.2,0.2,0.21730392727272724,0.9474876363636362,0.9553211331367493,0.007833496773113069,46,155,0.025924358829375237,0.05339073728407201
MATR_b4c1,173,0.2,0.4,0.5068081090909091,0.9474876363636362,0.9500644207000732,0.0025767843364370435,107,94,0.02282344914497213,0.030862678332631597
MATR_b4c1,173,0.2,0.6,0.8018840454545454,0.9474876363636362,0.9537907838821411,0.006303147518504915,170,31,0.03425809260337583,0.05352867457141796
MATR_b4c1,188,0.2,0.8,0.9123992727272727,0.9464520909090908,0.9581164121627808,0.011664321253689991,193,8,0.08255961537361145,0.09840504864493493
MATR_b4c1,431,0.5,0.2,0.21608650909090907,0.9249031818181818,0.9376528263092041,0.012749644491022338,45,151,0.044207033732079515,0.0886407052235628
MATR_b4c1,431,0.5,0.4,0.5002720818181817,0.9249031818181818,0.921425461769104,0.0034777200490777593,106,90,0.018383027447594538,0.03447305623206159
MATR_b4c1,431,0.5,0.6,0.7816757909090909,0.9249031818181818,0.9269471764564514,0.0020439946382696528,166,30,0.03750061591466268,0.06361301395364231
MATR_b4c1,431,0.5,0.8,0.8764718363636363,0.9249031818181818,0.9340922832489014,0.009189101430719604,186,10,0.06393313407897949,0.09041222076807408
MATR_b4c1,689,0.8,0.2,0.21298503636363636,0.8505773,0.8654745221138,0.014897222113800068,45,135,0.05591262446509467,0.1077722983042579
MATR_b4c1,689,0.8,0.4,0.5026377363636363,0.8505773,0.8423563838005066,0.008220916199493389,106,74,0.024488853441702353,0.047073124747862134
MATR_b4c1,689,0.8,0.6,0.7207335636363635,0.8505773,0.8409470319747925,0.0096302680252075,153,27,0.04442054254037363,0.06684166923932976
MATR_b4c1,633,0.8,0.8,0.840904009090909,0.8763879545454545,0.8918989300727844,0.01551097552732994,178,8,0.006239950656890869,0.0068990013425047365
MATR_b4c11,187,0.2,0.2,0.24150200909090908,0.9633603636363636,0.9598630666732788,0.0034972969630847617,51,153,0.01736844832601111,0.028550215686617905
MATR_b4c11,187,0.2,0.4,0.5532708454545454,0.9633603636363636,0.956200122833252,0.007160240803111617,117,87,0.020891116953444207,0.028164615145490936
MATR_b4c11,187,0.2,0.6,0.8576531818181818,0.9633603636363636,0.9591227173805237,0.004237646255839889,182,22,0.03793595595793291,0.04244995459813429
MATR_b4c11,465,0.5,0.2,0.23559431818181817,0.9506356363636363,0.9533386826515198,0.002703046287883426,50,152,0.03660889911024194,0.06395213418847696
MATR_b4c11,465,0.5,0.4,0.5475832636363636,0.9506356363636363,0.9404755234718323,0.010160112891804074,116,86,0.01545482873916626,0.028452148790060465
MATR_b4c11,465,0.5,0.6,0.8399257363636363,0.9506356363636363,0.9447721838951111,0.005863452468525265,178,24,0.03693451980749766,0.051722642945633016
MATR_b4c11,744,0.8,0.2,0.22815815454545452,0.9103222727272726,0.9115821123123169,0.0012598395850442756,48,145,0.0208083621386824,0.03745000827728782
MATR_b4c11,744,0.8,0.4,0.5341476181818182,0.9103222727272726,0.8975827693939209,0.01273950333335172,113,80,0.024903886020183563,0.04658152532933539
MATR_b4c11,744,0.8,0.6,0.7925963363636364,0.9103222727272726,0.9075149893760681,0.0028072833512045037,168,25,0.035904340744018555,0.057492289019371035
MATR_b4c15,175,0.2,0.2,0.24673261818181816,0.9660003636363635,0.959169328212738,0.006831035423625509,52,153,0.01848708882051356,0.030791840685779212
MATR_b4c15,175,0.2,0.4,0.5641525454545454,0.9660003636363635,0.9557675123214722,0.010232851314891378,119,86,0.010649323463439941,0.02057215216523007
MATR_b4c15,175,0.2,0.6,0.8648398272727272,0.9660003636363635,0.9559547901153564,0.0100455735210071,183,22,0.03674663196910511,0.045270613415860486
MATR_b4c15,436,0.5,0.2,0.2379872545454545,0.9485627272727273,0.9470481276512146,0.00151459962151268,50,151,0.041365002164777544,0.07379259822936003
MATR_b4c15,436,0.5,0.4,0.549885309090909,0.9485627272727273,0.9371032118797302,0.011459515392997055,116,85,0.022075371181263643,0.03883590166140054
MATR_b4c15,436,0.5,0.6,0.8283594,0.9485627272727273,0.9324253797531128,0.016137347519614487,176,25,0.038568644523620604,0.05998902466122851
MATR_b4c15,697,0.8,0.2,0.2503973818181818,0.7631930454545454,0.7681499123573303,0.004956866902784962,53,109,0.04557018105043184,0.08486627154233839
MATR_b4c15,697,0.8,0.4,0.5616814454545453,0.7631930454545454,0.7572567462921143,0.005936299162431102,119,43,0.039207275523695836,0.058398567276516884
MATR_b4c15,697,0.8,0.6,0.6717956090909091,0.7631930454545454,0.758922278881073,0.004270766573472362,142,20,0.018783372640609742,0.023349521107221802
MATR_b4c21,181,0.2,0.2,0.2358999818181818,0.9603005454545452,0.9564446806907654,0.0038558647637798593,50,154,0.02128484109779457,0.02856165979658639
MATR_b4c21,181,0.2,0.4,0.5477151,0.9603005454545452,0.9550257921218872,0.005274753332658033,116,88,0.028408753600987522,0.04054079290552849
MATR_b4c21,181,0.2,0.6,0.848186609090909,0.9603005454545452,0.9576509594917297,0.002649585962815504,180,24,0.02643341322739919,0.03732571522237049
MATR_b4c21,452,0.5,0.2,0.23673181818181815,0.9464973636363636,0.944705605506897,0.0017917581294666363,50,151,0.01875135756486299,0.03482446864078477
MATR_b4c21,452,0.5,0.4,0.5429688909090908,0.9464973636363636,0.9385919570922852,0.007905406544078453,115,86,0.016526834909306017,0.03048195531231036
MATR_b4c21,452,0.5,0.6,0.8297674727272727,0.9464973636363636,0.9404560923576355,0.006041271278728111,176,25,0.02818511962890625,0.04514121812105013
MATR_b4c21,723,0.8,0.2,0.22783374545454546,0.8692751181818181,0.8596835732460022,0.009591544935815932,48,136,0.025750603745965397,0.03604373801126041
MATR_b4c21,723,0.8,0.4,0.5285139545454545,0.8692751181818181,0.8560736179351807,0.013201500246637465,112,72,0.033514572514428034,0.05543829136346155
MATR_b4c21,723,0.8,0.6,0.758519609090909,0.8692751181818181,0.8680809140205383,0.0011942041612797993,161,23,0.049812819646752396,0.07588696818311456
MATR_b4c3,183,0.2,0.2,0.21837480909090906,0.9515185454545454,0.9575615525245667,0.006043007070021256,46,156,0.0253163476785024,0.04180900624751837
MATR_b4c3,183,0.2,0.4,0.5135005727272727,0.9515185454545454,0.9629531502723694,0.01143460481782399,109,93,0.02946448710656935,0.06082260008931785
MATR_b4c3,183,0.2,0.6,0.8031888454545454,0.9515185454545454,0.9545782804489136,0.0030597349943681795,170,32,0.03911663964390755,0.06825471553107416
MATR_b4c3,194,0.2,0.8,0.9175861818181817,0.9508534545454546,0.9617266058921814,0.01087315134672684,194,8,0.05839298665523529,0.07818945136903871
MATR_b4c3,456,0.5,0.2,0.21591476363636364,0.9360764545454545,0.9484947919845581,0.012418337439103588,45,153,0.04695301274068994,0.09196696572923743
MATR_b4c3,456,0.5,0.4,0.5054866181818182,0.9360764545454545,0.9459449052810669,0.009868450735612377,107,91,0.04255390953231644,0.07765064805217213
MATR_b4c3,456,0.5,0.6,0.794417318181818,0.9360764545454545,0.9354624152183533,0.0006140393271012456,168,30,0.026682662963867187,0.046474962430112544
MATR_b4c3,456,0.5,0.8,0.8958587363636363,0.9360764545454545,0.9460116624832153,0.009935207937760815,190,8,0.05749523639678955,0.07650844669983321
MATR_b4c3,729,0.8,0.2,0.22268956363636364,0.8487387636363636,0.8869531154632568,0.038214351826893256,47,133,0.0841487153132159,0.15914602074191422
MATR_b4c3,729,0.8,0.4,0.5177492454545454,0.8487387636363636,0.8506327867507935,0.001894023114429877,110,70,0.03967741216932024,0.07358523272930621
MATR_b4c3,729,0.8,0.6,0.739807809090909,0.8487387636363636,0.8550148606300354,0.00627609699367182,157,23,0.036998567373856255,0.060800641119034764
MATR_b4c3,602,0.8,0.8,0.8786848454545454,0.9171641818181817,0.9304184317588806,0.013254249940698903,186,8,0.03209482133388519,0.04576657306930993
MATR_b4c32,169,0.2,0.2,0.2394723636363636,0.9594617272727273,0.9548974633216858,0.004564263951041481,50,153,0.01812337816151139,0.026786737744131973
MATR_b4c32,169,0.2,0.4,0.5511793727272727,0.9594617272727273,0.9483562111854553,0.01110551608727195,117,86,0.04249750874763311,0.06735330707338999
MATR_b4c32,169,0.2,0.6,0.8486090454545454,0.9594617272727273,0.9561959505081177,0.003265776764609596,180,23,0.03462566500124724,0.041008754714956984
MATR_b4c32,420,0.5,0.2,0.23436551818181817,0.9479456363636362,0.9383851885795593,0.009560447784076831,49,152,0.016884633585026388,0.030659845659920047
MATR_b4c32,420,0.5,0.4,0.5517976363636363,0.9479456363636362,0.9272225499153137,0.020723086448322436,117,84,0.02847513272648766,0.055780860365927956
MATR_b4c32,420,0.5,0.6,0.8274602909090909,0.9479456363636362,0.9330765604972839,0.014869075866352222,175,26,0.03571815215624296,0.06012371366014238
MATR_b4c32,671,0.8,0.2,0.23337090909090907,0.898326309090909,0.8893696665763855,0.00895664251452355,49,141,0.017836476048679217,0.032849742472268316
MATR_b4c32,671,0.8,0.4,0.5505926,0.898326309090909,0.8744951486587524,0.023831160432156606,117,73,0.03979743670110833,0.06849155898514746
MATR_b4c32,671,0.8,0.6,0.7865008454545453,0.898326309090909,0.8902203440666199,0.008105965024289175,167,23,0.04699760934580927,0.07168903242529265
MATR_b4c34,200,0.2,0.2,0.21815711818181815,0.9520893636363635,0.9601100087165833,0.008020645080219713,46,156,0.026254691374607574,0.047321251757139436
MATR_b4c34,200,0.2,0.4,0.5134317545454545,0.9520893636363635,0.9613867402076721,0.00929737657130858,109,93,0.02401374360566498,0.054317411797211945
MATR_b4c34,200,0.2,0.6,0.8028633454545454,0.9520893636363635,0.955355167388916,0.0032658037525524763,170,32,0.04233560338616371,0.07654928189373778
MATR_b4c34,453,0.2,0.8,0.9027811636363635,0.938102909090909,0.9515712857246399,0.013468376633730905,191,8,0.05452124774456024,0.07173285488644458
MATR_b4c34,499,0.5,0.2,0.21506393636363635,0.9352380909090907,0.9530053734779358,0.017767282568845078,45,153,0.043938431085324754,0.08593629631559237
MATR_b4c34,499,0.5,0.4,0.5049217272727272,0.9352380909090907,0.941892147064209,0.006654056155118271,107,91,0.01593342456188831,0.03237725737590815
MATR_b4c34,499,0.5,0.6,0.7936019272727272,0.9352380909090907,0.9432834982872009,0.008045407378110214,168,30,0.024840275446573894,0.038960709746068745
MATR_b4c34,518,0.5,0.8,0.8986378818181817,0.9336073636363635,0.9490870833396912,0.015479719703327621,190,8,0.058278992772102356,0.07628950806121536
MATR_b4c34,798,0.8,0.2,0.20528149999999998,0.880919909090909,0.9178445339202881,0.03692462482937908,43,144,0.05765280375878016,0.11075972290365489
MATR_b4c34,798,0.8,0.4,0.48356050909090903,0.880919909090909,0.8833855986595154,0.0024656895686063773,102,85,0.024161368257859174,0.03507283645042552
MATR_b4c34,798,0.8,0.6,0.7479279181818181,0.880919909090909,0.8951086401939392,0.014188731103030205,158,29,0.027234817373341526,0.046017166013290714
MATR_b4c34,798,0.8,0.8,0.8442690727272726,0.880919909090909,0.9109407067298889,0.030020797638979912,179,8,0.05736260116100311,0.07826219366215985
MATR_b4c42,184,0.2,0.2,0.23171655454545453,0.9558541818181817,0.9585208296775818,0.002666647859400073,49,154,0.021359504817368147,0.035880656630844
MATR_b4c42,184,0.2,0.4,0.5378215454545454,0.9558541818181817,0.9598233103752136,0.003969128557031909,114,89,0.01685267753815383,0.035248731219199275
MATR_b4c42,184,0.2,0.6,0.8453869272727272,0.9558541818181817,0.9569940567016602,0.0011398748834784422,179,24,0.033701365192731224,0.05499114502649101
MATR_b4c42,458,0.5,0.2,0.23086664545454544,0.9416506363636362,0.9481485486030579,0.006497912239421644,49,151,0.03192869322189432,0.058062714806520074
MATR_b4c42,458,0.5,0.4,0.542570409090909,0.9416506363636362,0.9418510794639587,0.00020044310032252266,115,85,0.015969535883735207,0.031104796344275175
MATR_b4c42,458,0.5,0.6,0.8260585545454544,0.9416506363636362,0.9386462569236755,0.0030043794399606805,175,25,0.031303396224975584,0.04824864986540218
MATR_b4c42,732,0.8,0.2,0.22226815454545454,0.8576475999999998,0.855389416217804,0.0022581837821958883,47,135,0.021219203207227918,0.03677734039166622
MATR_b4c42,732,0.8,0.4,0.5286434545454545,0.8576475999999998,0.8506924510002136,0.00695514899978622,112,70,0.021684505258287703,0.04079292901505884
MATR_b4c42,732,0.8,0.6,0.7483717,0.8576475999999998,0.8571730256080627,0.00047457439193709927,159,23,0.058657801669576896,0.0894544820722126
MATR_b4c6,156,0.2,0.2,0.21521344545454543,0.9416409999999998,0.9579452872276306,0.016304287227630776,45,155,0.031348556087863064,0.06613204756998088
MATR_b4c6,156,0.2,0.4,0.5047731,0.9416409999999998,0.9591043591499329,0.017463359149933022,107,93,0.027252897139518492,0.06260817445368197
MATR_b4c6,156,0.2,0.6,0.794178409090909,0.9416409999999998,0.9531888365745544,0.011547836574554604,168,32,0.04090969264507294,0.070612604263645
MATR_b4c6,226,0.2,0.8,0.9030784272727272,0.9386807272727272,0.9532119035720825,0.014531176299355297,191,8,0.08017867803573608,0.09835355953065364
MATR_b4c6,389,0.5,0.2,0.21830004545454545,0.929899,0.9506276249885559,0.020728624988555877,46,151,0.05251600252871482,0.10595763868228306
MATR_b4c6,389,0.5,0.4,0.5077939727272727,0.929899,0.9410199522972107,0.011120952297210662,107,90,0.03404724597930908,0.06479674709313488
MATR_b4c6,389,0.5,0.6,0.7879373181818181,0.929899,0.9353737235069275,0.005474723506927459,167,30,0.026533647378285726,0.04892621029793853
MATR_b4c6,389,0.5,0.8,0.8886297181818181,0.929899,0.9415534734725952,0.011654473472595184,188,9,0.05691758791605631,0.07468429735481429
MATR_b4c6,622,0.8,0.2,0.22478402727272725,0.8823274999999999,0.9132493734359741,0.03092187343597419,47,140,0.06512901442391532,0.12607726451612716
MATR_b4c6,622,0.8,0.4,0.5257712727272726,0.8823274999999999,0.8866187930107117,0.004291293010711739,111,76,0.03279025303690057,0.06159897915231187
MATR_b4c6,622,0.8,0.6,0.7705350363636363,0.8823274999999999,0.8860539793968201,0.003726479396820137,163,24,0.035772363344828285,0.056970480837581466
MATR_b4c6,569,0.8,0.8,0.8697616545454544,0.9045165818181817,0.9231010675430298,0.018584485724848054,184,8,0.038174062967300415,0.054512721567660564
MATR_b4c7,113,0.2,0.2,0.23691125454545456,0.9589564545454544,0.9586283564567566,0.00032809808869782575,50,153,0.01938183556974324,0.028765683477526508
MATR_b4c7,113,0.2,0.4,0.5487591545454545,0.9589564545454544,0.9618927836418152,0.002936329096360768,116,87,0.01347122658258197,0.032288092702614755
MATR_b4c7,113,0.2,0.6,0.8491633727272727,0.9589564545454544,0.9565502405166626,0.00240621402879182,180,23,0.02843656228936237,0.037997172946554025
MATR_b4c7,281,0.5,0.2,0.2469739545454545,0.9525391818181818,0.9527117609977722,0.00017257917959045965,52,150,0.04221749703089396,0.07950467923275946
MATR_b4c7,281,0.5,0.4,0.5643236636363635,0.9525391818181818,0.9453900456428528,0.007149136175328974,119,83,0.030812195984714002,0.05492238426106372
MATR_b4c7,281,0.5,0.6,0.8403598727272726,0.9525391818181818,0.9384370446205139,0.014102137197667841,178,24,0.030098721385002136,0.0432267108149612
MATR_b4c7,450,0.8,0.2,0.2534297363636363,0.9211330909090909,0.9203888177871704,0.0007442731219204912,53,142,0.047698849523571174,0.09053445877125132
MATR_b4c7,450,0.8,0.4,0.5875031545454545,0.9211330909090909,0.9030649065971375,0.01806818431195345,124,71,0.029805262323836207,0.054870903489192956
MATR_b4c7,450,0.8,0.6,0.8139526272727272,0.9211330909090909,0.9032458066940308,0.01788728421506014,172,23,0.0330908143002054,0.049049871743163526
