step,loss,nll,kl,kl_weight,gradient_norm,optimizer_step_skipped,amp_scale_before,amp_scale_after,batch_sampling_attempts,batch_sampling_seconds,batch_collation_seconds,batch_transfer_seconds,batch_cells,batch_current_cycles,batch_betas,context_points_min,context_points_max,target_points_min,target_points_max,target_soh_raw_min,target_soh_raw_max,target_normalized_min,target_normalized_max,prediction_mean_min,prediction_mean_max,prediction_std_min,prediction_std_max,prior_std_min,prior_std_max,posterior_std_min,posterior_std_max,iv_observed_fraction_mean,gpu_allocated_mb,gpu_reserved_mb,learning_rate,validation_rmse,elapsed_seconds,validation_cell_rmse,nonfinite_gradient_parameters
775,1.1551203727722168,1.0801891088485718,0.4834277629852295,0.155,136.1752471923828,False,1024.0,1024.0,16,0.0023387777619063854,0.0010473309084773064,0.00034117791801691055,MATR_b2c28|MATR_b2c44|MATR_b1c15|MATR_b1c0|MATR_b2c34|MATR_b4c22|MATR_b4c39|MATR_b2c28|MATR_b1c1|MATR_b2c11|MATR_b1c20|MATR_b2c27|MATR_b2c6|MATR_b2c43|MATR_b1c36|MATR_b2c47,293|261|167|1173|116|327|259|309|1595|291|115|163|341|238|509|170,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8,118,128,128,0.605261709090909,0.9763586363636363,-4.360186576843262,0.6958039999008179,-2.380859375,0.72119140625,0.1274631768465042,2.039876937866211,0.381801038980484,1.6445139646530151,0.38366031646728516,1.6146858930587769,0.0,69.740234375,198.0,0.0001,,10.595048885792494,,
776,0.7394775748252869,0.6798086166381836,0.3844648599624634,0.1552,8.464033126831055,False,1024.0,1024.0,16,0.0018933247774839401,0.000505486037582159,0.0003975341096520424,MATR_b2c27|MATR_b1c0|MATR_b3c4|MATR_b2c0|MATR_b4c22|MATR_b1c36|MATR_b1c31|MATR_b2c14|MATR_b1c33|MATR_b1c33|MATR_b2c27|MATR_b2c1|MATR_b4c24|MATR_b4c2|MATR_b2c39|MATR_b2c32,333|758|642|93|592|306|450|151|279|228|306|132|516|522|172|222,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,20,123,38,128,0.5911384363636363,0.9879950000000001,-4.552608489990234,0.854343056678772,-2.298828125,0.76171875,0.16355283558368683,1.6650465726852417,0.38195568323135376,1.6397898197174072,0.38350510597229004,1.610777497291565,0.0,69.9169921875,198.0,0.0001,,10.607466980814934,,
777,1.055341124534607,0.932626485824585,0.7896692752838135,0.1554,6.175565242767334,False,1024.0,1024.0,16,0.0019361036829650402,0.0007382822223007679,0.0003487030044198036,MATR_b3c10|MATR_b4c22|MATR_b2c1|MATR_b2c27|MATR_b1c33|MATR_b1c15|MATR_b1c26|MATR_b2c6|MATR_b2c29|MATR_b4c24|MATR_b4c33|MATR_b3c16|MATR_b1c17|MATR_b4c41|MATR_b2c42|MATR_b2c35,700|203|96|390|577|514|371|322|296|829|369|1002|681|715|154|359,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,19,115,74,128,0.3939060727272727,0.9804534545454544,-7.239790439605713,0.7515936493873596,-2.1484375,0.6259765625,0.17411145567893982,1.6264342069625854,0.38149186968803406,1.6445139646530151,0.38459277153015137,1.5796477794647217,0.0,69.634765625,198.0,0.0001,,10.62014965992421,,
778,1.0125837326049805,0.8820486068725586,0.8389147520065308,0.1556,53.60612487792969,False,1024.0,1024.0,16,0.0022921101190149784,0.0005176989361643791,0.00038141384720802307,MATR_b4c14|MATR_b4c24|MATR_b3c44|MATR_b1c23|MATR_b3c26|MATR_b1c24|MATR_b2c13|MATR_b4c13|MATR_b4c5|MATR_b2c28|MATR_b3c4|MATR_b2c23|MATR_b4c39|MATR_b4c22|MATR_b3c0|MATR_b1c36,229|677|405|690|586|474|340|567|811|167|765|344|422|275|393|217,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,13,123,128,128,0.4507227909090909,0.9769864545454544,-6.465693950653076,0.7043576836585999,-2.3828125,0.6455078125,0.16050276160240173,1.9865801334381104,0.38164642453193665,1.6453019380569458,0.38412633538246155,1.6053119897842407,0.0,69.9169921875,198.0,0.0001,,10.633757481817156,,
779,0.9427161812782288,0.8543799519538879,0.5669847726821899,0.1558,36.071189880371094,False,1024.0,1024.0,16,0.002402797807008028,0.0007670549675822258,0.00035489536821842194,MATR_b4c35|MATR_b1c44|MATR_b3c28|MATR_b3c19|MATR_b1c15|MATR_b4c16|MATR_b2c26|MATR_b3c27|MATR_b2c26|MATR_b4c43|MATR_b4c0|MATR_b2c1|MATR_b2c45|MATR_b3c21|MATR_b2c17|MATR_b3c28,847|461|249|751|503|227|281|276|169|441|545|74|166|235|229|237,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,121,96,128,0.4127323363636364,0.9701653636363635,-6.983293056488037,0.6114240884780884,-2.3984375,0.54541015625,0.21960818767547607,1.6785253286361694,0.38102850317955017,1.639003038406372,0.3833499252796173,1.585853934288025,0.0,69.8466796875,198.0,0.0001,,10.647026428952813,,
780,1.2037975788116455,1.0049057006835938,1.2749481201171875,0.156,35.711788177490234,False,1024.0,1024.0,16,0.0018279408104717731,0.00046017207205295563,0.0003939671441912651,MATR_b4c31|MATR_b2c27|MATR_b2c6|MATR_b2c28|MATR_b4c8|MATR_b4c28|MATR_b3c26|MATR_b1c36|MATR_b2c27|MATR_b1c31|MATR_b4c17|MATR_b3c26|MATR_b2c18|MATR_b2c13|MATR_b3c35|MATR_b2c18,526|260|307|263|512|182|720|194|298|244|243|367|408|107|236|314,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8,128,115,128,0.23376573636363635,0.9890239999999999,-9.421613693237305,0.8683626055717468,-3.173828125,0.67138671875,0.17241160571575165,2.3317906856536865,0.38149186968803406,1.6437262296676636,0.3852154314517975,1.617815613746643,0.0,70.0927734375,198.0,0.0001,,10.659505106974393,,
781,0.9118506908416748,0.744990348815918,1.0682477951049805,0.1562,32.73774337768555,False,1024.0,1024.0,16,0.0018724650144577026,0.0007729870267212391,0.00038596196100115776,MATR_b2c32|MATR_b2c26|MATR_b4c22|MATR_b3c28|MATR_b3c44|MATR_b1c0|MATR_b2c11|MATR_b2c17|MATR_b4c4|MATR_b4c0|MATR_b4c28|MATR_b1c32|MATR_b2c42|MATR_b2c17|MATR_b1c29|MATR_b1c16,372|349|385|199|384|415|265|106|636|743|460|216|181|194|709|322,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,14,126,128,128,0.22817332727272724,0.9788440909090909,-9.497807502746582,0.7296669483184814,-3.09765625,0.7431640625,0.13620270788669586,2.4756662845611572,0.3811829388141632,1.6460899114608765,0.3830397129058838,1.615468144416809,0.0,70.0224609375,198.0,0.0001,,10.672230456024408,,
782,0.8255837559700012,0.7331570386886597,0.5909637808799744,0.1564,14.840453147888184,False,1024.0,1024.0,16,0.0020036697387695312,0.000489537138491869,0.00040843384340405464,MATR_b2c45|MATR_b2c35|MATR_b1c1|MATR_b3c40|MATR_b3c25|MATR_b2c4|MATR_b2c43|MATR_b4c43|MATR_b4c43|MATR_b3c11|MATR_b1c32|MATR_b4c37|MATR_b4c8|MATR_b2c17|MATR_b3c27|MATR_b4c13,233|182|960|374|427|136|113|264|410|456|551|514|407|119|383|425,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,128,128,128,0.4127323363636364,0.9802658181818181,-6.983293056488037,0.7490372061729431,-2.69140625,0.71484375,0.1866140216588974,1.9739556312561035,0.3811829388141632,1.6492433547973633,0.38319480419158936,1.6006332635879517,0.0,70.0927734375,198.0,0.0001,,10.685223917942494,,
783,0.8979799151420593,0.7148092985153198,1.1696720123291016,0.1566,9.525251388549805,False,1024.0,1024.0,16,0.0028262007981538773,0.0006441553123295307,0.0003641219809651375,MATR_b3c41|MATR_b4c40|MATR_b2c47|MATR_b3c11|MATR_b4c43|MATR_b4c23|MATR_b4c2|MATR_b3c21|MATR_b1c28|MATR_b3c0|MATR_b4c16|MATR_b1c1|MATR_b3c41|MATR_b4c37|MATR_b3c21|MATR_b1c36,519|294|468|598|436|843|402|181|435|394|536|720|284|249|356|531,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,12,117,128,128,0.4127323363636364,0.9648147272727271,-6.983293056488037,0.5385246276855469,-2.634765625,0.6767578125,0.13399675488471985,1.8574031591415405,0.38041141629219055,1.6421512365341187,0.3875578045845032,1.5990749597549438,0.0,69.705078125,198.0,0.0001,,10.699002319015563,,
784,1.183504581451416,1.1269984245300293,0.36037111282348633,0.1568,160.4977264404297,False,1024.0,1024.0,16,0.0020019267685711384,0.0007772850804030895,0.000367817934602499,MATR_b4c44|MATR_b1c31|MATR_b4c33|MATR_b4c39|MATR_b2c38|MATR_b1c1|MATR_b4c0|MATR_b2c27|MATR_b3c8|MATR_b2c14|MATR_b1c1|MATR_b2c47|MATR_b1c31|MATR_b2c26|MATR_b1c26|MATR_b1c16,553|388|311|215|219|1636|598|126|285|272|1332|237|617|167|639|653,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,14,121,128,128,0.5335607818181818,0.9820897272727271,-5.337072372436523,0.7738869786262512,-2.189453125,0.73193359375,0.15497802197933197,1.610777497291565,0.3807198703289032,1.6500320434570312,0.38350510597229004,1.617815613746643,0.0,69.8466796875,198.0,0.0001,,10.711610779631883,,
785,1.7047491073608398,1.465453028678894,1.5241786241531372,0.157,169.73976135253906,False,1024.0,1024.0,16,0.002078029792755842,0.00046464893966913223,0.00035763997584581375,MATR_b4c22|MATR_b3c10|MATR_b4c41|MATR_b1c20|MATR_b2c25|MATR_b3c19|MATR_b2c46|MATR_b1c41|MATR_b4c23|MATR_b2c42|MATR_b4c23|MATR_b4c40|MATR_b3c39|MATR_b1c44|MATR_b2c1|MATR_b2c42,594|618|233|144|264|467|199|483|543|379|511|747|325|397|100|140,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,13,111,70,128,0.3939060727272727,0.9821253636363635,-7.239790439605713,0.7743725180625916,-2.234375,0.71826171875,0.14225338399410248,1.6334995031356812,0.38149186968803406,1.6508210897445679,0.38599491119384766,1.577323079109192,0.0,69.4931640625,198.0,0.0001,,10.724036217667162,,
786,1.1975957155227661,0.9887033700942993,1.328831672668457,0.1572,48.18772506713867,False,1024.0,1024.0,16,0.0020721186883747578,0.0007444531656801701,0.00036583514884114265,MATR_b2c27|MATR_b1c31|MATR_b4c41|MATR_b3c21|MATR_b1c9|MATR_b4c0|MATR_b1c28|MATR_b3c27|MATR_b1c1|MATR_b1c20|MATR_b3c44|MATR_b4c14|MATR_b1c33|MATR_b4c44|MATR_b4c38|MATR_b3c39,332|272|401|324|585|501|564|285|1015|384|386|446|199|838|301|715,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,15,121,128,128,0.3939060727272727,0.9898285454545453,-7.239790439605713,0.8793240785598755,-2.58984375,0.84716796875,0.14059019088745117,1.868125557899475,0.38257482647895813,1.6563475131988525,0.3875578045845032,1.6170328855514526,0.0,69.8466796875,198.0,0.0001,,10.737160874996334,,
787,0.838250994682312,0.6837723851203918,0.9814397096633911,0.1574,27.421672821044922,False,1024.0,1024.0,16,0.00188870495185256,0.0004782946780323982,0.00039213430136442184,MATR_b2c31|MATR_b1c31|MATR_b4c41|MATR_b3c10|MATR_b2c25|MATR_b2c13|MATR_b1c31|MATR_b1c15|MATR_b4c40|MATR_b2c38|MATR_b3c25|MATR_b3c25|MATR_b4c40|MATR_b3c22|MATR_b3c40|MATR_b2c31,174|266|350|698|380|284|366|195|304|157|198|666|777|521|412|258,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16,126,107,128,0.3939060727272727,0.988292909090909,-7.239790439605713,0.858401894569397,-1.984375,0.77490234375,0.15235106647014618,1.3372029066085815,0.3821103870868683,1.658718228340149,0.38412633538246155,1.6311429738998413,0.0,70.0224609375,198.0,0.0001,,10.74956183694303,,
788,0.8511209487915039,0.6641623377799988,1.186285376548767,0.1576,14.967680931091309,False,1024.0,1024.0,16,0.0021363189443945885,0.0007848590612411499,0.0003738389350473881,MATR_b1c28|MATR_b1c26|MATR_b1c16|MATR_b4c27|MATR_b4c23|MATR_b2c23|MATR_b2c46|MATR_b3c8|MATR_b4c23|MATR_b3c22|MATR_b4c40|MATR_b4c13|MATR_b4c20|MATR_b4c16|MATR_b2c44|MATR_b1c41,489|212|513|447|570|261|265|551|454|667|431|396|626|711|332|480,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,15,128,117,128,0.5888787181818181,0.986043,-4.583395957946777,0.8277481198310852,-1.984375,0.8173828125,0.14669081568717957,1.5403205156326294,0.38381561636924744,1.6642550230026245,0.3855270743370056,1.5912925004959106,0.0,70.0927734375,198.0,0.0001,,10.762414103839546,,
789,1.4293897151947021,1.2788766622543335,0.9538216590881348,0.1578,7.438381195068359,False,1024.0,1024.0,16,0.002672252245247364,0.0004665427841246128,0.0003903210163116455,MATR_b2c28|MATR_b4c44|MATR_b2c46|MATR_b2c0|MATR_b1c29|MATR_b4c31|MATR_b2c28|MATR_b4c44|MATR_b4c28|MATR_b2c29|MATR_b4c27|MATR_b3c12|MATR_b1c41|MATR_b4c26|MATR_b2c23|MATR_b3c28,275|637|327|74|453|485|340|255|314|295|337|481|426|253|384|188,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,128,122,128,0.23376573636363635,0.9703075454545455,-9.421613693237305,0.6133612394332886,-2.93359375,0.6552734375,0.16936014592647552,2.280799388885498,0.3821103870868683,1.6658382415771484,0.38693204522132874,1.5905150175094604,0.0,70.0927734375,198.0,0.0001,,10.775622627697885,,
790,1.1300113201141357,0.9960911870002747,0.847595751285553,0.158,50.34680938720703,False,1024.0,1024.0,16,0.0019708890467882156,0.0007599932141602039,0.00035592587664723396,MATR_b3c44|MATR_b3c44|MATR_b2c18|MATR_b2c36|MATR_b1c41|MATR_b1c39|MATR_b3c11|MATR_b3c35|MATR_b2c38|MATR_b2c31|MATR_b4c43|MATR_b1c1|MATR_b2c34|MATR_b4c44|MATR_b1c23|MATR_b4c25,234|401|136|295|385|306|346|786|207|202|558|1303|406|397|778|443,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36,119,120,128,0.4127323363636364,0.9739860909090909,-6.983293056488037,0.6634793877601624,-2.626953125,0.66064453125,0.15290063619613647,1.9722743034362793,0.38195568323135376,1.6674221754074097,0.3850596845149994,1.6217308044433594,0.0,69.775390625,198.0,0.0001,,10.788168802857399,,
791,1.2325165271759033,1.0680593252182007,1.0395528078079224,0.1582,64.16226959228516,False,1024.0,1024.0,16,0.0022836150601506233,0.0004963986575603485,0.0003905012272298336,MATR_b2c18|MATR_b4c28|MATR_b1c15|MATR_b4c31|MATR_b2c4|MATR_b3c38|MATR_b3c39|MATR_b1c26|MATR_b2c0|MATR_b1c28|MATR_b3c39|MATR_b4c40|MATR_b2c31|MATR_b3c26|MATR_b4c39|MATR_b2c14,402|250|512|607|344|1138|746|677|123|463|529|821|243|374|247|273,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,9,125,121,128,0.23376573636363635,0.9685156363636364,-9.421613693237305,0.5889474749565125,-3.115234375,0.58544921875,0.16800332069396973,2.495359420776367,0.38241997361183167,1.6705915927886963,0.38568297028541565,1.6264342069625854,0.0,69.9873046875,198.0,0.0001,,10.801540222018957,,
792,1.0385587215423584,0.920875072479248,0.7429522275924683,0.1584,40.81298065185547,False,1024.0,1024.0,16,0.0018892060033977032,0.0007704221643507481,0.00037797680124640465,MATR_b2c4|MATR_b4c0|MATR_b1c40|MATR_b2c39|MATR_b3c25|MATR_b4c22|MATR_b2c45|MATR_b2c20|MATR_b4c0|MATR_b1c24|MATR_b3c4|MATR_b3c26|MATR_b4c22|MATR_b4c35|MATR_b1c43|MATR_b1c44,279|750|420|270|708|329|193|418|632|377|781|636|329|655|137|410,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,125,113,128,0.5335607818181818,0.9745432727272726,-5.337072372436523,0.6710706949234009,-2.75,0.59521484375,0.15637752413749695,2.0381784439086914,0.38381561636924744,1.6658382415771484,0.38583892583847046,1.6272186040878296,0.0,69.9873046875,198.0,0.0001,,10.814391787629575,,
793,0.89716637134552,0.8264399766921997,0.4459417462348938,0.1586,53.90586853027344,False,1024.0,1024.0,16,0.0018885047174990177,0.00048004789277911186,0.000383768230676651,MATR_b3c35|MATR_b2c29|MATR_b2c38|MATR_b4c41|MATR_b1c39|MATR_b1c7|MATR_b1c17|MATR_b2c11|MATR_b4c17|MATR_b4c44|MATR_b2c18|MATR_b3c11|MATR_b4c39|MATR_b2c14|MATR_b2c45|MATR_b2c32,860|304|175|209|197|326|330|356|233|650|202|513|584|402|102|153,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,118,107,128,0.3939060727272727,0.9848618181818181,-7.239790439605713,0.8116551637649536,-2.703125,0.6484375,0.20474128425121307,2.145150899887085,0.3833499252796173,1.6753500699996948,0.38272973895072937,1.6421512365341187,0.0,69.740234375,198.0,0.0001,,10.826769776642323,,
794,0.9875891208648682,0.8457424640655518,0.8932408094406128,0.1588,14.355917930603027,False,1024.0,1024.0,16,0.0019691861234605312,0.0007907198742032051,0.0003837188705801964,MATR_b4c27|MATR_b2c5|MATR_b2c45|MATR_b4c5|MATR_b1c43|MATR_b4c40|MATR_b4c23|MATR_b1c15|MATR_b2c11|MATR_b3c38|MATR_b2c10|MATR_b4c20|MATR_b4c16|MATR_b4c19|MATR_b2c42|MATR_b4c14,414|227|218|665|227|420|381|420|224|782|157|417|405|744|191|178,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,9,128,128,128,0.4507227909090909,0.9771567272727273,-6.465693950653076,0.7066775560379028,-3.1015625,0.75927734375,0.16238462924957275,2.7854554653167725,0.38412633538246155,1.676937460899353,0.38630709052085876,1.6453019380569458,0.0,70.0927734375,198.0,0.0001,,10.839424674864858,,
795,0.6523051857948303,0.5830698013305664,0.43544262647628784,0.159,7.800701141357422,False,1024.0,1024.0,16,0.0022026733495295048,0.0004576258361339569,0.0003677378408610821,MATR_b2c31|MATR_b3c10|MATR_b3c13|MATR_b2c27|MATR_b2c25|MATR_b3c41|MATR_b4c24|MATR_b4c44|MATR_b1c26|MATR_b1c9|MATR_b1c29|MATR_b4c19|MATR_b3c11|MATR_b3c12|MATR_b3c39|MATR_b2c11,121|789|449|129|231|451|645|607|571|750|360|482|237|710|839|100,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,9,115,128,128,0.5839974272727272,0.9795212727272725,-4.649900913238525,0.7388932108879089,-2.177734375,0.68017578125,0.1928277313709259,1.5719043016433716,0.38490399718284607,1.6785253286361694,0.3855270743370056,1.6303578615188599,0.0,69.634765625,198.0,0.0001,,10.852261723950505,,
796,1.282314419746399,1.059775948524475,1.3978550434112549,0.1592,55.038333892822266,False,1024.0,1024.0,16,0.0022905180230736732,0.0006456677801907063,0.00038549210876226425,MATR_b4c16|MATR_b1c15|MATR_b4c44|MATR_b3c44|MATR_b4c26|MATR_b1c36|MATR_b2c38|MATR_b4c28|MATR_b3c26|MATR_b3c41|MATR_b3c26|MATR_b4c8|MATR_b4c35|MATR_b4c14|MATR_b4c4|MATR_b4c23,477|453|453|559|346|410|331|178|656|346|391|280|371|180|561|508,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8,127,128,128,0.22817332727272724,0.9682580909090909,-9.497807502746582,0.5854385495185852,-3.12890625,0.7255859375,0.1665075272321701,2.5708682537078857,0.3850596845149994,1.6824976205825806,0.38787102699279785,1.6201642751693726,0.0,70.0576171875,198.0,0.0001,,10.865030443761498,,
797,1.3430746793746948,1.1510244607925415,1.204831838607788,0.1594,128.38343811035156,False,1024.0,1024.0,16,0.0016970671713352203,0.0007613450288772583,0.0003654537722468376,MATR_b4c22|MATR_b1c16|MATR_b4c30|MATR_b2c18|MATR_b2c32|MATR_b2c47|MATR_b2c35|MATR_b2c1|MATR_b1c28|MATR_b3c39|MATR_b4c37|MATR_b2c29|MATR_b2c1|MATR_b2c17|MATR_b1c45|MATR_b3c13,573|613|567|200|405|413|316|62|492|303|484|216|35|212|411|328,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,9,123,108,128,0.5425964181818181,0.9745098181818181,-5.2139668464660645,0.6706148982048035,-2.521484375,0.68310546875,0.1575055569410324,1.9832110404968262,0.3852154314517975,1.6872693300247192,0.3866194486618042,1.6334995031356812,0.0,69.9169921875,198.0,0.0001,,10.877424713689834,,
798,0.8275243043899536,0.6161422729492188,1.324448585510254,0.1596,33.06610107421875,False,1024.0,1024.0,16,0.0018823938444256783,0.00044642528519034386,0.0003978549502789974,MATR_b4c14|MATR_b4c39|MATR_b3c41|MATR_b2c27|MATR_b3c8|MATR_b4c38|MATR_b3c19|MATR_b2c11|MATR_b3c8|MATR_b2c39|MATR_b1c29|MATR_b2c36|MATR_b1c32|MATR_b4c22|MATR_b1c44|MATR_b4c35,263|206|503|334|294|488|713|308|445|363|551|411|252|479|438|785,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,15,125,117,128,0.4507227909090909,0.9743589999999999,-6.465693950653076,0.6685600876808167,-2.626953125,0.76611328125,0.16021506488323212,2.1901140213012695,0.38568297028541565,1.6888610124588013,0.38912588357925415,1.6342852115631104,0.0,69.9873046875,198.0,0.0001,,10.889677739702165,,
799,0.8560374975204468,0.7254435420036316,0.8172339200973511,0.1598,11.934015274047852,False,1024.0,1024.0,16,0.0021235961467027664,0.0007327706553041935,0.00035667838528752327,MATR_b1c15|MATR_b4c24|MATR_b4c33|MATR_b4c28|MATR_b2c2|MATR_b1c1|MATR_b4c28|MATR_b2c11|MATR_b2c18|MATR_b4c38|MATR_b2c47|MATR_b3c10|MATR_b3c16|MATR_b4c41|MATR_b3c19|MATR_b2c5,498|348|179|343|275|1718|574|398|204|364|190|512|634|526|548|230,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,22,124,107,128,0.3939060727272727,0.9654988181818182,-7.239790439605713,0.5478450059890747,-2.560546875,0.6259765625,0.13919717073440552,2.0517797470092773,0.386150985956192,1.6912496089935303,0.3872448205947876,1.6240818500518799,0.0,69.9521484375,198.0,0.0001,,10.902394203003496,,
800,1.1478545665740967,1.0000321865081787,0.9238901138305664,0.16,47.878787994384766,False,1024.0,1024.0,16,0.0022694477811455727,0.0004591592587530613,0.0003688596189022064,MATR_b4c14|MATR_b2c34|MATR_b3c12|MATR_b3c5|MATR_b1c26|MATR_b1c1|MATR_b3c8|MATR_b2c1|MATR_b2c27|MATR_b4c8|MATR_b3c5|MATR_b4c27|MATR_b4c27|MATR_b1c44|MATR_b4c19|MATR_b2c29,531|255|247|272|487|1243|596|60|227|389|464|304|228|172|561|296,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,14,118,110,128,0.4507227909090909,0.9829699999999999,-6.465693950653076,0.7858802080154419,-3.193359375,0.7919921875,0.1441953331232071,2.616041898727417,0.38630709052085876,1.692046046257019,0.3892829716205597,1.636643409729004,0.0,69.740234375,198.0,0.0001,,10.915622132830322,,
801,1.094968318939209,0.8895357251167297,1.2823506593704224,0.1602,18.149932861328125,False,1024.0,1024.0,16,0.0017168237827718258,0.0007625571452081203,0.0003594430163502693,MATR_b2c1|MATR_b3c5|MATR_b4c13|MATR_b2c26|MATR_b4c19|MATR_b2c43|MATR_b4c35|MATR_b1c41|MATR_b1c15|MATR_b4c27|MATR_b2c4|MATR_b2c31|MATR_b1c33|MATR_b2c45|MATR_b4c20|MATR_b2c42,93|296|416|108|422|374|250|812|419|379|128|406|504|242|300|253,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,13,118,77,128,0.5839974272727272,0.9782996363636363,-4.649900913238525,0.7222490906715393,-2.162109375,0.611328125,0.18711094558238983,1.6453019380569458,0.3867757320404053,1.6960304975509644,0.38912588357925415,1.6272186040878296,0.0,69.740234375,198.0,0.0001,,10.928440837655216,,
802,0.9672365784645081,0.7999809980392456,1.0427405834197998,0.1604,51.51904296875,False,1024.0,1024.0,16,0.0019873897545039654,0.00048505794256925583,0.00037339935079216957,MATR_b1c36|MATR_b1c15|MATR_b2c5|MATR_b3c28|MATR_b3c44|MATR_b2c25|MATR_b3c41|MATR_b1c33|MATR_b2c39|MATR_b1c33|MATR_b3c28|MATR_b1c7|MATR_b4c26|MATR_b2c1|MATR_b2c39|MATR_b2c35,278|256|378|208|208|362|484|574|111|574|252|229|460|85|329|344,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,18,117,85,128,0.4820003818181818,0.9903282727272728,-6.039554119110107,0.8861325979232788,-2.767578125,0.6904296875,0.1551174372434616,2.291325569152832,0.38771435618400574,1.696828007698059,0.3884980082511902,1.6563475131988525,0.0,69.705078125,198.0,0.0001,,10.940772149711847,,
803,1.175372838973999,1.0555615425109863,0.7460229396820068,0.1606,44.271820068359375,False,1024.0,1024.0,16,0.0019406629726290703,0.0007625669240951538,0.0003643818199634552,MATR_b1c29|MATR_b1c31|MATR_b4c23|MATR_b4c35|MATR_b2c32|MATR_b4c25|MATR_b2c47|MATR_b2c46|MATR_b1c9|MATR_b2c20|MATR_b3c28|MATR_b1c1|MATR_b2c14|MATR_b3c44|MATR_b1c44|MATR_b1c40,567|698|758|688|251|373|288|89|238|116|187|1655|147|263|428|342,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,125,128,128,0.4820561909090908,0.9863094545454545,-6.038793563842773,0.8313784599304199,-2.26953125,0.67724609375,0.18171095848083496,1.8962680101394653,0.38802769780158997,1.6960304975509644,0.38787102699279785,1.6579278707504272,0.0,69.9873046875,198.0,0.0001,,10.953134058974683,,
804,1.3124655485153198,1.1868352890014648,0.7812825441360474,0.1608,65.25850677490234,False,1024.0,1024.0,16,0.0019209450110793114,0.0004654410295188427,0.00037761684507131577,MATR_b1c40|MATR_b1c44|MATR_b3c26|MATR_b4c43|MATR_b3c25|MATR_b3c40|MATR_b4c5|MATR_b4c39|MATR_b4c37|MATR_b4c23|MATR_b2c28|MATR_b4c20|MATR_b1c26|MATR_b2c14|MATR_b2c13|MATR_b2c28,220|412|369|603|765|586|615|386|374|500|141|486|247|172|206|121,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,8,120,128,128,0.4127323363636364,0.9845284545454543,-6.983293056488037,0.8071132898330688,-2.80859375,0.59228515625,0.23955167829990387,2.0611464977264404,0.3889687955379486,1.6976253986358643,0.3888118267059326,1.6468778848648071,0.0,69.810546875,198.0,0.0001,,10.965999451000243,,
805,1.2719712257385254,1.1351473331451416,0.8498378992080688,0.161,39.270328521728516,False,1024.0,1024.0,16,0.0017350479029119015,0.0007579191587865353,0.00037094391882419586,MATR_b2c2|MATR_b4c23|MATR_b4c26|MATR_b4c37|MATR_b2c35|MATR_b3c27|MATR_b4c37|MATR_b4c44|MATR_b2c35|MATR_b3c5|MATR_b2c11|MATR_b1c31|MATR_b4c33|MATR_b2c18|MATR_b2c35|MATR_b1c45,258|552|367|538|237|332|415|787|262|342|253|535|293|351|235|451,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,35,128,128,128,0.4820003818181818,0.9695906363636362,-6.039554119110107,0.6035937666893005,-3.05078125,0.4248046875,0.22542916238307953,2.280799388885498,0.38834118843078613,1.7008167505264282,0.3895973265171051,1.632713794708252,0.0,70.0927734375,198.0,0.0001,,10.978167556691915,,
