cell_id,batch,cycle,normalized_life,soh
MATR_b4c24,b4,441,0.39497307001795334,0.9394692727272727
MATR_b4c24,b4,442,0.39587073608617596,0.9394382727272728
MATR_b4c24,b4,443,0.39676840215439857,0.9394277272727272
MATR_b4c24,b4,444,0.3976660682226212,0.9395021818181818
MATR_b4c24,b4,445,0.3985637342908438,0.9394132727272727
MATR_b4c24,b4,446,0.3994614003590664,0.9393880909090909
MATR_b4c24,b4,447,0.400359066427289,0.9393836363636363
MATR_b4c24,b4,448,0.4012567324955117,0.9393621818181818
MATR_b4c24,b4,449,0.4021543985637343,0.9393695454545453
MATR_b4c24,b4,450,0.4030520646319569,0.9394051818181817
MATR_b4c24,b4,451,0.40394973070017953,0.9393356363636364
MATR_b4c24,b4,452,0.40484739676840215,0.939264
MATR_b4c24,b4,453,0.40574506283662476,0.9392400909090909
MATR_b4c24,b4,454,0.4066427289048474,0.9392199090909089
MATR_b4c24,b4,455,0.40754039497307004,0.9391554545454546
MATR_b4c24,b4,456,0.40843806104129265,0.9390069999999999
MATR_b4c24,b4,457,0.40933572710951527,0.9390836363636362
MATR_b4c24,b4,458,0.4102333931777379,0.9389962727272726
MATR_b4c24,b4,459,0.4111310592459605,0.9389321818181816
MATR_b4c24,b4,460,0.4120287253141831,0.9387949090909091
MATR_b4c24,b4,461,0.4129263913824057,0.9387253636363636
MATR_b4c24,b4,462,0.4138240574506284,0.938614
MATR_b4c24,b4,463,0.414721723518851,0.9385702727272726
MATR_b4c24,b4,464,0.4156193895870736,0.938438909090909
MATR_b4c24,b4,465,0.41651705565529623,0.9382908181818181
MATR_b4c24,b4,466,0.41741472172351884,0.9382559090909091
MATR_b4c24,b4,467,0.41831238779174146,0.9381701818181818
MATR_b4c24,b4,468,0.41921005385996407,0.9380474545454546
MATR_b4c24,b4,469,0.42010771992818674,0.9379953636363635
MATR_b4c24,b4,470,0.42100538599640935,0.9377995454545455
MATR_b4c24,b4,471,0.42190305206463197,0.9377429999999999
MATR_b4c24,b4,472,0.4228007181328546,0.937728909090909
MATR_b4c24,b4,473,0.4236983842010772,0.9376105454545454
MATR_b4c24,b4,474,0.4245960502692998,0.9376979999999998
MATR_b4c24,b4,475,0.4254937163375224,0.937742
MATR_b4c24,b4,476,0.4263913824057451,0.9377780909090909
MATR_b4c24,b4,477,0.4272890484739677,0.9377074545454545
MATR_b4c24,b4,478,0.4281867145421903,0.9376233636363636
MATR_b4c24,b4,479,0.42908438061041293,0.9376660909090909
MATR_b4c24,b4,480,0.42998204667863554,0.9376523636363635
MATR_b4c24,b4,481,0.43087971274685816,0.9376682727272726
MATR_b4c24,b4,482,0.43177737881508077,0.9376595454545454
MATR_b4c24,b4,483,0.4326750448833034,0.9376781818181819
MATR_b4c24,b4,484,0.43357271095152605,0.9377415454545454
MATR_b4c24,b4,485,0.43447037701974867,0.9377985454545453
MATR_b4c24,b4,486,0.4353680430879713,0.9377813636363636
MATR_b4c24,b4,487,0.4362657091561939,0.9378023636363635
MATR_b4c24,b4,488,0.4371633752244165,0.9377296363636364
MATR_b4c24,b4,489,0.4380610412926391,0.9375945454545455
MATR_b4c24,b4,490,0.43895870736086173,0.937573909090909
MATR_b4c24,b4,491,0.4398563734290844,0.9375004545454545
MATR_b4c24,b4,492,0.440754039497307,0.9374638181818182
MATR_b4c24,b4,493,0.44165170556552963,0.9373774545454544
MATR_b4c24,b4,494,0.44254937163375224,0.937292
MATR_b4c24,b4,495,0.44344703770197486,0.9372025454545453
MATR_b4c24,b4,496,0.44434470377019747,0.9371644545454546
MATR_b4c24,b4,497,0.4452423698384201,0.9370539090909089
MATR_b4c24,b4,498,0.44614003590664275,0.936994909090909
MATR_b4c24,b4,499,0.44703770197486536,0.9369749090909091
MATR_b4c24,b4,500,0.447935368043088,0.9368470909090909
MATR_b4c24,b4,501,0.4488330341113106,0.9368178181818181
MATR_b4c24,b4,502,0.4497307001795332,0.9367540909090909
MATR_b4c24,b4,503,0.4506283662477558,0.9366072727272726
MATR_b4c24,b4,504,0.45152603231597843,0.9365646363636362
MATR_b4c24,b4,505,0.4524236983842011,0.9364088181818181
MATR_b4c24,b4,506,0.4533213644524237,0.9363883636363635
MATR_b4c24,b4,507,0.4542190305206463,0.936297
MATR_b4c24,b4,508,0.45511669658886894,0.9361990909090909
MATR_b4c24,b4,509,0.45601436265709155,0.9361640909090908
MATR_b4c24,b4,510,0.45691202872531417,0.9361137272727272
MATR_b4c24,b4,511,0.4578096947935368,0.9360709999999999
MATR_b4c24,b4,512,0.45870736086175945,0.9349713636363636
MATR_b4c24,b4,513,0.45960502692998206,0.9359157272727271
MATR_b4c24,b4,514,0.4605026929982047,0.9359197272727272
MATR_b4c24,b4,515,0.4614003590664273,0.9358905454545453
MATR_b4c24,b4,516,0.4622980251346499,0.9359483636363636
MATR_b4c24,b4,517,0.4631956912028725,0.9359406363636362
MATR_b4c24,b4,518,0.46409335727109513,0.9359027272727272
MATR_b4c24,b4,519,0.4649910233393178,0.9359230909090908
MATR_b4c24,b4,520,0.4658886894075404,0.9358878181818181
MATR_b4c24,b4,521,0.466786355475763,0.9358437272727272
MATR_b4c24,b4,522,0.46768402154398564,0.935745909090909
MATR_b4c24,b4,523,0.46858168761220825,0.9357014545454544
MATR_b4c24,b4,524,0.46947935368043087,0.9356286363636364
MATR_b4c24,b4,525,0.4703770197486535,0.9355818181818181
MATR_b4c24,b4,526,0.47127468581687615,0.9354883636363637
MATR_b4c24,b4,527,0.47217235188509876,0.9353629090909089
MATR_b4c24,b4,528,0.4730700179533214,0.9352327272727272
MATR_b4c24,b4,529,0.473967684021544,0.9352053636363635
MATR_b4c24,b4,530,0.4748653500897666,0.9349906363636362
MATR_b4c24,b4,531,0.4757630161579892,0.9349407272727273
MATR_b4c24,b4,532,0.47666068222621183,0.9348384545454544
MATR_b4c24,b4,533,0.47755834829443444,0.9347726363636364
MATR_b4c24,b4,534,0.4784560143626571,0.9346726363636363
MATR_b4c24,b4,535,0.4793536804308797,0.9346067272727273
MATR_b4c24,b4,536,0.48025134649910234,0.9345131818181817
MATR_b4c24,b4,537,0.48114901256732495,0.9344317272727273
MATR_b4c24,b4,538,0.48204667863554757,0.9343954545454545
MATR_b4c24,b4,539,0.4829443447037702,0.9342671818181818
MATR_b4c24,b4,540,0.4838420107719928,0.9342000909090908
MATR_b4c24,b4,541,0.48473967684021546,0.9341515454545454
MATR_b4c24,b4,542,0.4856373429084381,0.9340293636363637
MATR_b4c24,b4,543,0.4865350089766607,0.9339346363636364
MATR_b4c24,b4,544,0.4874326750448833,0.9338509090909091
MATR_b4c24,b4,545,0.4883303411131059,0.9337401818181817
MATR_b4c24,b4,546,0.48922800718132853,0.9337537272727272
MATR_b4c24,b4,547,0.49012567324955114,0.9336757272727273
MATR_b4c24,b4,548,0.4910233393177738,0.9336387272727273
MATR_b4c24,b4,549,0.4919210053859964,0.9335953636363635
MATR_b4c24,b4,550,0.49281867145421904,0.933543909090909
MATR_b4c24,b4,551,0.49371633752244165,0.9334629999999999
MATR_b4c24,b4,552,0.49461400359066426,0.9334250909090908
MATR_b4c24,b4,553,0.4955116696588869,0.9334330909090908
MATR_b4c24,b4,554,0.4964093357271095,0.9334091818181819
MATR_b4c24,b4,555,0.49730700179533216,0.933340818181818
MATR_b4c24,b4,556,0.4982046678635548,0.9333315454545453
MATR_b4c24,b4,557,0.4991023339317774,0.9333202727272727
MATR_b4c24,b4,558,0.5,0.9333087272727272
MATR_b4c24,b4,559,0.5008976660682226,0.933277909090909
MATR_b4c24,b4,560,0.5017953321364452,0.933241909090909
MATR_b4c24,b4,561,0.5026929982046678,0.9332246363636363
MATR_b4c24,b4,562,0.5035906642728905,0.9331377272727273
MATR_b4c24,b4,563,0.5044883303411131,0.9330395454545455
MATR_b4c24,b4,564,0.5053859964093357,0.9330599999999998
MATR_b4c24,b4,565,0.5062836624775583,0.9329419999999999
MATR_b4c24,b4,566,0.507181328545781,0.9328984545454545
MATR_b4c24,b4,567,0.5080789946140036,0.932818909090909
MATR_b4c24,b4,568,0.5089766606822262,0.9327660909090909
MATR_b4c24,b4,569,0.5098743267504489,0.9326600909090907
MATR_b4c24,b4,570,0.5107719928186715,0.9326662727272725
MATR_b4c24,b4,571,0.5116696588868941,0.9325887272727272
MATR_b4c24,b4,572,0.5125673249551167,0.9325114545454545
MATR_b4c24,b4,573,0.5134649910233393,0.9324067272727272
MATR_b4c24,b4,574,0.5143626570915619,0.9323708181818181
MATR_b4c24,b4,575,0.5152603231597845,0.9322844545454545
MATR_b4c24,b4,576,0.5161579892280072,0.9321230909090907
MATR_b4c24,b4,577,0.5170556552962298,0.9320140909090909
MATR_b4c24,b4,578,0.5179533213644524,0.9318951818181818
MATR_b4c24,b4,579,0.518850987432675,0.9317978181818181
MATR_b4c24,b4,580,0.5197486535008977,0.9316843636363634
MATR_b4c24,b4,581,0.5206463195691203,0.9316382727272727
MATR_b4c24,b4,582,0.5215439856373429,0.931509909090909
MATR_b4c24,b4,583,0.5224416517055656,0.9314683636363635
MATR_b4c24,b4,584,0.5233393177737882,0.9313694545454544
MATR_b4c24,b4,585,0.5242369838420108,0.9313456363636362
MATR_b4c24,b4,586,0.5251346499102334,0.9312565454545454
MATR_b4c24,b4,587,0.526032315978456,0.9311998181818181
MATR_b4c24,b4,588,0.5269299820466786,0.9311903636363635
MATR_b4c24,b4,589,0.5278276481149012,0.9311492727272727
MATR_b4c24,b4,590,0.5287253141831239,0.9310794545454545
MATR_b4c24,b4,591,0.5296229802513465,0.9309957272727272
MATR_b4c24,b4,592,0.5305206463195691,0.931033909090909
MATR_b4c24,b4,593,0.5314183123877917,0.930936909090909
MATR_b4c24,b4,594,0.5323159784560144,0.9309184545454545
MATR_b4c24,b4,595,0.533213644524237,0.9308325454545453
MATR_b4c24,b4,596,0.5341113105924596,0.9307336363636363
MATR_b4c24,b4,597,0.5350089766606823,0.930757090909091
MATR_b4c24,b4,598,0.5359066427289049,0.9306505454545454
MATR_b4c24,b4,599,0.5368043087971275,0.9306216363636363
MATR_b4c24,b4,600,0.5377019748653501,0.9305517272727273
MATR_b4c24,b4,601,0.5385996409335727,0.9304110909090908
MATR_b4c24,b4,602,0.5394973070017953,0.9303552727272727
MATR_b4c24,b4,603,0.5403949730700179,0.9302813636363636
MATR_b4c24,b4,604,0.5412926391382405,0.9301756363636362
MATR_b4c24,b4,605,0.5421903052064632,0.9300918181818182
MATR_b4c24,b4,606,0.5430879712746858,0.9299708181818181
MATR_b4c24,b4,607,0.5439856373429084,0.929834
MATR_b4c24,b4,608,0.5448833034111311,0.9297466363636362
MATR_b4c24,b4,609,0.5457809694793537,0.9295812727272728
MATR_b4c24,b4,610,0.5466786355475763,0.9295172727272727
MATR_b4c24,b4,611,0.547576301615799,0.9293607272727271
MATR_b4c24,b4,612,0.5484739676840216,0.929238909090909
MATR_b4c24,b4,613,0.5493716337522442,0.9291518181818181
MATR_b4c24,b4,614,0.5502692998204668,0.9290424545454544
MATR_b4c24,b4,615,0.5511669658886894,0.928991909090909
MATR_b4c24,b4,616,0.552064631956912,0.928814909090909
MATR_b4c24,b4,617,0.5529622980251346,0.9286939999999999
MATR_b4c24,b4,618,0.5538599640933572,0.9286282727272727
MATR_b4c24,b4,619,0.5547576301615799,0.9285355454545453
MATR_b4c24,b4,620,0.5556552962298025,0.928472
MATR_b4c24,b4,621,0.5565529622980251,0.92848
MATR_b4c24,b4,622,0.5574506283662477,0.9284150909090909
MATR_b4c24,b4,623,0.5583482944344704,0.928369909090909
MATR_b4c24,b4,624,0.559245960502693,0.9283428181818182
MATR_b4c24,b4,625,0.5601436265709157,0.9282766363636362
MATR_b4c24,b4,626,0.5610412926391383,0.9281706363636364
MATR_b4c24,b4,627,0.5619389587073609,0.9280870909090908
MATR_b4c24,b4,628,0.5628366247755835,0.9280168181818181
MATR_b4c24,b4,629,0.5637342908438061,0.9279163636363635
MATR_b4c24,b4,630,0.5646319569120287,0.9279341818181818
MATR_b4c24,b4,631,0.5655296229802513,0.9278471818181817
MATR_b4c24,b4,632,0.566427289048474,0.9278624545454545
MATR_b4c24,b4,633,0.5673249551166966,0.9277541818181817
MATR_b4c24,b4,634,0.5682226211849192,0.9277127272727271
MATR_b4c24,b4,635,0.5691202872531418,0.9276682727272727
MATR_b4c24,b4,636,0.5700179533213644,0.9275133636363636
MATR_b4c24,b4,637,0.5709156193895871,0.9273584545454545
MATR_b4c24,b4,638,0.5718132854578097,0.9271981818181818
MATR_b4c24,b4,639,0.5727109515260324,0.9270724545454544
MATR_b4c24,b4,640,0.573608617594255,0.9270001818181817
MATR_b4c24,b4,641,0.5745062836624776,0.9268446363636362
MATR_b4c24,b4,642,0.5754039497307002,0.9268175454545455
MATR_b4c24,b4,643,0.5763016157989228,0.9267795454545453
MATR_b4c24,b4,644,0.5771992818671454,0.9265716363636364
MATR_b4c24,b4,645,0.578096947935368,0.926500909090909
MATR_b4c24,b4,646,0.5789946140035906,0.9263580909090907
MATR_b4c24,b4,647,0.5798922800718133,0.9262160909090909
MATR_b4c24,b4,648,0.5807899461400359,0.9260304545454544
MATR_b4c24,b4,649,0.5816876122082585,0.9259801818181819
MATR_b4c24,b4,650,0.5825852782764811,0.9257959999999998
MATR_b4c24,b4,651,0.5834829443447038,0.9256394545454545
MATR_b4c24,b4,652,0.5843806104129264,0.9254873636363635
MATR_b4c24,b4,653,0.585278276481149,0.9254103636363636
MATR_b4c24,b4,654,0.5861759425493717,0.9253135454545455
MATR_b4c24,b4,655,0.5870736086175943,0.9252772727272727
MATR_b4c24,b4,656,0.5879712746858169,0.9251882727272727
MATR_b4c24,b4,657,0.5888689407540395,0.925127909090909
MATR_b4c24,b4,658,0.5897666068222621,0.9250821818181818
MATR_b4c24,b4,659,0.5906642728904847,0.9249971818181818
MATR_b4c24,b4,660,0.5915619389587073,0.9249285454545453
MATR_b4c24,b4,661,0.59245960502693,0.9248507272727271
MATR_b4c24,b4,662,0.5933572710951526,0.924724909090909
MATR_b4c24,b4,663,0.5942549371633752,0.9246434545454545
MATR_b4c24,b4,664,0.5951526032315978,0.9245107272727272
MATR_b4c24,b4,665,0.5960502692998204,0.9244639090909089
MATR_b4c24,b4,666,0.5969479353680431,0.9243462727272728
MATR_b4c24,b4,667,0.5978456014362658,0.9242871818181817
MATR_b4c24,b4,668,0.5987432675044884,0.924265909090909
MATR_b4c24,b4,669,0.599640933572711,0.924172
MATR_b4c24,b4,670,0.6005385996409336,0.9240913636363636
MATR_b4c24,b4,671,0.6014362657091562,0.9239853636363635
MATR_b4c24,b4,672,0.6023339317773788,0.9239635454545455
MATR_b4c24,b4,673,0.6032315978456014,0.9239178181818182
MATR_b4c24,b4,674,0.604129263913824,0.9237879999999998
MATR_b4c24,b4,675,0.6050269299820467,0.923745818181818
MATR_b4c24,b4,676,0.6059245960502693,0.9236411818181818
MATR_b4c24,b4,677,0.6068222621184919,0.9235251818181819
MATR_b4c24,b4,678,0.6077199281867145,0.9234233636363636
MATR_b4c24,b4,679,0.6086175942549371,0.9233246363636364
MATR_b4c24,b4,680,0.6095152603231598,0.9232717272727273
MATR_b4c24,b4,681,0.6104129263913824,0.9232268181818182
MATR_b4c24,b4,682,0.6113105924596051,0.9231650909090908
MATR_b4c24,b4,683,0.6122082585278277,0.9230175454545454
MATR_b4c24,b4,684,0.6131059245960503,0.9229140909090908
MATR_b4c24,b4,685,0.6140035906642729,0.9227784545454544
MATR_b4c24,b4,686,0.6149012567324955,0.9226343636363635
MATR_b4c24,b4,687,0.6157989228007181,0.9226160909090908
MATR_b4c24,b4,688,0.6166965888689407,0.922535
MATR_b4c24,b4,689,0.6175942549371634,0.922488818181818
MATR_b4c24,b4,690,0.618491921005386,0.9223723636363635
MATR_b4c24,b4,691,0.6193895870736086,0.9222184545454545
MATR_b4c24,b4,692,0.6202872531418312,0.9221070909090908
MATR_b4c24,b4,693,0.6211849192100538,0.9219785454545454
MATR_b4c24,b4,694,0.6220825852782765,0.9218374545454544
MATR_b4c24,b4,695,0.6229802513464991,0.9216894545454544
MATR_b4c24,b4,696,0.6238779174147218,0.9215752727272728
MATR_b4c24,b4,697,0.6247755834829444,0.921411909090909
MATR_b4c24,b4,698,0.625673249551167,0.9213198181818181
MATR_b4c24,b4,699,0.6265709156193896,0.9212583636363635
MATR_b4c24,b4,700,0.6274685816876122,0.9211836363636362
MATR_b4c24,b4,701,0.6283662477558348,0.9210730909090908
MATR_b4c24,b4,702,0.6292639138240574,0.9210159999999998
MATR_b4c24,b4,703,0.63016157989228,0.9208403636363636
MATR_b4c24,b4,704,0.6310592459605027,0.9207504545454545
MATR_b4c24,b4,705,0.6319569120287253,0.9206481818181818
MATR_b4c24,b4,706,0.6328545780969479,0.9205097272727273
MATR_b4c24,b4,707,0.6337522441651705,0.9204138181818181
MATR_b4c24,b4,708,0.6346499102333932,0.9202775454545453
MATR_b4c24,b4,709,0.6355475763016158,0.9201348181818181
MATR_b4c24,b4,710,0.6364452423698385,0.9200581818181818
MATR_b4c24,b4,711,0.6373429084380611,0.919936909090909
MATR_b4c24,b4,712,0.6382405745062837,0.9186777272727273
MATR_b4c24,b4,713,0.6391382405745063,0.9196975454545454
MATR_b4c24,b4,714,0.6400359066427289,0.9196008181818182
MATR_b4c24,b4,715,0.6409335727109515,0.9194977272727273
MATR_b4c24,b4,716,0.6418312387791741,0.9194269090909091
MATR_b4c24,b4,717,0.6427289048473968,0.9193205454545453
MATR_b4c24,b4,718,0.6436265709156194,0.9191949090909091
MATR_b4c24,b4,719,0.644524236983842,0.919077818181818
MATR_b4c24,b4,720,0.6454219030520646,0.9190548181818181
MATR_b4c24,b4,721,0.6463195691202872,0.9189769999999999
MATR_b4c24,b4,722,0.6472172351885098,0.9189071818181818
MATR_b4c24,b4,723,0.6481149012567325,0.9189013636363637
MATR_b4c24,b4,724,0.6490125673249552,0.9188651818181817
MATR_b4c24,b4,725,0.6499102333931778,0.9188219999999999
MATR_b4c24,b4,726,0.6508078994614004,0.9187764545454544
MATR_b4c24,b4,727,0.651705565529623,0.9187456363636363
MATR_b4c24,b4,728,0.6526032315978456,0.9186548181818182
MATR_b4c24,b4,729,0.6535008976660682,0.9185965454545453
MATR_b4c24,b4,730,0.6543985637342908,0.9184969999999999
MATR_b4c24,b4,731,0.6552962298025135,0.9182821818181818
MATR_b4c24,b4,732,0.6561938958707361,0.9181049090909089
MATR_b4c24,b4,733,0.6570915619389587,0.9179698181818181
MATR_b4c24,b4,734,0.6579892280071813,0.9177295454545453
MATR_b4c24,b4,735,0.6588868940754039,0.917645
MATR_b4c24,b4,736,0.6597845601436265,0.9175167272727273
MATR_b4c24,b4,737,0.6606822262118492,0.9173529090909092
MATR_b4c24,b4,738,0.6615798922800719,0.9172216363636363
MATR_b4c24,b4,739,0.6624775583482945,0.9171219999999999
MATR_b4c24,b4,740,0.6633752244165171,0.9169736363636364
MATR_b4c24,b4,741,0.6642728904847397,0.9168621818181818
MATR_b4c24,b4,742,0.6651705565529623,0.9167677272727272
MATR_b4c24,b4,743,0.6660682226211849,0.9166578181818181
MATR_b4c24,b4,744,0.6669658886894075,0.9165523636363635
MATR_b4c24,b4,745,0.6678635547576302,0.9164902727272727
MATR_b4c24,b4,746,0.6687612208258528,0.9163217272727272
MATR_b4c24,b4,747,0.6696588868940754,0.916224818181818
MATR_b4c24,b4,748,0.670556552962298,0.9161561818181817
MATR_b4c24,b4,749,0.6714542190305206,0.9159812727272727
MATR_b4c24,b4,750,0.6723518850987432,0.915824909090909
MATR_b4c24,b4,751,0.6732495511669659,0.9156660909090909
MATR_b4c24,b4,752,0.6741472172351886,0.9155969090909091
MATR_b4c24,b4,753,0.6750448833034112,0.9154563636363635
MATR_b4c24,b4,754,0.6759425493716338,0.9153390909090907
MATR_b4c24,b4,755,0.6768402154398564,0.9152615454545454
MATR_b4c24,b4,756,0.677737881508079,0.915052
MATR_b4c24,b4,757,0.6786355475763016,0.914929909090909
MATR_b4c24,b4,758,0.6795332136445242,0.9148006363636363
MATR_b4c24,b4,759,0.6804308797127468,0.9147094545454546
MATR_b4c24,b4,760,0.6813285457809695,0.9145402727272727
MATR_b4c24,b4,761,0.6822262118491921,0.9144401818181817
MATR_b4c24,b4,762,0.6831238779174147,0.9143165454545453
MATR_b4c24,b4,763,0.6840215439856373,0.9142007272727272
MATR_b4c24,b4,764,0.6849192100538599,0.9140171818181817
MATR_b4c24,b4,765,0.6858168761220825,0.9138632727272726
MATR_b4c24,b4,766,0.6867145421903053,0.9136797272727272
MATR_b4c24,b4,767,0.6876122082585279,0.913573909090909
MATR_b4c24,b4,768,0.6885098743267505,0.9133835454545455
MATR_b4c24,b4,769,0.6894075403949731,0.913236909090909
MATR_b4c24,b4,770,0.6903052064631957,0.9130449999999999
MATR_b4c24,b4,771,0.6912028725314183,0.9129407272727272
MATR_b4c24,b4,772,0.6921005385996409,0.9128207272727272
MATR_b4c24,b4,773,0.6929982046678635,0.9126639999999999
MATR_b4c24,b4,774,0.6938958707360862,0.9125371818181818
MATR_b4c24,b4,775,0.6947935368043088,0.9124314545454546
MATR_b4c24,b4,776,0.6956912028725314,0.9123101818181817
MATR_b4c24,b4,777,0.696588868940754,0.9121501818181817
MATR_b4c24,b4,778,0.6974865350089766,0.9119979999999999
MATR_b4c24,b4,779,0.6983842010771992,0.9118083636363636
MATR_b4c24,b4,780,0.699281867145422,0.9116488181818181
MATR_b4c24,b4,781,0.7001795332136446,0.9114208181818182
MATR_b4c24,b4,782,0.7010771992818672,0.9112675454545454
MATR_b4c24,b4,783,0.7019748653500898,0.9110096363636363
MATR_b4c24,b4,784,0.7028725314183124,0.9107897272727271
MATR_b4c24,b4,785,0.703770197486535,0.9106368181818182
MATR_b4c24,b4,786,0.7046678635547576,0.9104165454545454
MATR_b4c24,b4,787,0.7055655296229802,0.9101849090909091
MATR_b4c24,b4,788,0.7064631956912029,0.9099648181818181
MATR_b4c24,b4,789,0.7073608617594255,0.9097590909090908
MATR_b4c24,b4,790,0.7082585278276481,0.9095552727272727
MATR_b4c24,b4,791,0.7091561938958707,0.9093419090909091
MATR_b4c24,b4,792,0.7100538599640933,0.9090391636363635
MATR_b4c24,b4,793,0.7109515260323159,0.9088200363636363
MATR_b4c24,b4,794,0.7118491921005387,0.9086264818181817
MATR_b4c24,b4,795,0.7127468581687613,0.907317509090909
MATR_b4c24,b4,796,0.7136445242369839,0.9082745454545454
MATR_b4c24,b4,797,0.7145421903052065,0.9080553636363636
MATR_b4c24,b4,798,0.7154398563734291,0.9078631090909091
MATR_b4c24,b4,799,0.7163375224416517,0.907670209090909
MATR_b4c24,b4,800,0.7172351885098743,0.9074977818181817
MATR_b4c24,b4,801,0.718132854578097,0.9072497181818182
MATR_b4c24,b4,802,0.7190305206463196,0.9070388272727272
MATR_b4c24,b4,803,0.7199281867145422,0.9068148272727272
MATR_b4c24,b4,804,0.7208258527827648,0.9066128727272726
MATR_b4c24,b4,805,0.7217235188509874,0.9064009
MATR_b4c24,b4,806,0.72262118491921,0.9062156363636362
MATR_b4c24,b4,807,0.7235188509874326,0.9059845818181818
MATR_b4c24,b4,808,0.7244165170556554,0.9057496363636363
MATR_b4c24,b4,809,0.725314183123878,0.9055191818181817
MATR_b4c24,b4,810,0.7262118491921006,0.9053109454545454
MATR_b4c24,b4,811,0.7271095152603232,0.9051260636363635
MATR_b4c24,b4,812,0.7280071813285458,0.9048808181818181
MATR_b4c24,b4,813,0.7289048473967684,0.9046732818181817
MATR_b4c24,b4,814,0.729802513464991,0.9044859090909091
MATR_b4c24,b4,815,0.7307001795332136,0.9042812454545455
MATR_b4c24,b4,816,0.7315978456014363,0.9040590272727272
MATR_b4c24,b4,817,0.7324955116696589,0.9038746363636363
MATR_b4c24,b4,818,0.7333931777378815,0.9036018636363636
MATR_b4c24,b4,819,0.7342908438061041,0.9034018636363637
MATR_b4c24,b4,820,0.7351885098743267,0.9032011545454545
MATR_b4c24,b4,821,0.7360861759425493,0.9029851727272727
MATR_b4c24,b4,822,0.7369838420107719,0.9027673454545454
MATR_b4c24,b4,823,0.7378815080789947,0.9025422
MATR_b4c24,b4,824,0.7387791741472173,0.9022868727272726
MATR_b4c24,b4,825,0.7396768402154399,0.9020360999999999
MATR_b4c24,b4,826,0.7405745062836625,0.9017591545454545
MATR_b4c24,b4,827,0.7414721723518851,0.9015154272727273
MATR_b4c24,b4,828,0.7423698384201077,0.9012547363636363
MATR_b4c24,b4,829,0.7432675044883303,0.9009940545454544
MATR_b4c24,b4,830,0.744165170556553,0.9007371
MATR_b4c24,b4,831,0.7450628366247756,0.900484109090909
MATR_b4c24,b4,832,0.7459605026929982,0.9001827818181817
MATR_b4c24,b4,833,0.7468581687612208,0.8999453363636364
MATR_b4c24,b4,834,0.7477558348294434,0.8996699636363635
MATR_b4c24,b4,835,0.748653500897666,0.8994091636363636
MATR_b4c24,b4,836,0.7495511669658886,0.8990678454545453
MATR_b4c24,b4,837,0.7504488330341114,0.8988654090909091
MATR_b4c24,b4,838,0.751346499102334,0.8985414818181817
MATR_b4c24,b4,839,0.7522441651705566,0.8983176363636363
MATR_b4c24,b4,840,0.7531418312387792,0.8979885727272727
MATR_b4c24,b4,841,0.7540394973070018,0.8976932545454545
MATR_b4c24,b4,842,0.7549371633752244,0.8974314818181818
MATR_b4c24,b4,843,0.755834829443447,0.8971615272727271
MATR_b4c24,b4,844,0.7567324955116697,0.8969088545454544
MATR_b4c24,b4,845,0.7576301615798923,0.8965655909090908
MATR_b4c24,b4,846,0.7585278276481149,0.896329609090909
MATR_b4c24,b4,847,0.7594254937163375,0.8960925454545453
MATR_b4c24,b4,848,0.7603231597845601,0.8957702999999999
MATR_b4c24,b4,849,0.7612208258527827,0.8955053272727272
MATR_b4c24,b4,850,0.7621184919210053,0.8951587
MATR_b4c24,b4,851,0.7630161579892281,0.8949044636363636
MATR_b4c24,b4,852,0.7639138240574507,0.8946039999999998
MATR_b4c24,b4,853,0.7648114901256733,0.8943393
MATR_b4c24,b4,854,0.7657091561938959,0.8939982
MATR_b4c24,b4,855,0.7666068222621185,0.8937088454545454
MATR_b4c24,b4,856,0.7675044883303411,0.8934422545454545
MATR_b4c24,b4,857,0.7684021543985637,0.8932256727272726
MATR_b4c24,b4,858,0.7692998204667864,0.8929187090909091
MATR_b4c24,b4,859,0.770197486535009,0.8925911545454545
MATR_b4c24,b4,860,0.7710951526032316,0.8923351727272727
MATR_b4c24,b4,861,0.7719928186714542,0.8919852454545454
MATR_b4c24,b4,862,0.7728904847396768,0.8916243090909091
MATR_b4c24,b4,863,0.7737881508078994,0.8913395090909091
MATR_b4c24,b4,864,0.774685816876122,0.890998409090909
MATR_b4c24,b4,865,0.7755834829443446,0.8906525909090909
MATR_b4c24,b4,866,0.7764811490125674,0.8903583090909091
MATR_b4c24,b4,867,0.77737881508079,0.8899804636363636
MATR_b4c24,b4,868,0.7782764811490126,0.8895999727272726
MATR_b4c24,b4,869,0.7791741472172352,0.8892493909090908
MATR_b4c24,b4,870,0.7800718132854578,0.888861909090909
MATR_b4c24,b4,871,0.7809694793536804,0.8885024909090908
MATR_b4c24,b4,872,0.781867145421903,0.8881537454545454
MATR_b4c24,b4,873,0.7827648114901257,0.8877784545454546
MATR_b4c24,b4,874,0.7836624775583483,0.8874046272727273
MATR_b4c24,b4,875,0.7845601436265709,0.8870165999999999
MATR_b4c24,b4,876,0.7854578096947935,0.8866716545454545
MATR_b4c24,b4,877,0.7863554757630161,0.8863147272727272
MATR_b4c24,b4,878,0.7872531418312387,0.8858800454545455
MATR_b4c24,b4,879,0.7881508078994613,0.8855460454545454
MATR_b4c24,b4,880,0.7890484739676841,0.8851044818181817
MATR_b4c24,b4,881,0.7899461400359067,0.884697109090909
