source_file,cell_id,status,nominal_capacity_ah,raw_cycle_count,valid_cycle_count,curve_cycle_count,missing_curve_count,short_curve_count,long_curve_count,minimum_signal_length,median_signal_length,maximum_signal_length,duplicate_cycle_count,nonfinite_capacity_count,nonmonotonic_curve_count,duplicate_q_count,current_signs,issues
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c30.pkl,MATR_b4c30,valid,1.1,719,719,719,0,0,117,733,762.0,1238,0,0,0,33970,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c31.pkl,MATR_b4c31,valid,1.1,832,832,832,0,0,0,730,758.0,1455,0,0,0,41385,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c32.pkl,MATR_b4c32,valid,1.1,839,839,839,0,0,114,723,754.0,1237,0,0,0,38652,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c33.pkl,MATR_b4c33,valid,1.1,530,530,530,0,0,70,770,785.0,1375,0,0,0,24199,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c34.pkl,MATR_b4c34,valid,1.1,997,997,997,0,0,139,686,718.0,1072,0,0,0,47190,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c35.pkl,MATR_b4c35,valid,1.1,1131,1131,1131,0,0,110,673,712.0,1221,0,0,2,50629,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c36.pkl,MATR_b4c36,valid,1.1,713,713,713,0,0,153,716,735.0,1399,0,0,0,32914,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c37.pkl,MATR_b4c37,valid,1.1,1005,1005,1005,0,0,164,658,709.0,1248,0,0,0,46856,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c38.pkl,MATR_b4c38,valid,1.1,1230,1230,1230,0,0,123,687,728.0,1054,0,0,2,56839,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c39.pkl,MATR_b4c39,valid,1.1,761,761,761,0,0,82,693,715.0,1218,0,0,0,34218,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c4.pkl,MATR_b4c4,valid,1.1,912,912,912,0,0,0,684,707.5,1388,0,0,0,43950,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c40.pkl,MATR_b4c40,valid,1.1,1122,1122,1122,0,0,102,700,729.0,1105,0,0,2,51418,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c41.pkl,MATR_b4c41,valid,1.1,997,997,997,0,0,103,704,753.0,1650,0,0,0,48125,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c42.pkl,MATR_b4c42,valid,1.1,915,915,915,0,0,187,714,750.0,3514,0,0,0,43648,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c43.pkl,MATR_b4c43,valid,1.1,951,951,951,0,0,0,714,741.0,1156,0,0,0,45592,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c44.pkl,MATR_b4c44,valid,1.1,1077,1077,1077,0,0,171,675,713.0,1233,0,0,0,48972,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c5.pkl,MATR_b4c5,valid,1.1,1067,1067,1067,0,0,176,645,692.0,1135,0,0,0,50815,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c6.pkl,MATR_b4c6,valid,1.1,777,777,777,0,0,108,679,703.0,1160,0,0,0,35792,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c7.pkl,MATR_b4c7,valid,1.1,562,562,562,0,0,86,739,748.0,1344,0,0,0,25519,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c8.pkl,MATR_b4c8,valid,1.1,718,718,718,0,0,87,722,750.0,1148,0,0,0,33716,-1,
/home/JunseoPark/바탕화면/battery_gru/data/MATR/MATR_b4c9.pkl,MATR_b4c9,valid,1.1,529,529,529,0,0,0,773,787.0,1405,0,0,0,24623,-1,
