dataset,cell_id,cycle,normalized_life,soh
MATR,MATR_b3c20,30,0.03580246913580247,0.9709627272727273
MATR,MATR_b3c20,31,0.037037037037037035,0.970952909090909
MATR,MATR_b3c20,32,0.03827160493827161,0.971009909090909
MATR,MATR_b3c20,33,0.03950617283950617,0.9709839090909089
MATR,MATR_b3c20,34,0.040740740740740744,0.9709478181818182
MATR,MATR_b3c20,35,0.04197530864197531,0.9708964545454544
MATR,MATR_b3c20,36,0.043209876543209874,0.9708468181818182
MATR,MATR_b3c20,37,0.044444444444444446,0.9708259090909089
MATR,MATR_b3c20,38,0.04567901234567901,0.9707996363636362
MATR,MATR_b3c20,39,0.04691358024691358,0.9708182727272726
MATR,MATR_b3c20,40,0.04814814814814815,0.9708413636363636
MATR,MATR_b3c20,41,0.04938271604938271,0.9707474545454544
MATR,MATR_b3c20,42,0.050617283950617285,0.9706975454545455
MATR,MATR_b3c20,43,0.05185185185185185,0.9706718181818181
MATR,MATR_b3c20,44,0.05308641975308642,0.9707026363636363
MATR,MATR_b3c20,45,0.05432098765432099,0.9707624545454545
MATR,MATR_b3c20,46,0.05555555555555555,0.9707727272727271
MATR,MATR_b3c20,47,0.056790123456790124,0.9707332727272726
MATR,MATR_b3c20,48,0.05802469135802469,0.9706930909090907
MATR,MATR_b3c20,49,0.05925925925925926,0.9706929999999999
MATR,MATR_b3c20,50,0.06049382716049383,0.9707449999999999
MATR,MATR_b3c20,51,0.06172839506172839,0.9707392727272727
MATR,MATR_b3c20,52,0.06296296296296296,0.9707537272727271
MATR,MATR_b3c20,53,0.06419753086419754,0.9707235454545453
MATR,MATR_b3c20,54,0.0654320987654321,0.9707376363636363
MATR,MATR_b3c20,55,0.06666666666666667,0.970739
MATR,MATR_b3c20,56,0.06790123456790123,0.9707227272727272
MATR,MATR_b3c20,57,0.0691358024691358,0.9705475454545452
MATR,MATR_b3c20,58,0.07037037037037037,0.9705848181818182
MATR,MATR_b3c20,59,0.07160493827160494,0.970534
MATR,MATR_b3c20,60,0.0728395061728395,0.9705148181818181
MATR,MATR_b3c20,61,0.07407407407407407,0.9705838181818182
MATR,MATR_b3c20,62,0.07530864197530865,0.9705722727272726
MATR,MATR_b3c20,63,0.07654320987654321,0.9705083636363636
MATR,MATR_b3c20,64,0.07777777777777778,0.970449909090909
MATR,MATR_b3c20,65,0.07901234567901234,0.9704563636363636
MATR,MATR_b3c20,66,0.08024691358024691,0.9704492727272727
MATR,MATR_b3c20,67,0.08148148148148149,0.9704117272727272
MATR,MATR_b3c20,68,0.08271604938271605,0.9703339090909089
MATR,MATR_b3c20,69,0.08395061728395062,0.9703249999999999
MATR,MATR_b3c20,70,0.08518518518518518,0.9703192727272727
MATR,MATR_b3c20,71,0.08641975308641975,0.9702249999999998
MATR,MATR_b3c20,72,0.08765432098765433,0.9702227272727272
MATR,MATR_b3c20,73,0.08888888888888889,0.9701849090909089
MATR,MATR_b3c20,74,0.09012345679012346,0.9704846363636362
MATR,MATR_b3c20,75,0.09135802469135802,0.9701605454545454
MATR,MATR_b3c20,76,0.09259259259259259,0.9701301818181818
MATR,MATR_b3c20,77,0.09382716049382717,0.9700846363636362
MATR,MATR_b3c20,78,0.09506172839506173,0.9701236363636364
MATR,MATR_b3c20,79,0.0962962962962963,0.970061
MATR,MATR_b3c20,80,0.09753086419753086,0.9700089999999999
MATR,MATR_b3c20,81,0.09876543209876543,0.9700335454545453
MATR,MATR_b3c20,82,0.1,0.9700099999999998
MATR,MATR_b3c20,83,0.10123456790123457,0.9699644545454544
MATR,MATR_b3c20,84,0.10246913580246914,0.9700183636363635
MATR,MATR_b3c20,85,0.1037037037037037,0.9700771818181817
MATR,MATR_b3c20,86,0.10493827160493827,0.9700713636363636
MATR,MATR_b3c20,87,0.10617283950617284,0.9700713636363636
MATR,MATR_b3c20,88,0.10740740740740741,0.9699738181818182
MATR,MATR_b3c20,89,0.10864197530864197,0.9698845454545454
MATR,MATR_b3c20,90,0.10987654320987654,0.9698377272727273
MATR,MATR_b3c20,91,0.1111111111111111,0.9698199999999999
MATR,MATR_b3c20,92,0.11234567901234568,0.9698238181818182
MATR,MATR_b3c20,93,0.11358024691358025,0.9697595454545455
MATR,MATR_b3c20,94,0.11481481481481481,0.9696745454545455
MATR,MATR_b3c20,95,0.11604938271604938,0.969697818181818
MATR,MATR_b3c20,96,0.11728395061728394,0.9696356363636363
MATR,MATR_b3c20,97,0.11851851851851852,0.9696056363636363
MATR,MATR_b3c20,98,0.11975308641975309,0.9695988181818181
MATR,MATR_b3c20,99,0.12098765432098765,0.9694909999999998
MATR,MATR_b3c20,100,0.12222222222222222,0.969503
MATR,MATR_b3c20,101,0.12345679012345678,0.9694445454545454
MATR,MATR_b3c20,102,0.12469135802469136,0.9694076363636364
MATR,MATR_b3c20,103,0.1259259259259259,0.9693247272727271
MATR,MATR_b3c20,104,0.1271604938271605,0.9693813636363636
MATR,MATR_b3c20,105,0.12839506172839507,0.9693315454545455
MATR,MATR_b3c20,106,0.12962962962962962,0.9693294545454545
MATR,MATR_b3c20,107,0.1308641975308642,0.9693664545454546
MATR,MATR_b3c20,108,0.13209876543209875,0.9694292727272726
MATR,MATR_b3c20,109,0.13333333333333333,0.9694120909090909
MATR,MATR_b3c20,110,0.1345679012345679,0.9693765454545454
MATR,MATR_b3c20,111,0.13580246913580246,0.9694115454545453
MATR,MATR_b3c20,112,0.13703703703703704,0.9693363636363636
MATR,MATR_b3c20,113,0.1382716049382716,0.9693329090909091
MATR,MATR_b3c20,114,0.13950617283950617,0.9693461818181817
MATR,MATR_b3c20,115,0.14074074074074075,0.96929
MATR,MATR_b3c20,116,0.1419753086419753,0.9692327272727272
MATR,MATR_b3c20,117,0.14320987654320988,0.9692163636363635
MATR,MATR_b3c20,118,0.14444444444444443,0.9692213636363635
MATR,MATR_b3c20,119,0.145679012345679,0.9691845454545454
MATR,MATR_b3c20,120,0.1469135802469136,0.9690825454545454
MATR,MATR_b3c20,121,0.14814814814814814,0.9690542727272727
MATR,MATR_b3c20,122,0.14938271604938272,0.9690050909090908
MATR,MATR_b3c20,123,0.1506172839506173,0.9689388181818182
MATR,MATR_b3c20,124,0.15185185185185185,0.9689572727272726
MATR,MATR_b3c20,125,0.15308641975308643,0.968859909090909
MATR,MATR_b3c20,126,0.15432098765432098,0.9689384545454546
MATR,MATR_b3c20,127,0.15555555555555556,0.9687930909090908
MATR,MATR_b3c20,128,0.15679012345679014,0.968712909090909
MATR,MATR_b3c20,129,0.1580246913580247,0.9686747272727273
MATR,MATR_b3c20,130,0.15925925925925927,0.968738909090909
MATR,MATR_b3c20,131,0.16049382716049382,0.9686600909090909
MATR,MATR_b3c20,132,0.1617283950617284,0.9686133636363635
MATR,MATR_b3c20,133,0.16296296296296298,0.9685854545454545
MATR,MATR_b3c20,134,0.16419753086419753,0.9685935454545453
MATR,MATR_b3c20,135,0.1654320987654321,0.9685525454545454
MATR,MATR_b3c20,136,0.16666666666666666,0.9685384545454545
MATR,MATR_b3c20,137,0.16790123456790124,0.9683966363636363
MATR,MATR_b3c20,138,0.16913580246913582,0.968367909090909
MATR,MATR_b3c20,139,0.17037037037037037,0.9683429090909089
MATR,MATR_b3c20,140,0.17160493827160495,0.9683965454545453
MATR,MATR_b3c20,141,0.1728395061728395,0.9684416363636363
MATR,MATR_b3c20,142,0.17407407407407408,0.9684679090909091
MATR,MATR_b3c20,143,0.17530864197530865,0.9684271818181819
MATR,MATR_b3c20,144,0.1765432098765432,0.9684098181818181
MATR,MATR_b3c20,145,0.17777777777777778,0.9683156363636363
MATR,MATR_b3c20,146,0.17901234567901234,0.9683126363636363
MATR,MATR_b3c20,147,0.18024691358024691,0.9683842727272727
MATR,MATR_b3c20,148,0.1814814814814815,0.9683349999999998
MATR,MATR_b3c20,149,0.18271604938271604,0.9682514545454545
MATR,MATR_b3c20,150,0.18395061728395062,0.9681589090909091
MATR,MATR_b3c20,151,0.18518518518518517,0.968160909090909
MATR,MATR_b3c20,152,0.18641975308641975,0.9681129090909091
MATR,MATR_b3c20,153,0.18765432098765433,0.9681092727272727
MATR,MATR_b3c20,154,0.18888888888888888,0.9679955454545454
MATR,MATR_b3c20,155,0.19012345679012346,0.9678857272727273
MATR,MATR_b3c20,156,0.19135802469135801,0.9677421818181817
MATR,MATR_b3c20,157,0.1925925925925926,0.9678244545454545
MATR,MATR_b3c20,158,0.19382716049382717,0.9676844545454545
MATR,MATR_b3c20,159,0.19506172839506172,0.9676157272727273
MATR,MATR_b3c20,160,0.1962962962962963,0.9675441818181818
MATR,MATR_b3c20,161,0.19753086419753085,0.9675190909090908
MATR,MATR_b3c20,162,0.19876543209876543,0.9675297272727271
MATR,MATR_b3c20,163,0.2,0.9674519999999999
MATR,MATR_b3c20,164,0.20123456790123456,0.9674143636363636
MATR,MATR_b3c20,165,0.20246913580246914,0.9674086363636364
MATR,MATR_b3c20,166,0.2037037037037037,0.9673781818181818
MATR,MATR_b3c20,167,0.20493827160493827,0.9673793636363635
MATR,MATR_b3c20,168,0.20617283950617285,0.9674945454545454
MATR,MATR_b3c20,169,0.2074074074074074,0.9674465454545453
MATR,MATR_b3c20,170,0.20864197530864198,0.9674316363636363
MATR,MATR_b3c20,171,0.20987654320987653,0.9674598181818181
MATR,MATR_b3c20,172,0.2111111111111111,0.9674898181818181
MATR,MATR_b3c20,173,0.2123456790123457,0.967362
MATR,MATR_b3c20,174,0.21358024691358024,0.9673882727272728
MATR,MATR_b3c20,175,0.21481481481481482,0.9673285454545453
MATR,MATR_b3c20,176,0.21604938271604937,0.9672410909090908
MATR,MATR_b3c20,177,0.21728395061728395,0.9672908181818181
MATR,MATR_b3c20,178,0.21851851851851853,0.9672324545454544
MATR,MATR_b3c20,179,0.21975308641975308,0.967177818181818
MATR,MATR_b3c20,180,0.22098765432098766,0.9671071818181818
MATR,MATR_b3c20,181,0.2222222222222222,0.96703
MATR,MATR_b3c20,182,0.2234567901234568,0.9670272727272727
MATR,MATR_b3c20,183,0.22469135802469137,0.9669328181818181
MATR,MATR_b3c20,184,0.22592592592592592,0.9669209999999999
MATR,MATR_b3c20,185,0.2271604938271605,0.9668990909090908
MATR,MATR_b3c20,186,0.22839506172839505,0.966840909090909
MATR,MATR_b3c20,187,0.22962962962962963,0.9668691818181817
MATR,MATR_b3c20,188,0.2308641975308642,0.9667480909090908
MATR,MATR_b3c20,189,0.23209876543209876,0.9667004545454545
MATR,MATR_b3c20,190,0.23333333333333334,0.9666497272727272
MATR,MATR_b3c20,191,0.2345679012345679,0.9666069090909091
MATR,MATR_b3c20,192,0.23580246913580247,0.9664660909090909
MATR,MATR_b3c20,193,0.23703703703703705,0.9664039999999998
MATR,MATR_b3c20,194,0.2382716049382716,0.9664002727272726
MATR,MATR_b3c20,195,0.23950617283950618,0.9663571818181818
MATR,MATR_b3c20,196,0.24074074074074073,0.9661850909090909
MATR,MATR_b3c20,197,0.2419753086419753,0.9663173636363636
MATR,MATR_b3c20,198,0.24320987654320989,0.9664115454545454
MATR,MATR_b3c20,199,0.24444444444444444,0.9663672727272727
MATR,MATR_b3c20,200,0.24567901234567902,0.9663086363636362
MATR,MATR_b3c20,201,0.24691358024691357,0.9662385454545454
MATR,MATR_b3c20,202,0.24814814814814815,0.9661250909090908
MATR,MATR_b3c20,203,0.24938271604938272,0.9662353636363635
MATR,MATR_b3c20,204,0.2506172839506173,0.9662296363636363
MATR,MATR_b3c20,205,0.2518518518518518,0.9662175454545454
MATR,MATR_b3c20,206,0.25308641975308643,0.9662348181818181
MATR,MATR_b3c20,207,0.254320987654321,0.9662316363636363
MATR,MATR_b3c20,208,0.25555555555555554,0.9661340909090907
MATR,MATR_b3c20,209,0.25679012345679014,0.9660869999999998
MATR,MATR_b3c20,210,0.2580246913580247,0.9659586363636363
MATR,MATR_b3c20,211,0.25925925925925924,0.9659515454545453
MATR,MATR_b3c20,212,0.26049382716049385,0.9659594545454544
MATR,MATR_b3c20,213,0.2617283950617284,0.9659675454545454
MATR,MATR_b3c20,214,0.26296296296296295,0.965968818181818
MATR,MATR_b3c20,215,0.2641975308641975,0.9659307272727271
MATR,MATR_b3c20,216,0.2654320987654321,0.9659314545454544
MATR,MATR_b3c20,217,0.26666666666666666,0.9657950909090909
MATR,MATR_b3c20,218,0.2679012345679012,0.9658195454545454
MATR,MATR_b3c20,219,0.2691358024691358,0.965735
MATR,MATR_b3c20,220,0.27037037037037037,0.9657050909090908
MATR,MATR_b3c20,221,0.2716049382716049,0.9657155454545454
MATR,MATR_b3c20,222,0.27283950617283953,0.9656254545454543
MATR,MATR_b3c20,223,0.2740740740740741,0.9655587272727271
MATR,MATR_b3c20,224,0.27530864197530863,0.9655546363636363
MATR,MATR_b3c20,225,0.2765432098765432,0.9654158181818181
MATR,MATR_b3c20,226,0.2777777777777778,0.9653654545454544
MATR,MATR_b3c20,227,0.27901234567901234,0.9653465454545453
MATR,MATR_b3c20,228,0.2802469135802469,0.9652531818181816
MATR,MATR_b3c20,229,0.2814814814814815,0.965266909090909
MATR,MATR_b3c20,230,0.28271604938271605,0.9652276363636363
MATR,MATR_b3c20,231,0.2839506172839506,0.965151909090909
MATR,MATR_b3c20,232,0.2851851851851852,0.9650936363636363
MATR,MATR_b3c20,233,0.28641975308641976,0.965103818181818
MATR,MATR_b3c20,234,0.2876543209876543,0.9648985454545453
MATR,MATR_b3c20,235,0.28888888888888886,0.9648652727272726
MATR,MATR_b3c20,236,0.29012345679012347,0.9649340909090908
MATR,MATR_b3c20,237,0.291358024691358,0.9648850909090908
MATR,MATR_b3c20,238,0.29259259259259257,0.9648005454545453
MATR,MATR_b3c20,239,0.2938271604938272,0.9648681818181818
MATR,MATR_b3c20,240,0.29506172839506173,0.964814818181818
MATR,MATR_b3c20,241,0.2962962962962963,0.9647546363636362
MATR,MATR_b3c20,242,0.2975308641975309,0.9647739999999999
MATR,MATR_b3c20,243,0.29876543209876544,0.964740909090909
MATR,MATR_b3c20,244,0.3,0.9646026363636363
MATR,MATR_b3c20,245,0.3012345679012346,0.9646442727272726
MATR,MATR_b3c20,246,0.30246913580246915,0.9645504545454545
MATR,MATR_b3c20,247,0.3037037037037037,0.9645789090909089
MATR,MATR_b3c20,248,0.30493827160493825,0.9645235454545454
MATR,MATR_b3c20,249,0.30617283950617286,0.9645659999999999
MATR,MATR_b3c20,250,0.3074074074074074,0.9644110909090908
MATR,MATR_b3c20,251,0.30864197530864196,0.9643955454545454
MATR,MATR_b3c20,252,0.30987654320987656,0.9643944545454545
MATR,MATR_b3c20,253,0.3111111111111111,0.9643259999999999
MATR,MATR_b3c20,254,0.31234567901234567,0.964303
MATR,MATR_b3c20,255,0.3135802469135803,0.9642007272727271
MATR,MATR_b3c20,256,0.3148148148148148,0.9641811818181818
MATR,MATR_b3c20,257,0.3160493827160494,0.9640164545454544
MATR,MATR_b3c20,258,0.3172839506172839,0.9640385454545453
MATR,MATR_b3c20,259,0.31851851851851853,0.9639199090909091
MATR,MATR_b3c20,260,0.3197530864197531,0.9639705454545453
MATR,MATR_b3c20,261,0.32098765432098764,0.9638995454545455
MATR,MATR_b3c20,262,0.32222222222222224,0.9638008181818181
MATR,MATR_b3c20,263,0.3234567901234568,0.963773
MATR,MATR_b3c20,264,0.32469135802469135,0.9637702727272726
MATR,MATR_b3c20,265,0.32592592592592595,0.9637239999999999
MATR,MATR_b3c20,266,0.3271604938271605,0.9637014545454544
MATR,MATR_b3c20,267,0.32839506172839505,0.9636286363636363
MATR,MATR_b3c20,268,0.3296296296296296,0.96359
MATR,MATR_b3c20,269,0.3308641975308642,0.9634313636363636
MATR,MATR_b3c20,270,0.33209876543209876,0.9635055454545454
MATR,MATR_b3c20,271,0.3333333333333333,0.963477
MATR,MATR_b3c20,272,0.3345679012345679,0.9633392727272726
MATR,MATR_b3c20,273,0.3358024691358025,0.9633484545454546
MATR,MATR_b3c20,274,0.337037037037037,0.9633779090909089
MATR,MATR_b3c20,275,0.33827160493827163,0.9632666363636363
MATR,MATR_b3c20,276,0.3395061728395062,0.963263818181818
MATR,MATR_b3c20,277,0.34074074074074073,0.9632535454545453
MATR,MATR_b3c20,278,0.3419753086419753,0.9631721818181816
MATR,MATR_b3c20,279,0.3432098765432099,0.9631016363636362
MATR,MATR_b3c20,280,0.34444444444444444,0.963026909090909
MATR,MATR_b3c20,281,0.345679012345679,0.962983
MATR,MATR_b3c20,282,0.3469135802469136,0.9629457272727271
MATR,MATR_b3c20,283,0.34814814814814815,0.9629206363636363
MATR,MATR_b3c20,284,0.3493827160493827,0.9628037272727271
MATR,MATR_b3c20,285,0.3506172839506173,0.962712909090909
MATR,MATR_b3c20,286,0.35185185185185186,0.9627102727272726
MATR,MATR_b3c20,287,0.3530864197530864,0.9626277272727272
MATR,MATR_b3c20,288,0.35432098765432096,0.9626099999999999
MATR,MATR_b3c20,289,0.35555555555555557,0.9625196363636364
MATR,MATR_b3c20,290,0.3567901234567901,0.962427818181818
MATR,MATR_b3c20,291,0.35802469135802467,0.962400090909091
MATR,MATR_b3c20,292,0.3592592592592593,0.9623144545454544
MATR,MATR_b3c20,293,0.36049382716049383,0.9623163636363636
MATR,MATR_b3c20,294,0.3617283950617284,0.9623137272727271
MATR,MATR_b3c20,295,0.362962962962963,0.9623447272727272
MATR,MATR_b3c20,296,0.36419753086419754,0.9621402727272726
MATR,MATR_b3c20,297,0.3654320987654321,0.9620899090909091
MATR,MATR_b3c20,298,0.36666666666666664,0.962146909090909
MATR,MATR_b3c20,299,0.36790123456790125,0.9620636363636363
MATR,MATR_b3c20,300,0.3691358024691358,0.9620239090909091
MATR,MATR_b3c20,301,0.37037037037037035,0.9619431818181817
MATR,MATR_b3c20,302,0.37160493827160496,0.9619141818181817
MATR,MATR_b3c20,303,0.3728395061728395,0.9618988181818182
MATR,MATR_b3c20,304,0.37407407407407406,0.9618337272727272
MATR,MATR_b3c20,305,0.37530864197530867,0.9617417272727272
MATR,MATR_b3c20,306,0.3765432098765432,0.9617607272727272
MATR,MATR_b3c20,307,0.37777777777777777,0.9616295454545453
MATR,MATR_b3c20,308,0.3790123456790123,0.9616000909090909
MATR,MATR_b3c20,309,0.3802469135802469,0.9615219999999999
MATR,MATR_b3c20,310,0.3814814814814815,0.9614912727272725
MATR,MATR_b3c20,311,0.38271604938271603,0.9614646363636362
MATR,MATR_b3c20,312,0.38395061728395063,0.9614643636363636
MATR,MATR_b3c20,313,0.3851851851851852,0.9613044545454545
MATR,MATR_b3c20,314,0.38641975308641974,0.961292909090909
MATR,MATR_b3c20,315,0.38765432098765434,0.9611615454545454
MATR,MATR_b3c20,316,0.3888888888888889,0.9610438181818182
MATR,MATR_b3c20,317,0.39012345679012345,0.9609952727272727
MATR,MATR_b3c20,318,0.391358024691358,0.960919818181818
MATR,MATR_b3c20,319,0.3925925925925926,0.9608863636363636
MATR,MATR_b3c20,320,0.39382716049382716,0.9607705454545453
MATR,MATR_b3c20,321,0.3950617283950617,0.9607645454545453
MATR,MATR_b3c20,322,0.3962962962962963,0.9606287272727272
MATR,MATR_b3c20,323,0.39753086419753086,0.9605776363636362
MATR,MATR_b3c20,324,0.3987654320987654,0.9606639999999999
MATR,MATR_b3c20,325,0.4,0.9605336363636362
MATR,MATR_b3c20,326,0.4012345679012346,0.9604518181818181
MATR,MATR_b3c20,327,0.4024691358024691,0.9603645454545453
MATR,MATR_b3c20,328,0.40370370370370373,0.9602917272727272
MATR,MATR_b3c20,329,0.4049382716049383,0.9603256363636363
MATR,MATR_b3c20,330,0.40617283950617283,0.960352
MATR,MATR_b3c20,331,0.4074074074074074,0.9602873636363637
MATR,MATR_b3c20,332,0.408641975308642,0.9602396363636364
MATR,MATR_b3c20,333,0.40987654320987654,0.9601657272727271
MATR,MATR_b3c20,334,0.4111111111111111,0.9602063636363636
MATR,MATR_b3c20,335,0.4123456790123457,0.960122090909091
MATR,MATR_b3c20,336,0.41358024691358025,0.9600447272727272
MATR,MATR_b3c20,337,0.4148148148148148,0.9599580909090908
MATR,MATR_b3c20,338,0.4160493827160494,0.9599788181818181
MATR,MATR_b3c20,339,0.41728395061728396,0.9598873636363636
MATR,MATR_b3c20,340,0.4185185185185185,0.9598473636363635
MATR,MATR_b3c20,341,0.41975308641975306,0.9597766363636363
MATR,MATR_b3c20,342,0.42098765432098767,0.9598057272727273
MATR,MATR_b3c20,343,0.4222222222222222,0.9597284545454544
MATR,MATR_b3c20,344,0.42345679012345677,0.959609818181818
MATR,MATR_b3c20,345,0.4246913580246914,0.959544909090909
MATR,MATR_b3c20,346,0.42592592592592593,0.9594918181818182
MATR,MATR_b3c20,347,0.4271604938271605,0.9594791818181817
MATR,MATR_b3c20,348,0.4283950617283951,0.9593918181818181
MATR,MATR_b3c20,349,0.42962962962962964,0.9593043636363636
MATR,MATR_b3c20,350,0.4308641975308642,0.9592752727272726
MATR,MATR_b3c20,351,0.43209876543209874,0.9591745454545453
MATR,MATR_b3c20,352,0.43333333333333335,0.9591142727272727
MATR,MATR_b3c20,353,0.4345679012345679,0.9590143636363636
MATR,MATR_b3c20,354,0.43580246913580245,0.9590466363636362
MATR,MATR_b3c20,355,0.43703703703703706,0.958969909090909
MATR,MATR_b3c20,356,0.4382716049382716,0.9589593636363636
MATR,MATR_b3c20,357,0.43950617283950616,0.9588317272727273
MATR,MATR_b3c20,358,0.44074074074074077,0.9586453636363635
MATR,MATR_b3c20,359,0.4419753086419753,0.9587589999999998
MATR,MATR_b3c20,360,0.44320987654320987,0.958801818181818
MATR,MATR_b3c20,361,0.4444444444444444,0.9586079999999999
MATR,MATR_b3c20,362,0.445679012345679,0.9585337272727272
MATR,MATR_b3c20,363,0.4469135802469136,0.9586534545454546
MATR,MATR_b3c20,364,0.44814814814814813,0.9585918181818182
MATR,MATR_b3c20,365,0.44938271604938274,0.9585914545454545
MATR,MATR_b3c20,366,0.4506172839506173,0.9584997272727271
MATR,MATR_b3c20,367,0.45185185185185184,0.9584602727272725
MATR,MATR_b3c20,368,0.45308641975308644,0.9583071818181818
MATR,MATR_b3c20,369,0.454320987654321,0.958082
MATR,MATR_b3c20,370,0.45555555555555555,0.958092
MATR,MATR_b3c20,371,0.4567901234567901,0.9581066363636362
MATR,MATR_b3c20,372,0.4580246913580247,0.9580397272727272
MATR,MATR_b3c20,373,0.45925925925925926,0.9580402727272727
MATR,MATR_b3c20,374,0.4604938271604938,0.9579966363636362
MATR,MATR_b3c20,375,0.4617283950617284,0.9579176363636362
MATR,MATR_b3c20,376,0.46296296296296297,0.9579024545454545
MATR,MATR_b3c20,377,0.4641975308641975,0.9578957272727271
MATR,MATR_b3c20,378,0.4654320987654321,0.9577920909090908
MATR,MATR_b3c20,379,0.4666666666666667,0.9577460909090908
MATR,MATR_b3c20,380,0.4679012345679012,0.9576954545454546
MATR,MATR_b3c20,381,0.4691358024691358,0.9576665454545453
MATR,MATR_b3c20,382,0.4703703703703704,0.9575787272727272
MATR,MATR_b3c20,383,0.47160493827160493,0.9575643636363637
MATR,MATR_b3c20,384,0.4728395061728395,0.9574523636363637
MATR,MATR_b3c20,385,0.4740740740740741,0.9573857272727271
MATR,MATR_b3c20,386,0.47530864197530864,0.9573644545454545
MATR,MATR_b3c20,387,0.4765432098765432,0.9573077272727272
MATR,MATR_b3c20,388,0.4777777777777778,0.957285818181818
MATR,MATR_b3c20,389,0.47901234567901235,0.9571547272727273
MATR,MATR_b3c20,390,0.4802469135802469,0.9570995454545453
MATR,MATR_b3c20,391,0.48148148148148145,0.957042818181818
MATR,MATR_b3c20,392,0.48271604938271606,0.9570810909090909
MATR,MATR_b3c20,393,0.4839506172839506,0.9569245454545453
MATR,MATR_b3c20,394,0.48518518518518516,0.9569609090909089
MATR,MATR_b3c20,395,0.48641975308641977,0.9569195454545454
MATR,MATR_b3c20,396,0.4876543209876543,0.956865
MATR,MATR_b3c20,397,0.4888888888888889,0.9568046363636362
MATR,MATR_b3c20,398,0.4901234567901235,0.956698909090909
MATR,MATR_b3c20,399,0.49135802469135803,0.9565304545454544
MATR,MATR_b3c20,400,0.4925925925925926,0.9564715454545455
MATR,MATR_b3c20,401,0.49382716049382713,0.956482909090909
MATR,MATR_b3c20,402,0.49506172839506174,0.9565322727272726
MATR,MATR_b3c20,403,0.4962962962962963,0.956402909090909
MATR,MATR_b3c20,404,0.49753086419753084,0.9563136363636362
MATR,MATR_b3c20,405,0.49876543209876545,0.9562990909090907
MATR,MATR_b3c20,406,0.5,0.9562346363636363
MATR,MATR_b3c20,407,0.5012345679012346,0.9561259090909089
MATR,MATR_b3c20,408,0.5024691358024691,0.9560651818181817
MATR,MATR_b3c20,409,0.5037037037037037,0.9559782727272725
MATR,MATR_b3c20,410,0.5049382716049383,0.9558724545454546
MATR,MATR_b3c20,411,0.5061728395061729,0.9558705454545454
MATR,MATR_b3c20,412,0.5074074074074074,0.9559204545454545
MATR,MATR_b3c20,413,0.508641975308642,0.9557994545454546
MATR,MATR_b3c20,414,0.5098765432098765,0.9557274545454545
MATR,MATR_b3c20,415,0.5111111111111111,0.9556813636363635
MATR,MATR_b3c20,416,0.5123456790123457,0.9556048181818182
MATR,MATR_b3c20,417,0.5135802469135803,0.9555324545454544
MATR,MATR_b3c20,418,0.5148148148148148,0.9553771818181818
MATR,MATR_b3c20,419,0.5160493827160494,0.955323818181818
MATR,MATR_b3c20,420,0.5172839506172839,0.9553306363636364
MATR,MATR_b3c20,421,0.5185185185185185,0.9552318181818182
MATR,MATR_b3c20,422,0.519753086419753,0.9551086363636363
MATR,MATR_b3c20,423,0.5209876543209877,0.9551035454545455
MATR,MATR_b3c20,424,0.5222222222222223,0.9550605454545454
MATR,MATR_b3c20,425,0.5234567901234568,0.9550112727272726
MATR,MATR_b3c20,426,0.5246913580246914,0.9549110909090908
MATR,MATR_b3c20,427,0.5259259259259259,0.9547829999999999
MATR,MATR_b3c20,428,0.5271604938271605,0.9547245454545454
MATR,MATR_b3c20,429,0.528395061728395,0.9547840909090909
MATR,MATR_b3c20,430,0.5296296296296297,0.9546653636363636
MATR,MATR_b3c20,431,0.5308641975308642,0.9545962727272727
MATR,MATR_b3c20,432,0.5320987654320988,0.9544581818181817
MATR,MATR_b3c20,433,0.5333333333333333,0.954400909090909
MATR,MATR_b3c20,434,0.5345679012345679,0.9543684545454545
MATR,MATR_b3c20,435,0.5358024691358024,0.9543282727272726
MATR,MATR_b3c20,436,0.5370370370370371,0.9542151818181818
MATR,MATR_b3c20,437,0.5382716049382716,0.9540502727272726
MATR,MATR_b3c20,438,0.5395061728395062,0.9540179999999998
MATR,MATR_b3c20,439,0.5407407407407407,0.9539769090909089
MATR,MATR_b3c20,440,0.5419753086419753,0.9539236363636362
MATR,MATR_b3c20,441,0.5432098765432098,0.9538067272727273
MATR,MATR_b3c20,442,0.5444444444444444,0.9537495454545454
MATR,MATR_b3c20,443,0.5456790123456791,0.953618818181818
MATR,MATR_b3c20,444,0.5469135802469136,0.953521
MATR,MATR_b3c20,445,0.5481481481481482,0.9534598181818181
MATR,MATR_b3c20,446,0.5493827160493827,0.953339909090909
MATR,MATR_b3c20,447,0.5506172839506173,0.9532029999999999
MATR,MATR_b3c20,448,0.5518518518518518,0.9530733636363636
MATR,MATR_b3c20,449,0.5530864197530864,0.9530664545454545
MATR,MATR_b3c20,450,0.554320987654321,0.9531119090909089
MATR,MATR_b3c20,451,0.5555555555555556,0.9530143636363635
MATR,MATR_b3c20,452,0.5567901234567901,0.9529852727272727
MATR,MATR_b3c20,453,0.5580246913580247,0.9528874545454543
MATR,MATR_b3c20,454,0.5592592592592592,0.9528696363636363
MATR,MATR_b3c20,455,0.5604938271604938,0.9527570909090909
MATR,MATR_b3c20,456,0.5617283950617284,0.9527358181818181
MATR,MATR_b3c20,457,0.562962962962963,0.9526222727272727
