cell_id,cut_cycle,future_cycle,horizon,voltage_mae,voltage_rmse,voltage_nll,voltage_crps,target_endpoint_q,predicted_endpoint_q,endpoint_std_q
MATR_b1c2,100,1955,1855,0.23536892688792685,0.35441139904988495,-0.6832862564504907,0.1449215615999909,0.8758652210235596,0.7131221294403076,0.07643257081508636
MATR_b1c2,100,1956,1856,0.2246850366177766,0.3396917551917365,-0.7199882741327989,0.13782896617793036,0.8763138651847839,0.7129738926887512,0.07646282017230988
MATR_b1c2,100,1957,1857,0.23069420197735663,0.34871665179145955,-0.7002685066088844,0.14178520242112344,0.8759236931800842,0.7128927707672119,0.07647056132555008
MATR_b1c2,100,1958,1858,0.23126065860623898,0.3471765089560827,-0.6763553812129885,0.1421197860393014,0.8757194876670837,0.712790846824646,0.07648750394582748
MATR_b1c2,100,1959,1859,0.22854658702145453,0.3404269850551389,-0.6432650187172904,0.1403090932305808,0.8761188387870789,0.7127150297164917,0.07649993896484375
MATR_b1c2,100,1960,1860,0.22961490698482678,0.346275494825472,-0.6877779599870741,0.14103297416627472,0.8760285377502441,0.7125846147537231,0.07651607692241669
MATR_b1c2,100,1961,1861,0.23421415557032046,0.35084148975267415,-0.6353567190343348,0.14406740345345367,0.8759538531303406,0.7124431729316711,0.07654567062854767
MATR_b1c2,100,1962,1862,0.23495219712672027,0.3494371684517835,-0.5943545969205593,0.14457696915828555,0.875848114490509,0.7123692035675049,0.07655248045921326
MATR_b1c2,100,1963,1863,0.23076465725898743,0.3492160754127134,-0.6992298208652517,0.14182901051359256,0.8756340146064758,0.7122408151626587,0.07657530903816223
MATR_b1c2,100,1964,1864,0.2301147152548251,0.3451956277217141,-0.6775291098724497,0.14136856119210875,0.8752014636993408,0.7121647000312805,0.07658743113279343
MATR_b1c2,100,1965,1865,0.23169016190197156,0.3466614629608783,-0.649182830690775,0.1423893605911725,0.8751440644264221,0.7120497822761536,0.0766071006655693
MATR_b1c2,100,1966,1866,0.2296147074388421,0.3448397134775184,-0.665358936884577,0.1410236555445573,0.8753467202186584,0.7119157910346985,0.07662917673587799
MATR_b1c2,100,1967,1867,0.22191833931466806,0.3351143150563713,-0.7169703236320389,0.13605263734282214,0.8744839429855347,0.7118034958839417,0.07664121687412262
MATR_b1c2,100,1968,1868,0.2335718546224677,0.34907793097582557,-0.6451812480716187,0.1436556386711664,0.8744637370109558,0.7117195129394531,0.07665206491947174
MATR_b1c2,100,1969,1869,0.2303626977879068,0.34342992016952384,-0.6465388675672248,0.14152602369882883,0.8744114637374878,0.7116009593009949,0.07667531073093414
MATR_b1c2,100,1970,1870,0.2307082570117453,0.34329110273574515,-0.620460905555881,0.14180794468406474,0.8743734955787659,0.7114980816841125,0.07669279724359512
MATR_b1c2,100,1971,1871,0.22446219428725864,0.3354137909625078,-0.6806582500210943,0.13758575329823483,0.87381511926651,0.7113817930221558,0.0767090767621994
MATR_b1c2,100,1972,1872,0.2280529102553492,0.34191634789849923,-0.668918964730901,0.14002629844803446,0.8739908337593079,0.7112667560577393,0.07672759890556335
MATR_b1c2,100,1973,1873,0.2282644238161004,0.34225396879728304,-0.6623070653357578,0.14018420690359082,0.8736268877983093,0.711155116558075,0.07674695551395416
MATR_b1c2,100,1974,1874,0.2251173231912696,0.3399266898651167,-0.6996374973628349,0.13818857342733318,0.8737725615501404,0.711028516292572,0.07676578313112259
MATR_b1c2,100,1975,1875,0.22736961167791617,0.3407518038386831,-0.6829685200052321,0.1395338206110633,0.8732361197471619,0.7109197378158569,0.07678143680095673
MATR_b1c2,100,1976,1876,0.22967031857241754,0.34296543028824666,-0.6571886312273896,0.14104673935869316,0.8733596205711365,0.7108078598976135,0.07680107653141022
MATR_b1c2,100,1977,1877,0.2320570829121963,0.3454340350050539,-0.630855556680527,0.1426302664680925,0.8730566501617432,0.7107069492340088,0.07681848108768463
MATR_b1c2,100,1978,1878,0.22376450766687808,0.3338804163216565,-0.6896386043330142,0.13707546360007636,0.8724413514137268,0.7106095552444458,0.0768306627869606
MATR_b1c2,100,1979,1879,0.22489156930342966,0.337233669624635,-0.6884421894925523,0.13790025287269708,0.8727388381958008,0.710541307926178,0.07683756947517395
MATR_b1c2,100,1980,1880,0.22596608037533966,0.3387353185523298,-0.6826521957484276,0.13861450139800272,0.8720142245292664,0.710347056388855,0.07686898112297058
MATR_b1c2,100,1981,1881,0.2299363470595816,0.3443350890580713,-0.6703167515460162,0.14126775269300665,0.8723200559616089,0.7102860808372498,0.07687561213970184
MATR_b1c2,100,1982,1882,0.2182889788047127,0.32691291778267717,-0.7164616119394801,0.13357303241566476,0.8715108036994934,0.7101242542266846,0.07690659165382385
MATR_b1c2,100,1983,1883,0.22660884261131287,0.3384426635156527,-0.6779457115401898,0.13897114294942692,0.8715812563896179,0.7100239396095276,0.07692305743694305
MATR_b1c2,100,1984,1884,0.22471697434135104,0.33515818939612096,-0.6771080529072099,0.13770708124858871,0.8714896440505981,0.7099319696426392,0.0769331157207489
MATR_b1c2,100,1985,1885,0.22203938468642856,0.33353348908571007,-0.7043324116812145,0.13602111270873554,0.8716108798980713,0.7098235487937927,0.07695049792528152
MATR_b1c2,100,1986,1886,0.2160964361999346,0.3244775995175763,-0.7503886788755002,0.13219031740882475,0.8708699345588684,0.7097182273864746,0.07696591317653656
MATR_b1c2,100,1987,1887,0.22308078537816586,0.3371721744022366,-0.7344664246066338,0.13681415866493324,0.8707243204116821,0.7096171379089355,0.07698502391576767
MATR_b1c2,100,1988,1888,0.2281489320423292,0.34051475100277445,-0.6829702123953352,0.13996579421151997,0.8707917332649231,0.7095478773117065,0.07699225097894669
MATR_b1c2,100,1989,1889,0.21950837840204654,0.324728185011217,-0.6485123003076229,0.13436894799924443,0.8711574673652649,0.7094141840934753,0.07701537758111954
MATR_b1c2,100,1990,1890,0.2218384185562963,0.3333794315207109,-0.72178039621137,0.1359014311688299,0.8705447912216187,0.7093393206596375,0.0770273208618164
MATR_b1c2,100,1991,1891,0.2295108139514923,0.3427963602460491,-0.678235200067908,0.14088495368083523,0.8702180981636047,0.7092038989067078,0.07705111801624298
MATR_b1c2,100,1992,1892,0.2321259988390881,0.34559695705551163,-0.6533460103094261,0.14259877514182143,0.8699341416358948,0.7090851068496704,0.07706374675035477
MATR_b1c2,100,1993,1893,0.22739760383315707,0.3375574260180328,-0.6595150244411717,0.13943224106535804,0.8697558045387268,0.7089806795120239,0.07708090543746948
MATR_b1c2,100,1994,1894,0.2255041884339374,0.3362854923619062,-0.6797897321048957,0.13821852588501862,0.8699585795402527,0.708869218826294,0.07710105180740356
MATR_b1c2,100,1995,1895,0.2293809185857358,0.34094649708585983,-0.6591225295590208,0.14074107277026626,0.8697282075881958,0.7087656259536743,0.07711431384086609
MATR_b1c2,100,1996,1896,0.22653958201408386,0.3365132908111913,-0.6658284871627214,0.13885522781466866,0.8698592782020569,0.7086083889007568,0.07714083790779114
MATR_b1c2,100,1997,1897,0.2220446985700856,0.33033215671715593,-0.6765709729146301,0.1359597267082055,0.8694714903831482,0.7084873914718628,0.07716633379459381
MATR_b1c2,100,1998,1898,0.22441743494390132,0.3358066723594928,-0.6788164916078018,0.13758282359584273,0.869196355342865,0.7083770036697388,0.07718376815319061
MATR_b1c2,100,1999,1899,0.22617376767672026,0.3373254085066953,-0.666103905770603,0.13873213321590383,0.8689480423927307,0.7083004713058472,0.07718834280967712
MATR_b1c2,100,2000,1900,0.22783591197087213,0.3399805300557284,-0.6611135322323385,0.1398421405997942,0.8680838346481323,0.7081719636917114,0.07720920443534851
MATR_b1c2,100,2001,1901,0.2214845942926931,0.3305594248976356,-0.6871786288073592,0.13562470958829803,0.8687768578529358,0.7080105543136597,0.07723451405763626
MATR_b1c2,100,2002,1902,0.22420788728273833,0.3340734907304371,-0.6616093436678804,0.1374345778132874,0.8686261177062988,0.7079614996910095,0.07724273949861526
MATR_b1c2,100,2003,1903,0.22411784234937732,0.33387740588906994,-0.658794550758894,0.13738544459046662,0.8680062294006348,0.7078143358230591,0.07726789265871048
MATR_b1c2,100,2004,1904,0.22051745587652857,0.3275424600283405,-0.6579972314234225,0.135074500536974,0.8678556680679321,0.7077292799949646,0.07728095352649689
MATR_b1c2,100,2005,1905,0.2199568722274277,0.3288037389502533,-0.7017760137614701,0.1346558211264567,0.8677186965942383,0.7075991034507751,0.07729768007993698
MATR_b1c2,100,2006,1906,0.22124244616581842,0.3295088008527003,-0.6741657628031668,0.1354904332585418,0.8677311539649963,0.707499623298645,0.07731806486845016
MATR_b1c2,100,2007,1907,0.22034680188357175,0.328096159344822,-0.6727306874620403,0.13491334068343794,0.8679512143135071,0.7073845267295837,0.07733004540205002
MATR_b1c2,100,2008,1908,0.2174880190210028,0.32796625346859964,-0.7195392264878957,0.13319923544107581,0.8675522208213806,0.707301914691925,0.07734312862157822
MATR_b1c2,100,2009,1909,0.2206142525096516,0.32987178814857065,-0.7111408229409281,0.13513026031682943,0.8667759299278259,0.707166314125061,0.07736118882894516
MATR_b1c2,100,2010,1910,0.2215690730692266,0.32755691857106667,-0.6501222340862486,0.13573420657701996,0.8669704794883728,0.707099974155426,0.07737553864717484
MATR_b1c2,100,2011,1911,0.22534793549841578,0.3322540744032222,-0.6158266794476387,0.1382034086251192,0.8672686219215393,0.7069740891456604,0.07739368826150894
MATR_b1c2,100,2012,1912,0.22051220149784298,0.3283938166897428,-0.6756648574129744,0.13505672008680356,0.8670661449432373,0.7068743109703064,0.07740756869316101
MATR_b1c2,100,2013,1913,0.22355551903064436,0.3319423506828306,-0.6614043225996673,0.13701059361551446,0.8664301037788391,0.7067443132400513,0.0774284303188324
MATR_b1c2,100,2014,1914,0.22116401824322376,0.3286870114230537,-0.6704456846122429,0.1354673209132807,0.866678774356842,0.7066764831542969,0.07744163274765015
MATR_b1c2,100,2015,1915,0.2205825795184125,0.3269704085251916,-0.655641995288045,0.1351353148552283,0.8662629723548889,0.7065426111221313,0.07745979726314545
MATR_b1c2,100,2016,1916,0.21243960909791046,0.319413852399042,-0.7430814247139027,0.13002542150064794,0.8661231398582458,0.7064428329467773,0.07747675478458405
MATR_b1c2,100,2017,1917,0.21974019427875896,0.3287789291336288,-0.7152225414532143,0.13461475363850825,0.8657037615776062,0.7063406109809875,0.07748936116695404
MATR_b1c2,100,2018,1918,0.2188278947557722,0.322130992154159,-0.6562524795351962,0.13398824982693183,0.8652326464653015,0.7062251567840576,0.077513188123703
MATR_b1c2,100,2019,1919,0.21228496189955826,0.3158912605753232,-0.7048016255747376,0.12981917738804857,0.8657816052436829,0.7060896754264832,0.07753375917673111
MATR_b1c2,100,2020,1920,0.21198430821135805,0.31870634147761256,-0.7666607969592407,0.12970268713205246,0.8650608062744141,0.7060241103172302,0.0775429755449295
MATR_b1c2,100,2021,1921,0.2099060553770799,0.3122937861597056,-0.7244066212765036,0.1282939458271118,0.864625871181488,0.7058699727058411,0.07756639271974564
MATR_b1c2,100,2022,1922,0.21392606640910053,0.3198891768406791,-0.724667301463648,0.13092217262142938,0.8646413683891296,0.7058730125427246,0.077565036714077
MATR_b1c2,100,2023,1923,0.21446168422698975,0.3196394656356051,-0.7351046456605402,0.13114712719131383,0.8646009564399719,0.7057069540023804,0.07758655399084091
MATR_b1c2,100,2024,1924,0.2174208897810716,0.322256247602416,-0.6688982783809981,0.1331710288237886,0.8649515509605408,0.7056417465209961,0.07760252058506012
MATR_b1c2,100,2025,1925,0.21966783685998603,0.3271106266944198,-0.7001999030399063,0.13457330700198689,0.864496648311615,0.7054766416549683,0.07762379944324493
MATR_b1c2,100,2026,1926,0.21801756109510148,0.32162302150730976,-0.668267187083661,0.1334437075145891,0.8644009232521057,0.7053817510604858,0.07764134556055069
MATR_b1c2,100,2027,1927,0.21898882336668915,0.32915851413240066,-0.7189970702374184,0.13423983256614652,0.8640448451042175,0.7052692770957947,0.07765507698059082
MATR_b1c2,100,2028,1928,0.21695366534557972,0.3247188353438855,-0.7296114647635732,0.13286429935018435,0.8633900284767151,0.7052249312400818,0.07766545563936234
MATR_b1c2,100,2029,1929,0.22261473241743152,0.33005114709814665,-0.674822607737318,0.13646659016100712,0.8632640838623047,0.7050740718841553,0.07768511772155762
MATR_b1c2,100,2030,1930,0.22298008007007641,0.33019349516441765,-0.6727661274922783,0.13669917867170162,0.8629116415977478,0.7050080895423889,0.0776977613568306
MATR_b1c2,100,2031,1931,0.22358855441376402,0.33075213961053973,-0.6724438180540773,0.13707222085897522,0.8627270460128784,0.7048589587211609,0.0777166485786438
MATR_b1c2,100,2032,1932,0.21653816726181532,0.31871993166001156,-0.6641837130975319,0.13247475250956647,0.8630385994911194,0.7048239707946777,0.07772267609834671
MATR_b1c2,100,2033,1933,0.21539594445909774,0.3186974732588388,-0.6914606152189828,0.13174987042351807,0.8628342747688293,0.7046505212783813,0.07774972915649414
MATR_b1c2,100,2034,1934,0.2127535002572196,0.3167389489018605,-0.7272161603186641,0.13009047127550818,0.8624114394187927,0.7045708298683167,0.07776392996311188
MATR_b1c2,100,2035,1935,0.21782339274228274,0.3217714738859698,-0.6810995831336033,0.13330343669746497,0.8621132373809814,0.7044080495834351,0.07779078185558319
MATR_b1c2,100,2036,1936,0.2181360852587354,0.32181490985899575,-0.6693111777236759,0.13350666977732348,0.8623124361038208,0.7043625712394714,0.07779975235462189
MATR_b1c2,100,2037,1937,0.21633470058441162,0.3199858959968256,-0.6964228697142323,0.1323324850431239,0.8622612953186035,0.7042338848114014,0.07781347632408142
MATR_b1c2,100,2038,1938,0.21427671725933367,0.3165367061092261,-0.6957960066042447,0.13100746106316605,0.8620702624320984,0.7040399312973022,0.07785211503505707
MATR_b1c2,100,2039,1939,0.20736512116023473,0.30831184157331454,-0.7551260543844385,0.12669870525507568,0.8613324761390686,0.7039392590522766,0.0778636708855629
MATR_b1c2,100,2040,1940,0.21000304719903967,0.31008285812274816,-0.7113148846930893,0.12832718748801264,0.8612748980522156,0.7038502097129822,0.07787762582302094
MATR_b1c2,100,2041,1941,0.21288626665597435,0.3166307491871304,-0.7225672939739897,0.13019067855981678,0.8611676096916199,0.7037371397018433,0.07789179682731628
MATR_b1c2,100,2042,1942,0.21444293299874106,0.31900653588808736,-0.7220885798721298,0.1311776636789744,0.8608728051185608,0.7035632133483887,0.07791852951049805
MATR_b1c2,100,2043,1943,0.21096393302246763,0.3140988487819012,-0.7420392472842072,0.12899246133053208,0.8607679009437561,0.7035187482833862,0.07792592793703079
MATR_b1c2,100,2044,1944,0.2148152340899457,0.317408950173222,-0.6951262017489066,0.13138677364816476,0.8606283068656921,0.7033778429031372,0.07794121652841568
MATR_b1c2,100,2045,1945,0.2172141494331779,0.320122249739302,-0.6851155690303423,0.1328966350379431,0.8603962659835815,0.7033401131629944,0.07795046269893646
MATR_b1c2,100,2046,1946,0.21743378796420254,0.31688943319452384,-0.6455728078596167,0.13301240388175573,0.8604840636253357,0.7032290101051331,0.07796388864517212
MATR_b1c2,100,2047,1947,0.2129123643204406,0.31339044416474404,-0.6870420303086613,0.13017927616697758,0.8601553440093994,0.7031489014625549,0.07797699421644211
MATR_b1c2,100,2048,1948,0.20909115076065063,0.3109725738713965,-0.7245964977048336,0.12772960219738055,0.8595751523971558,0.7030329704284668,0.07799069583415985
MATR_b1c2,100,2049,1949,0.21018425756030612,0.3115966614111084,-0.7156133403066434,0.1284021630482225,0.8597438931465149,0.7029622793197632,0.07800896465778351
MATR_b1c2,100,2050,1950,0.20149807929992675,0.2979620375966698,-0.7204624788657292,0.12313100615975707,0.8593732118606567,0.702826201915741,0.07802436500787735
MATR_b1c2,100,2051,1951,0.20879893567827013,0.30930746458837116,-0.7126263859604356,0.1275554684302258,0.8594236969947815,0.7026885151863098,0.07805350422859192
MATR_b1c2,100,2052,1952,0.20718480348587037,0.3087294390100277,-0.7434123420679004,0.12656108303500224,0.8591041564941406,0.7025367021560669,0.07807233929634094
MATR_b1c2,100,2053,1953,0.20880013042026097,0.31100542035304074,-0.7394803075863146,0.127577326697321,0.8587644100189209,0.7024742364883423,0.07808071374893188
MATR_b1c2,100,2054,1954,0.20965789556503295,0.3134917487421768,-0.7513248256117061,0.12815045583091642,0.8580924272537231,0.7024370431900024,0.07808083295822144
MATR_b1c2,100,2055,1955,0.20321505996916028,0.30254678554010345,-0.7624946505081248,0.12420142656562937,0.8579380512237549,0.702297568321228,0.07810482382774353
MATR_b1c2,100,2056,1956,0.20382078621122574,0.30344495507373376,-0.7388783546391172,0.12455538405627918,0.8583846092224121,0.7021698951721191,0.07812497019767761
MATR_b1c2,100,2057,1957,0.20851413938734267,0.3117597050803591,-0.7483466526988318,0.12746728665882087,0.857728123664856,0.7021094560623169,0.0781354308128357
MATR_b1c2,100,2058,1958,0.21762943930096096,0.3238556929543282,-0.7173810967818935,0.13321813181407874,0.8575273156166077,0.7019800543785095,0.0781509131193161
MATR_b1c2,100,2059,1959,0.20794210036595662,0.3060647117103355,-0.7070504876644095,0.1271048775315784,0.8577985167503357,0.7018964290618896,0.07817083597183228
MATR_b1c2,100,2060,1960,0.20808880991405912,0.3041140994490976,-0.6549561507410661,0.12730128186003142,0.8578514456748962,0.7017872333526611,0.07818526029586792
MATR_b1c2,100,2061,1961,0.20590207974116007,0.30558111306401575,-0.7244869884672778,0.12587675151417585,0.8578007221221924,0.7016717791557312,0.07819925248622894
MATR_b1c2,100,2062,1962,0.20557559463712904,0.30124257416713746,-0.6826034266616785,0.1257025228761852,0.8573057055473328,0.7015365958213806,0.07822111248970032
MATR_b1c2,100,2063,1963,0.20560800631841022,0.3052930366544112,-0.7388121267575487,0.12571089788126685,0.8572408556938171,0.7014766931533813,0.07823221385478973
MATR_b1c2,100,2064,1964,0.20783047676086425,0.3076260614741097,-0.7218773301538254,0.12708472630262926,0.8567907214164734,0.7013465166091919,0.07824910432100296
MATR_b1c2,100,2065,1965,0.20906098948584662,0.30907580460839024,-0.7177118058775671,0.12787635480640394,0.8562384247779846,0.7012614011764526,0.0782640278339386
MATR_b1c2,100,2066,1966,0.20043436686197916,0.2976099398431748,-0.7497928101380493,0.12256740867099081,0.8565982580184937,0.7011556625366211,0.07827672362327576
MATR_b1c2,100,2067,1967,0.2086504922972785,0.30841787069810855,-0.726293967634509,0.12760400241675993,0.8557532429695129,0.7010790109634399,0.07829102128744125
MATR_b1c2,100,2068,1968,0.20407519340515137,0.3006662615185973,-0.7214848974750997,0.12472616088795682,0.8560070395469666,0.7009901404380798,0.07829837501049042
MATR_b1c2,100,2069,1969,0.20498444636662802,0.30208592582028654,-0.7139603070516909,0.12531743631316344,0.8558458685874939,0.7008814215660095,0.07831454277038574
MATR_b1c2,100,2070,1970,0.20233311785591973,0.3007094660518844,-0.7661203835956971,0.12368981653108635,0.8552388548851013,0.7007387280464172,0.07834136486053467
MATR_b1c2,100,2071,1971,0.20511358446545072,0.3018383648688775,-0.7215361381944848,0.1253402614254869,0.8552143573760986,0.7006715536117554,0.07834998518228531
MATR_b1c2,100,2072,1972,0.20566611289978026,0.3045427848646996,-0.7414430497155075,0.12574337534639313,0.8547550439834595,0.7005102038383484,0.07837271690368652
MATR_b1c2,100,2073,1973,0.20613031519783867,0.30399881385312566,-0.7265006543576168,0.1260259708598513,0.8546062111854553,0.7004616856575012,0.07838353514671326
MATR_b1c2,100,2074,1974,0.20041211446126303,0.296642491506165,-0.7649613359725529,0.12247838294444621,0.8542927503585815,0.7003278732299805,0.07840089499950409
MATR_b1c2,100,2075,1975,0.20612165133158367,0.3024330694759538,-0.7088214513354703,0.12600708055823456,0.8544136881828308,0.700278103351593,0.07841134071350098
MATR_b1c2,100,2076,1976,0.20578913556204903,0.30116623762366973,-0.6943848893234132,0.1257844192422013,0.8545724749565125,0.7000885605812073,0.07843704521656036
MATR_b1c2,100,2077,1977,0.20538868374294705,0.29902551419330003,-0.6748766640203082,0.1255760971055199,0.8540642857551575,0.7000218033790588,0.07844793796539307
MATR_b1c2,100,2078,1978,0.2052381369802687,0.3021935686694893,-0.7259844937422565,0.12543582432566452,0.8541999459266663,0.6998868584632874,0.0784662738442421
MATR_b1c2,100,2079,1979,0.20573578675587972,0.3020068244526908,-0.7080208396975765,0.1257789886206728,0.8537508249282837,0.6998382806777954,0.07847388088703156
MATR_b1c2,100,2080,1980,0.2059171027607388,0.3025874311474489,-0.7167750594636427,0.12586307024220716,0.8537481427192688,0.6996418237686157,0.07849983870983124
MATR_b1c2,100,2081,1981,0.19832730690638226,0.2891150671772288,-0.7175178930384988,0.12120654812004587,0.8532073497772217,0.6995578408241272,0.0785173773765564
MATR_b1c2,100,2082,1982,0.19884824090533787,0.29457959591748767,-0.7653023309277242,0.12157913681755406,0.8520607948303223,0.699484646320343,0.07852472364902496
MATR_b1c2,100,2083,1983,0.2037787914276123,0.3012147060070532,-0.7473105554392614,0.1245894071398955,0.8527036905288696,0.6993602514266968,0.07854729890823364
MATR_b1c2,100,2084,1984,0.2060084170765347,0.30417332172232436,-0.733853533680902,0.12596359207973865,0.85233074426651,0.6992799043655396,0.07855507731437683
MATR_b1c2,100,2085,1985,0.1981736289130317,0.2919268179293834,-0.7623305216487593,0.12114192824851604,0.8517687916755676,0.699141263961792,0.07857613265514374
MATR_b1c2,100,2086,1986,0.19504462745454576,0.28755929029649197,-0.7715083250155297,0.11930059840020804,0.8518051505088806,0.6990117430686951,0.0785961002111435
MATR_b1c2,100,2087,1987,0.20231989092297023,0.2958233424430769,-0.7157807608104979,0.12367469921662265,0.8517654538154602,0.6989269852638245,0.0786060094833374
MATR_b1c2,100,2088,1988,0.20307705932193332,0.2974987646585582,-0.7182747361034338,0.12414699071383481,0.8515746593475342,0.6988427639007568,0.078618124127388
MATR_b1c2,100,2089,1989,0.1982828908496433,0.29028647233994,-0.7177598795992963,0.12128972361294518,0.8516764044761658,0.6987139582633972,0.07863768935203552
MATR_b1c2,100,2090,1990,0.20324176417456732,0.2997522462700251,-0.7487247490908582,0.12427287731705718,0.8512720465660095,0.6986730694770813,0.07864226400852203
MATR_b1c2,100,2091,1991,0.20821443928612604,0.30476278875555,-0.7002217920917396,0.1273266935681387,0.8514390587806702,0.6985082626342773,0.07866257429122925
MATR_b1c2,100,2092,1992,0.20877508322397867,0.30486766891465505,-0.686601357463016,0.12768832991831608,0.8509888648986816,0.6984724998474121,0.07867341488599777
MATR_b1c2,100,2093,1993,0.20078349908192952,0.2948328489238223,-0.7298505078137484,0.12278378026354682,0.8509546518325806,0.6983645558357239,0.07868289202451706
MATR_b1c2,100,2094,1994,0.19838760031594171,0.2921013811501079,-0.7473036525978276,0.12135114362133662,0.8509256839752197,0.6982823014259338,0.07870122045278549
MATR_b1c2,100,2095,1995,0.20292067925135296,0.29796130761894696,-0.7210092951091617,0.12409877741831259,0.8505659103393555,0.6981549859046936,0.0787166953086853
MATR_b1c2,100,2096,1996,0.19874289196528747,0.2928818434343872,-0.7330985219798051,0.12137979499442585,0.8502779006958008,0.6980739831924438,0.07873234152793884
MATR_b1c2,100,2097,1997,0.19751251681467122,0.29478985226343457,-0.7837482272613282,0.12068731697463342,0.8502966165542603,0.6979545950889587,0.07874593138694763
MATR_b1c2,100,2098,1998,0.19984770490882103,0.29451913718653827,-0.7510257013023223,0.12206050549489675,0.8493341207504272,0.6978298425674438,0.07877171784639359
MATR_b1c2,100,2099,1999,0.19906187459324184,0.2901516307394295,-0.7098408624229127,0.1216623671622949,0.8492382764816284,0.6977329850196838,0.07877759635448456
MATR_b1c2,100,2100,2000,0.19947080129987738,0.28911056791137746,-0.685633378634335,0.12198448117682006,0.8494547009468079,0.6976640224456787,0.07879020273685455
MATR_b1c2,100,2101,2001,0.19506931974646752,0.28873149396442227,-0.775160111190453,0.11927239753761883,0.848615825176239,0.6974578499794006,0.07882527261972427
MATR_b1c2,100,2102,2002,0.19556648409768437,0.287336702445652,-0.7561928163758249,0.11956730435786793,0.8487347960472107,0.6974578499794006,0.07882527261972427
MATR_b1c2,100,2103,2003,0.1964964759483766,0.2881113288694137,-0.7397189909977876,0.12013576511081178,0.8484237194061279,0.6972384452819824,0.07885488867759705
MATR_b1c2,100,2104,2004,0.19637151648489276,0.28761442748273985,-0.7307922002226814,0.12007797283386112,0.8484687209129333,0.6972384452819824,0.07885488867759705
MATR_b1c2,100,2105,2005,0.19767486513330695,0.29333726660877496,-0.782013017304838,0.12084613133775486,0.8483846187591553,0.6970434188842773,0.07888668775558472
MATR_b1c2,100,2106,2006,0.19494287485487005,0.28624600445837856,-0.75512558236771,0.1192065717825548,0.8478958010673523,0.6970434188842773,0.07888668775558472
MATR_b1c2,100,2107,2007,0.19624466708536897,0.2865629065747751,-0.7237812584781332,0.12002675706391468,0.847968339920044,0.6968680620193481,0.07891040295362473
MATR_b1c2,100,2108,2008,0.1953139358691955,0.2842333495468923,-0.7135894333288461,0.1194754446249625,0.8476251363754272,0.6968680620193481,0.07891040295362473
MATR_b1c2,100,2109,2009,0.20162543420041545,0.2975787917675149,-0.7501805130294996,0.12327843605197727,0.8471651077270508,0.6966320276260376,0.07894477993249893
MATR_b1c2,100,2110,2010,0.19452428415919956,0.28515720954111484,-0.7553585836149965,0.11896143081156894,0.8468955159187317,0.6966320276260376,0.07894477993249893
MATR_b1c2,100,2111,2011,0.19396889879462426,0.28276339715054605,-0.7367902106137981,0.11862405791209613,0.8467534184455872,0.6964364647865295,0.07897065579891205
MATR_b1c2,100,2112,2012,0.1948921586690324,0.2838190121887932,-0.7281307856730141,0.11917166750183807,0.8469887971878052,0.6964364647865295,0.07897065579891205
MATR_b1c2,100,2113,2013,0.1995267171538278,0.29131229881127374,-0.7267806037850725,0.12202748619706946,0.8463076949119568,0.6962701082229614,0.07899069041013718
MATR_b1c2,100,2114,2014,0.20163485307372017,0.2911187798819694,-0.6731217421944607,0.1233902438475146,0.8460686802864075,0.6962701082229614,0.07899069041013718
MATR_b1c2,100,2115,2015,0.19510958301887082,0.28318232242348096,-0.7252852506978751,0.11931217780717224,0.8458020091056824,0.6960527896881104,0.07902815192937851
MATR_b1c2,100,2116,2016,0.19473616058906812,0.28241629651700406,-0.7269428541993178,0.11908674877041282,0.8452627062797546,0.6960527896881104,0.07902815192937851
MATR_b1c2,100,2117,2017,0.1860348495204797,0.27032563887361627,-0.7695714567550657,0.11393263507757646,0.8449777960777283,0.6958719491958618,0.07905263453722
MATR_b1c2,100,2118,2018,0.18680547998192604,0.27770995528862635,-0.8148483384149512,0.11451350798469917,0.8450480103492737,0.6958719491958618,0.07905263453722
MATR_b1c2,100,2119,2019,0.18957336699025015,0.28034095122737257,-0.7912577148378016,0.1160892469065386,0.8448987603187561,0.6956512928009033,0.07908626645803452
MATR_b1c2,100,2120,2020,0.19005200836095917,0.2800658427579845,-0.7870721358477921,0.11634695447296696,0.844493567943573,0.6956512928009033,0.07908626645803452
MATR_b1c2,100,2121,2021,0.1944615211379662,0.28367411812191384,-0.7570583342615461,0.11892610321314129,0.844441831111908,0.6955124735832214,0.07909779250621796
MATR_b1c2,100,2122,2022,0.18447798959324868,0.2704524505488374,-0.7901558909738349,0.11308967946093701,0.8442109227180481,0.6955124735832214,0.07909779250621796
MATR_b1c2,100,2123,2023,0.18833628665195423,0.2757262549765975,-0.7682308887236015,0.11535286192832624,0.8440330624580383,0.6952800154685974,0.07913874089717865
MATR_b1c2,100,2124,2024,0.19129020042633743,0.2805901739932218,-0.7597280552322204,0.11710984432503777,0.8440033197402954,0.6952800154685974,0.07913874089717865
MATR_b1c2,100,2125,2025,0.19840851928410905,0.2903431164719847,-0.7471429930869745,0.12137710143192922,0.8435153365135193,0.6950730085372925,0.07916709035634995
MATR_b1c2,100,2126,2026,0.19240792547718863,0.2787418757273837,-0.736773702782295,0.11775159007135448,0.8433951735496521,0.6949933767318726,0.07917411625385284
