iteration,joint_total,joint_task,joint_domain,joint_fuzzy,joint_orthogonality,meta_total,meta_support,meta_query,meta_query_protocol,body_update_norm,joint_gradient_norm,meta_gradient_norm,grl_strength,source_validation_mae_cycles
119,0.3313511610031128,0.11866702139377594,2.067492961883545,0.10107363760471344,0.00881175510585308,0.3685636818408966,0.2345101535320282,0.1340535283088684,protocol_3,0.006196883041411638,0.9727628231048584,2.106710433959961,0.37709322676595924,
120,0.4596223831176758,0.24071580171585083,2.12717866897583,0.10645197331905365,0.008660802617669106,0.25819140672683716,0.12289249151945114,0.1352989226579666,protocol_4,0.00412339624017477,1.0297296047210693,0.9740300178527832,0.379948962255225,
121,0.42913612723350525,0.20518308877944946,2.177825927734375,0.1071234792470932,0.008142698556184769,0.3891702890396118,0.14187967777252197,0.24729062616825104,protocol_5,0.005970620084553957,0.7436267137527466,2.0546107292175293,0.3827974733626647,
122,0.4206039309501648,0.20661085844039917,2.0747952461242676,0.11395508795976639,0.00815773755311966,0.18821340799331665,0.10203426331281662,0.08617914468050003,protocol_6,0.007254729047417641,1.5852364301681519,1.6333016157150269,0.38563872440840585,
123,0.3958473205566406,0.17482367157936096,2.14237904548645,0.12352797389030457,0.006093393079936504,0.21042102575302124,0.15353670716285706,0.05688432604074478,protocol_7,0.00600610114634037,0.6856751441955566,2.6925454139709473,0.3884726802160612,
124,0.4200545847415924,0.19356012344360352,2.202378749847412,0.11179699003696442,0.006667359732091427,0.17900162935256958,0.10340184718370438,0.0755997747182846,protocol_8,0.011501176282763481,1.3663346767425537,3.447122573852539,0.39129930611304253,
125,0.33213168382644653,0.11551934480667114,2.101757526397705,0.11460374295711517,0.007064125034958124,0.45268014073371887,0.07073096185922623,0.38194918632507324,protocol_9,0.003586075734347105,0.8273738622665405,1.0609691143035889,0.39411856793081457,214.21139526367188
126,0.30839574337005615,0.08441603183746338,2.1724939346313477,0.11733365803956985,0.008636543527245522,0.42863771319389343,0.23289060592651367,0.19574710726737976,protocol_10,0.010634133592247963,1.1339374780654907,2.225572347640991,0.3969304320050775,
127,0.4073895812034607,0.19762162864208221,2.0376157760620117,0.11010713875293732,0.005009996239095926,0.28365403413772583,0.14774242043495178,0.13591159880161285,protocol_2,0.008034761063754559,0.9126064777374268,3.500764846801758,0.39973486517588985,
128,0.34681573510169983,0.13619966804981232,2.0532655715942383,0.09200447797775269,0.006892904173582792,0.19257088005542755,0.09986699372529984,0.09270388633012772,protocol_3,0.006501884199678898,0.9194474816322327,2.3316454887390137,0.4025318347877247,
129,0.3684988021850586,0.15139135718345642,2.124201536178589,0.08591242879629135,0.003916773945093155,0.3857171833515167,0.12136455625295639,0.26435261964797974,protocol_4,0.014219737611711025,1.2862298488616943,2.3118696212768555,0.4053213086894629,
130,0.4047914445400238,0.1775430291891098,2.2239203453063965,0.08381565660238266,0.006656193174421787,0.22364620864391327,0.18440572917461395,0.039240483194589615,protocol_5,0.0034113330766558647,1.3091731071472168,2.565101146697998,0.4081032552343249,
131,0.3670271635055542,0.15153567492961884,2.0951778888702393,0.10579493641853333,0.006839573383331299,0.4168829023838043,0.21983149647712708,0.19705140590667725,protocol_6,0.007452439982444048,0.9617615938186646,2.81437611579895,0.4108776432797363,
132,0.3494669198989868,0.12077806890010834,2.217715263366699,0.12302266061306,0.007661866024136543,0.1954735517501831,0.10058063268661499,0.09489291161298752,protocol_7,0.011642922647297382,0.8871384263038635,2.622337579727173,0.41364444218713503,
133,0.3440706133842468,0.12156634777784348,2.151911973953247,0.12094207853078842,0.012659702450037003,0.1843395233154297,0.16221274435520172,0.022126782685518265,protocol_8,0.008584524504840374,1.425460934638977,2.1592659950256348,0.4164036218217151,
134,0.33957189321517944,0.12596145272254944,2.0670127868652344,0.1170300766825676,0.010576695203781128,0.34416696429252625,0.11763089150190353,0.2265360802412033,protocol_9,0.007094125263392925,1.080236792564392,1.0828311443328857,0.41915515255210845,
135,0.42378655076026917,0.19343481957912445,2.234382390975952,0.11719373613595963,0.010538170114159584,0.3701958954334259,0.24484184384346008,0.12535405158996582,protocol_10,0.015380103141069412,1.627609372138977,2.589310646057129,0.4218990052500078,
136,0.37748587131500244,0.1610662043094635,2.0946075916290283,0.1193043440580368,0.009936878457665443,0.37740325927734375,0.21655665338039398,0.16084662079811096,protocol_2,0.005020703189074993,0.9963789582252502,5.514556407928467,0.4246351512897302,
137,0.38210469484329224,0.15528471767902374,2.211832046508789,0.09210757166147232,0.010313707403838634,0.24820782244205475,0.1567120999097824,0.09149572253227234,protocol_3,0.021292731165885925,1.0214424133300781,3.7485158443450928,0.4273635625477168,
138,0.3382660448551178,0.11591985821723938,2.1648993492126465,0.09817252308130264,0.009476382285356522,0.36623814702033997,0.21870459616184235,0.14753355085849762,protocol_4,0.00819525495171547,1.2035778760910034,2.6765568256378174,0.4300842114019794,
139,0.34707173705101013,0.13545945286750793,2.054194927215576,0.11099712550640106,0.006429250352084637,0.31335097551345825,0.16449280083179474,0.1488581895828247,protocol_5,0.0068724737502634525,1.6503485441207886,3.5716612339019775,0.4327970707314843,
140,0.33827322721481323,0.12214908003807068,2.102586507797241,0.09738253057003021,0.00996377319097519,0.22993795573711395,0.10559442639350891,0.12434352934360504,protocol_6,0.014478238299489021,1.2376370429992676,3.235286235809326,0.43550211391548,
141,0.36451685428619385,0.15234796702861786,2.06289005279541,0.10614440590143204,0.005726653151214123,0.3453529477119446,0.17961148917675018,0.1657414585351944,protocol_7,0.010400274768471718,1.5330207347869873,2.041353225708008,0.43819931483276786,
142,0.3778488039970398,0.16862262785434723,2.0339748859405518,0.10210710763931274,0.007233436219394207,0.20217478275299072,0.15484848618507385,0.04732629656791687,protocol_8,0.00849946029484272,1.463381052017212,1.6057251691818237,0.4408886478609151,
143,0.3465886414051056,0.13391311466693878,2.0667431354522705,0.10256868600845337,0.008727699518203735,0.45770227909088135,0.1770242601633072,0.28067800402641296,protocol_9,0.009990226477384567,1.1567645072937012,2.4764838218688965,0.4435700878754132,
144,0.3936101496219635,0.18290908634662628,2.0525193214416504,0.09740544855594635,0.00578879751265049,0.22691306471824646,0.12478337436914444,0.10212969034910202,protocol_10,0.007280324120074511,1.1874984502792358,3.020648956298828,0.4462436102487797,
145,0.3795623481273651,0.1602865606546402,2.1330373287200928,0.10719096660614014,0.006124837789684534,0.22873973846435547,0.0644933208823204,0.16424641013145447,protocol_2,0.004895276855677366,1.149518370628357,3.323453664779663,0.44890919084960434,
146,0.3363608121871948,0.10600215196609497,2.251474380493164,0.0880003273487091,0.00811213068664074,0.5133090019226074,0.13866931200027466,0.3746396601200104,protocol_3,0.018620628863573074,1.2848238945007324,2.4921059608459473,0.4515668060415434,
147,0.3724263608455658,0.16209642589092255,2.048065185546875,0.09215424209833145,0.009157034568488598,0.19525572657585144,0.17319560050964355,0.022060124203562737,protocol_4,0.012616213411092758,1.7672314643859863,2.5153441429138184,0.4542164326822591,
148,0.31623780727386475,0.10480298101902008,2.040882110595703,0.12529486417770386,0.010818700306117535,0.21974211931228638,0.1096237525343895,0.11011837422847748,protocol_5,0.009525109082460403,0.7460095286369324,2.026334524154663,0.45685804812230457,
149,0.34519341588020325,0.13445532321929932,2.040302276611328,0.11792552471160889,0.008116161450743675,0.18697340786457062,0.11316581070423126,0.07380759716033936,protocol_6,0.013931330293416977,1.5803996324539185,3.5617222785949707,0.4594916302039589,
150,0.33760538697242737,0.132074773311615,1.9865429401397705,0.11948297917842865,0.009021716192364693,0.13518664240837097,0.10703537613153458,0.028151271864771843,protocol_7,0.007989860139787197,1.1159292459487915,3.062697410583496,0.4621171572600098,231.3449249267578
151,0.3804762065410614,0.15747171640396118,2.1685657501220703,0.09571380913257599,0.01362207904458046,0.2380148023366928,0.178233340382576,0.05978145822882652,protocol_8,0.0069170729257166386,0.9255900979042053,1.937145471572876,0.46473460811248346,
152,0.33768725395202637,0.129121795296669,2.021272659301758,0.09910978376865387,0.014827019535005093,0.2655874192714691,0.08955380320549011,0.176033616065979,protocol_9,0.009415422566235065,1.697564721107483,3.908632278442383,0.4673439620713269,
153,0.3786909878253937,0.16975495219230652,2.0274953842163086,0.10615164041519165,0.008789376355707645,0.24135878682136536,0.23063446581363678,0.010724327526986599,protocol_10,0.009647797793149948,1.7265746593475342,1.6224091053009033,0.46994519893303766,
154,0.34224438667297363,0.12858420610427856,2.0635948181152344,0.11566425859928131,0.015174636617302895,0.26498857140541077,0.12349703907966614,0.14149153232574463,protocol_2,0.012583860196173191,1.0480585098266602,5.438422203063965,0.47253829897924615,
155,0.40097489953041077,0.17114804685115814,2.24985933303833,0.07495087385177612,0.010933605954051018,0.19742101430892944,0.06843513995409012,0.12898588180541992,protocol_3,0.007338718976825476,1.3646072149276733,2.636282205581665,0.4751232429752499,
156,0.42572733759880066,0.20146603882312775,2.159263849258423,0.14615339040756226,0.010272307321429253,0.28665000200271606,0.12382714450359344,0.16282285749912262,protocol_4,0.014109059236943722,1.7532075643539429,2.360966205596924,0.4777000121684978,
157,0.4227839410305023,0.19636957347393036,2.189089059829712,0.12201042473316193,0.014049157500267029,0.2618470788002014,0.20339567959308624,0.058451395481824875,protocol_5,0.012172700837254524,1.3572272062301636,5.678797245025635,0.48026858828703056,
158,0.3605767786502838,0.13912183046340942,2.1485109329223633,0.09938172996044159,0.016347678378224373,0.42664456367492676,0.17443563044071198,0.252208948135376,protocol_6,0.008460416458547115,1.408970832824707,2.150297164916992,0.4828289535378709,
159,0.37571731209754944,0.15063422918319702,2.1699275970458984,0.14571359753608704,0.008046407252550125,0.28793418407440186,0.2208685427904129,0.06706562638282776,protocol_7,0.027279477566480637,1.7383078336715698,4.032613754272461,0.4853810906053715,
160,0.39124417304992676,0.16757938265800476,2.172102451324463,0.09748107194900513,0.015804829075932503,0.3159647583961487,0.21785128116607666,0.09811348468065262,protocol_8,0.007853158749639988,1.786339282989502,2.578850269317627,0.4879249826495162,
161,0.3191241919994354,0.09850820153951645,2.12808895111084,0.13377726078033447,0.011182308197021484,0.36556190252304077,0.22729341685771942,0.13826847076416016,protocol_9,0.02468721568584442,1.6709318161010742,2.8875913619995117,0.490460613304176,
162,0.3202524185180664,0.0909714624285698,2.2165958881378174,0.12343288958072662,0.014497259631752968,0.19639164209365845,0.08986657112836838,0.10652507841587067,protocol_10,0.014359435066580772,1.1212750673294067,2.7148261070251465,0.4929879666753243,
163,0.3625986576080322,0.14431898295879364,2.104717254638672,0.11781348288059235,0.0191727876663208,0.3524957299232483,0.10004173219203949,0.25245401263237,protocol_2,0.014667466282844543,1.0256719589233398,4.868127822875977,0.49550702733920593,
164,0.3450239896774292,0.10650366544723511,2.31242036819458,0.1147553026676178,0.01540500856935978,0.4511781632900238,0.07670304924249649,0.3744751214981079,protocol_3,0.010212214663624763,0.953022301197052,1.7337007522583008,0.49801778034046573,
165,0.2976771295070648,0.07277193665504456,2.1776132583618164,0.1166561171412468,0.013110984116792679,0.28802746534347534,0.10564369708299637,0.18238376080989838,protocol_4,0.009404554031789303,1.0878733396530151,3.752610206604004,0.5005202111902354,
166,0.34472623467445374,0.12647992372512817,2.1106114387512207,0.1135852038860321,0.015059242956340313,0.11871078610420227,0.08003073185682297,0.0386800542473793,protocol_5,0.008521273732185364,0.7655385136604309,2.7718732357025146,0.5030143058641781,
167,0.3150656521320343,0.09335506707429886,2.1660196781158447,0.08368721604347229,0.009242480620741844,0.5211525559425354,0.19363011419773102,0.3275224268436432,protocol_6,0.009554670192301273,1.4787077903747559,3.7385501861572266,0.5055000508004968,
168,0.3758949041366577,0.15767428278923035,2.1184399127960205,0.10630547255277634,0.010613645426928997,0.22961950302124023,0.12058665603399277,0.10903283953666687,protocol_7,0.013369630090892315,1.0969829559326172,1.7983216047286987,0.5079774328978963,
169,0.4115646183490753,0.19639253616333008,2.0980801582336426,0.09250140935182571,0.007389670703560114,0.3363591134548187,0.18170221149921417,0.15465690195560455,protocol_8,0.012977357022464275,2.100600004196167,2.9484751224517822,0.5104464395135142,
170,0.344692200422287,0.13194464147090912,2.075223922729492,0.09181100130081177,0.006346116773784161,0.18481826782226562,0.09041739255189896,0.09440087527036667,protocol_9,0.010053404606878757,1.507720947265625,2.5699214935302734,0.5129070584608086,
171,0.3732226490974426,0.1554536074399948,2.1257665157318115,0.09406127035617828,0.00489330617710948,0.18561053276062012,0.15977194905281067,0.025838585570454597,protocol_10,0.006554099265486002,1.7791588306427002,2.2831459045410156,0.5153592780074099,
172,0.31183943152427673,0.09584499895572662,2.1021480560302734,0.09188686311244965,0.011852702125906944,0.2556312382221222,0.09890691190958023,0.15672431886196136,protocol_2,0.0074960640631616116,1.2421432733535767,1.9874138832092285,0.5178030868729364,
173,0.32049161195755005,0.09660118818283081,2.1985440254211426,0.0643693059682846,0.008175362832844257,0.19132500886917114,0.07748427242040634,0.1138407364487648,protocol_3,0.01019213069230318,1.1554683446884155,3.2241768836975098,0.5202384742267743,
174,0.3084261417388916,0.09840252995491028,2.0381829738616943,0.11360034346580505,0.005252986215054989,0.23673312366008759,0.05492328107357025,0.18180984258651733,protocol_4,0.00647397618740797,0.6046308279037476,1.5143364667892456,0.5226654296858209,
175,0.3124064803123474,0.09334834665060043,2.1386849880218506,0.08972153812646866,0.007035454269498587,0.4245261549949646,0.21208730340003967,0.21243885159492493,protocol_5,0.004565570969134569,1.58645498752594,5.087935447692871,0.525083943312195,279.5130920410156
176,0.3466868996620178,0.13148079812526703,2.0933237075805664,0.10882112383842468,0.004326783586293459,0.34647753834724426,0.21280525624752045,0.13367228209972382,protocol_6,0.014544084668159485,1.4645271301269531,3.4584226608276367,0.5274940056109125,
177,0.37665727734565735,0.15644337236881256,2.15609073638916,0.0864957645535469,0.0028006364591419697,0.18860438466072083,0.10977672040462494,0.07882765680551529,protocol_7,0.026514915749430656,2.4908254146575928,3.329979419708252,0.5298956075275294,
178,0.3255652189254761,0.11635296791791916,2.031925916671753,0.11392036080360413,0.003236323595046997,0.07084538787603378,0.05701880156993866,0.013826586306095123,protocol_8,0.003989793360233307,1.2414134740829468,1.8078832626342773,0.5322887404457524,
179,0.3242901861667633,0.11606032401323318,2.027761936187744,0.10065362602472305,0.004210017621517181,0.3470476567745209,0.11025042086839676,0.23679722845554352,protocol_9,0.014672518707811832,1.3880105018615723,4.923128128051758,0.5346733961850165,
180,0.28826919198036194,0.08083492517471313,2.018857717514038,0.10128328949213028,0.004843616392463446,0.13906708359718323,0.0807490199804306,0.058318059891462326,protocol_10,0.008747781626880169,1.167415738105774,2.583117961883545,0.5370495669980351,
181,0.33715784549713135,0.1293315887451172,2.017873764038086,0.11341546475887299,0.0036808501463383436,0.19400909543037415,0.08764133602380753,0.10636776685714722,protocol_2,0.009344215504825115,1.305651068687439,4.465775489807129,0.5394172455683162,
182,0.278733491897583,0.06564923375844955,2.0745389461517334,0.1059776321053505,0.0033148794900625944,0.47584813833236694,0.06904225796461105,0.4068058729171753,protocol_3,0.010471494868397713,1.0753848552703857,1.5642502307891846,0.5417764250076496,
183,0.28587666153907776,0.06460760533809662,2.1562530994415283,0.1058444231748581,0.003515440970659256,0.17412447929382324,0.08308972418308258,0.09103476256132126,protocol_4,0.014741004444658756,1.6909996271133423,2.1640284061431885,0.5441270988535674,
184,0.3640877604484558,0.15178589522838593,2.065807819366455,0.1069178581237793,0.003752256976440549,0.3398229479789734,0.16378214955329895,0.17604081332683563,protocol_5,0.005635296460241079,1.3594988584518433,3.800906181335449,0.5464692610667758,
185,0.380215048789978,0.17349952459335327,2.0135273933410645,0.0998065322637558,0.003724390873685479,0.1957446187734604,0.16013458371162415,0.03561003878712654,protocol_6,0.010023203678429127,1.5878872871398926,2.476574420928955,0.5488029060285571,
186,0.3060504198074341,0.0877048671245575,2.1225717067718506,0.11358682066202164,0.004090446047484875,0.18117383122444153,0.13923490047454834,0.04193893074989319,protocol_7,0.009937881492078304,1.2398661375045776,1.6006433963775635,0.5511280285381468,
187,0.2945643663406372,0.07894308120012283,2.0919387340545654,0.12220337241888046,0.0031723834108561277,0.21640413999557495,0.12191300094127655,0.0944911390542984,protocol_8,0.007558953948318958,0.9597076177597046,3.295109987258911,0.5534446238100856,
188,0.2959333062171936,0.09282051771879196,1.9633077383041382,0.12962235510349274,0.0030091467779129744,0.2848272919654846,0.13162723183631897,0.15320006012916565,protocol_9,0.005925753619521856,1.0794583559036255,1.6979120969772339,0.5557526874715446,
189,0.31789714097976685,0.11030825227499008,2.0004467964172363,0.1461189091205597,0.0023826181422919035,0.12776845693588257,0.09779475629329681,0.029973695054650307,protocol_10,0.011998046189546585,0.9517874717712402,2.0579984188079834,0.5580522155596244,
190,0.3417065441608429,0.12548990547657013,2.094733715057373,0.13041220605373383,0.0022269138135015965,0.13744601607322693,0.08580463379621506,0.05164138972759247,protocol_2,0.010535536333918571,1.1021291017532349,5.686516761779785,0.560343204518635,
191,0.2659600079059601,0.05639741197228432,2.03294038772583,0.11783032864332199,0.0037706317380070686,0.10680695623159409,0.06501071900129318,0.0417962372303009,protocol_3,0.015130072832107544,1.1194379329681396,2.1422080993652344,0.5626256511973471,
192,0.3446419835090637,0.11812049895524979,2.1996493339538574,0.1256510317325592,0.0027400534600019455,0.22464117407798767,0.13175199925899506,0.09288918226957321,protocol_4,0.009257192723453045,2.004021167755127,1.3786251544952393,0.5648995528462248,
193,0.3174591660499573,0.10160122811794281,2.095684051513672,0.11790474504232407,0.003943163901567459,0.14189796149730682,0.13499295711517334,0.006904999725520611,protocol_5,0.008266917429864407,1.3010252714157104,1.2479050159454346,0.5671649071146334,
194,0.2910676598548889,0.07394826412200928,2.115849018096924,0.10414870083332062,0.003270172979682684,0.14373794198036194,0.06273535639047623,0.08100258558988571,protocol_6,0.007708550896495581,1.1959068775177002,2.1688976287841797,0.5694217120480267,
195,0.3271956741809845,0.1114928275346756,2.0962929725646973,0.11588698625564575,0.0027921947184950113,0.09960874915122986,0.05617786571383476,0.043430883437395096,protocol_7,0.009148639626801014,1.2534148693084717,1.982450246810913,0.5716699660851172,
196,0.3063393831253052,0.09241732954978943,2.084268569946289,0.10447070002555847,0.0027163843624293804,0.12841592729091644,0.11352112889289856,0.014894799329340458,protocol_8,0.009951145388185978,0.9260755181312561,1.5248010158538818,0.5739096680550211,
197,0.32324087619781494,0.11026529967784882,2.0781071186065674,0.09745743870735168,0.0029200566932559013,0.1774166077375412,0.14802689850330353,0.02938970923423767,protocol_9,0.012109711766242981,1.6572351455688477,2.0457100868225098,0.5761408171743869,
198,0.3053887188434601,0.0993252843618393,2.010136604309082,0.0950184166431427,0.0029887105338275433,0.14365632832050323,0.059551987797021866,0.08410434424877167,protocol_10,0.00893403124064207,1.1242600679397583,1.7843948602676392,0.5783634130445059,
199,0.3104734718799591,0.09871626645326614,2.071166753768921,0.08839201182126999,0.002209111349657178,0.17968156933784485,0.1712704449892044,0.008411119692027569,protocol_2,0.009139335714280605,1.1951298713684082,1.5995041131973267,0.5805774556484025,
200,0.2786066234111786,0.07182572036981583,2.0249249935150146,0.08165374398231506,0.002057220321148634,0.4127185642719269,0.04770156368613243,0.36501699686050415,protocol_3,0.007270283065736294,1.2044715881347656,1.2271991968154907,0.5827829453479101,229.1803436279297
201,0.2926916778087616,0.0809948593378067,2.068835735321045,0.09122990816831589,0.002517515793442726,0.149234801530838,0.07411524653434753,0.07511954754590988,protocol_4,0.007894238457083702,1.076432228088379,1.493565559387207,0.5849798828807289,
202,0.26419147849082947,0.052741825580596924,2.075336456298828,0.07309995591640472,0.002610075520351529,0.10535882413387299,0.062190983444452286,0.043167844414711,protocol_5,0.008364296518266201,0.8057305812835693,1.8156039714813232,0.5871682693574665,
203,0.3024281859397888,0.09278824180364609,2.0567564964294434,0.07523930072784424,0.0020231613889336586,0.15859924256801605,0.14508120715618134,0.01351803820580244,protocol_6,0.012872446328401566,1.007185935974121,1.556775450706482,0.5893481062586656,
204,0.2816152572631836,0.06658513098955154,2.110170841217041,0.0759458914399147,0.002157431561499834,0.19179180264472961,0.13573864102363586,0.05605316534638405,protocol_7,0.012304717674851418,1.2638938426971436,2.9140801429748535,0.5915193954318165,
205,0.2589781582355499,0.05096723511815071,2.043484687805176,0.06732340902090073,0.002962584374472499,0.13699917495250702,0.05575929954648018,0.08123987168073654,protocol_8,0.016725825145840645,0.6456074714660645,2.7741897106170654,0.5936821390883531,
206,0.34021198749542236,0.13454538583755493,2.0123586654663086,0.08424945920705795,0.002182372845709324,0.0642215758562088,0.019961662590503693,0.04425991699099541,protocol_9,0.007864393293857574,1.3827018737792969,2.0161311626434326,0.5958363398006401,
207,0.24756556749343872,0.040432408452034,2.034545421600342,0.06809975951910019,0.0027363430708646774,0.18352609872817993,0.15462328493595123,0.028902819380164146,protocol_10,0.010452285408973694,1.1478914022445679,1.7373894453048706,0.5979820004989413,
208,0.26279377937316895,0.05647239461541176,2.0219030380249023,0.07776810973882675,0.0024269316345453262,0.11953052878379822,0.07466115802526474,0.04486936703324318,protocol_2,0.01123824529349804,0.9885665774345398,2.3587236404418945,0.6001191244683823,
209,0.26881009340286255,0.059966180473566055,2.050546646118164,0.07106982171535492,0.0023576635867357254,0.06382181495428085,0.02347026951611042,0.04035154730081558,protocol_3,0.0068692113272845745,1.3284088373184204,1.0846309661865234,0.6022477153458965,
210,0.28959813714027405,0.08511020243167877,1.9994392395019531,0.0841837078332901,0.0033480944111943245,0.2548859119415283,0.11507854610681534,0.13980737328529358,protocol_4,0.007670196704566479,0.720413088798523,1.7459359169006348,0.6043677771171636,
211,0.2782680094242096,0.07252202183008194,2.00988507270813,0.08877737820148468,0.003185796784237027,0.1353374570608139,0.1127520501613617,0.02258540876209736,protocol_5,0.00600823387503624,0.7853003740310669,1.9751170873641968,0.6064793141135341,
212,0.24451200664043427,0.03895798698067665,2.0149588584899902,0.07506144046783447,0.0030507268384099007,0.119781993329525,0.041774116456508636,0.07800787687301636,protocol_6,0.005708426237106323,0.6194460391998291,2.834747552871704,0.6085823310089487,
213,0.30273669958114624,0.0900018960237503,2.0813539028167725,0.08410277962684631,0.003942512441426516,0.10984720289707184,0.07347521930932999,0.03637198731303215,protocol_7,0.008292770944535732,0.9932895302772522,2.2558062076568604,0.6106768328168442,
214,0.29115650057792664,0.0812300443649292,2.0581812858581543,0.074944868683815,0.0036107213236391544,0.16969618201255798,0.13643372058868408,0.0332624688744545,protocol_8,0.011562451720237732,1.1634807586669922,2.613048791885376,0.6127628248870536,
215,0.2936617434024811,0.08244713395833969,2.068471908569336,0.08038148283958435,0.0034834318794310093,0.12243402004241943,0.06288378685712814,0.05955022946000099,protocol_9,0.006307736970484257,0.7769970893859863,2.489434003829956,0.6148403129026969,
216,0.3111545145511627,0.10261191427707672,2.034946918487549,0.09422904253005981,0.003364481497555971,0.08542890846729279,0.05300997197628021,0.03241893649101257,protocol_10,0.017395254224538803,1.107757568359375,2.2749385833740234,0.6169093028770651,
217,0.2607114911079407,0.053232043981552124,2.0347185134887695,0.07499853521585464,0.002576390514150262,0.10745614022016525,0.07285862416028976,0.03459751605987549,protocol_2,0.012422461062669754,1.0896644592285156,3.88008975982666,0.6189698011504967,
218,0.268593966960907,0.06626777350902557,1.9861440658569336,0.06919440627098083,0.0025208001025021076,0.46725642681121826,0.06852114945650101,0.39873528480529785,protocol_3,0.011906711384654045,1.1914892196655273,1.8388618230819702,0.6210218143872486,
219,0.29461541771888733,0.08136239647865295,2.0889017581939697,0.08202473819255829,0.0026159994304180145,0.1785944253206253,0.08738398551940918,0.09121043980121613,protocol_4,0.00876913033425808,1.5301761627197266,1.9023505449295044,0.623065349572361,
220,0.3135373592376709,0.09856186807155609,2.104259490966797,0.08535745739936829,0.0028165944386273623,0.12348596751689911,0.03324571251869202,0.09024025499820709,protocol_5,0.005345502402633429,1.1012098789215088,3.294835329055786,0.6251004140085177,
221,0.30700960755348206,0.09474991261959076,2.0888524055480957,0.06211082637310028,0.0026889294385910034,0.1111711710691452,0.060348451137542725,0.05082271620631218,protocol_6,0.010343320667743683,0.9107323288917542,4.9360761642456055,0.6271270153128992,
222,0.2936778664588928,0.07668516784906387,2.137333631515503,0.05918380618095398,0.0030014398507773876,0.1817626953125,0.13445065915584564,0.04731203615665436,protocol_7,0.007747701834887266,1.8508728742599487,1.57236647605896,0.6291451614140355,
223,0.2762223184108734,0.05955742299556732,2.131530284881592,0.06468891352415085,0.002774306572973728,0.08237992972135544,0.043647270649671555,0.038732659071683884,protocol_8,0.0057607246562838554,1.8206449747085571,1.57253098487854,0.6311548605486539,
224,0.3205668330192566,0.11122474074363708,2.0503411293029785,0.08090366423130035,0.0026280726306140423,0.16543422639369965,0.08655796945095062,0.07887625694274902,protocol_9,0.008533078245818615,1.2932844161987305,3.3391683101654053,0.633156121258521,
225,0.32634660601615906,0.11385440081357956,2.0891308784484863,0.06512022763490677,0.0032308471854776144,0.08898156136274338,0.06052437052130699,0.028457190841436386,protocol_10,0.01651066541671753,1.1977730989456177,2.4855334758758545,0.6351489523872873,250.36502075195312
226,0.2553424835205078,0.037001874297857285,2.150695323944092,0.06033217906951904,0.0025443797931075096,0.11556652188301086,0.06446745246648788,0.05109906941652298,protocol_2,0.00855617132037878,0.6828826069831848,3.5198912620544434,0.6371333630773248,
227,0.28477442264556885,0.06990695744752884,2.120464324951172,0.05057447776198387,0.0029230290092527866,0.40884536504745483,0.044098492711782455,0.3647468686103821,protocol_3,0.0061639281921088696,1.2902506589889526,2.0130178928375244,0.6391093627665674,
228,0.33276745676994324,0.11768713593482971,2.1148524284362793,0.06377708911895752,0.004062492400407791,0.18758879601955414,0.05061705410480499,0.13697174191474915,protocol_4,0.006255177780985832,1.2251461744308472,2.222198486328125,0.6410769611853466,
229,0.34374865889549255,0.12231920659542084,2.1800332069396973,0.062445856630802155,0.0030382401309907436,0.17908930778503418,0.06800173223018646,0.11108758300542831,protocol_5,0.006582638248801231,1.0717426538467407,3.6556015014648438,0.6430361683532284,
230,0.3543543219566345,0.1311529576778412,2.1974892616271973,0.06290522962808609,0.0030716825276613235,0.22319819033145905,0.15805260837078094,0.0651455819606781,protocol_6,0.01584097370505333,1.349492073059082,3.0194010734558105,0.6449869945758524,
231,0.2839040756225586,0.05823160707950592,2.2249948978424072,0.056226447224617004,0.003616703674197197,0.21561869978904724,0.1326463371515274,0.08297237008810043,protocol_7,0.009170765057206154,0.9705970287322998,3.33491849899292,0.6469294504417666,
232,0.32615116238594055,0.10570245236158371,2.1701130867004395,0.06055767089128494,0.004095091950148344,0.22333404421806335,0.13545700907707214,0.08787703514099121,protocol_8,0.015223073773086071,1.6709474325180054,2.933755874633789,0.6488635468192672,
233,0.30710330605506897,0.08410243690013885,2.19584584236145,0.05806000530719757,0.005132443271577358,0.17178544402122498,0.07489125430583954,0.09689419716596603,protocol_9,0.007429304998368025,1.4897654056549072,3.0141360759735107,0.6507892948532372,
234,0.3388514518737793,0.11256925016641617,2.2304906845092773,0.056991953402757645,0.003835187992081046,0.17109589278697968,0.1434798389673233,0.02761605754494667,protocol_10,0.010495409369468689,1.5450979471206665,1.6945483684539795,0.65270670596199,
235,0.26364853978157043,0.039953067898750305,2.205442428588867,0.05735444277524948,0.0028349191416054964,0.15434908866882324,0.0840522050857544,0.07029687613248825,protocol_2,0.015169123187661171,0.6792293190956116,6.184071063995361,0.6546157918341109,
236,0.27282965183258057,0.04911033809185028,2.2077786922454834,0.054321058094501495,0.0022536476608365774,0.5447385311126709,0.11947491765022278,0.4252636432647705,protocol_3,0.008250058628618717,0.7684836387634277,2.2631959915161133,0.6565165644253061,
237,0.3367108404636383,0.10979872941970825,2.2399587631225586,0.05228808522224426,0.0030183843336999416,0.08777425438165665,0.06426532566547394,0.02350892871618271,protocol_4,0.007162103429436684,1.5286974906921387,1.550567388534546,0.6584090359552512,
